code,district_code,regency_code,province_code,name,postal_code
5101011006,510101,5101,51,"Baler Bale Agung",82212
5101011008,510101,5101,51,"Banjar Tengah",82213
5101011013,510101,5101,51,Lelateng,82214
5101011014,510101,5101,51,"Loloan Barat",82215
5101012001,510101,5101,51,Cupel,82218
5101012002,510101,5101,51,Baluk,82218
5101012003,510101,5101,51,"Banyu Biru",82218
5101012004,510101,5101,51,Kaliakah,82218
5101012005,510101,5101,51,Berangbang,82218
5101012009,510101,5101,51,"Tegal Badeng Timur",82218
5101012010,510101,5101,51,"Tegal Badeng Barat",82218
5101012011,510101,5101,51,Pengambengan,82218
5101021006,510102,5101,51,Tegalcangkring,82261
5101022001,510102,5101,51,"Mendoyo Dauh Tukad",82261
5101022002,510102,5101,51,Pohsanten,82261
5101022003,510102,5101,51,"Mendoyo Dangin Tukad",82261
5101022004,510102,5101,51,Pergung,82261
5101022005,510102,5101,51,Delodberawah,82261
5101022007,510102,5101,51,Penyaringan,82261
5101022008,510102,5101,51,Yehembang,82261
5101022009,510102,5101,51,"Yeh Sumbul",82261
5101022010,510102,5101,51,"Yehembang Kauh",82261
5101022011,510102,5101,51,"Yehembang Kangin",82261
5101032001,510103,5101,51,Medewi,82262
5101032002,510103,5101,51,Pulukan,82262
5101032003,510103,5101,51,Asahduren,82262
5101032004,510103,5101,51,Pekutatan,82262
5101032005,510103,5101,51,Pangyangan,82262
5101032006,510103,5101,51,Gumbrih,82262
5101032007,510103,5101,51,Manggissari,82262
5101032008,510103,5101,51,Pengragoan,82262
5101041001,510104,5101,51,Gilimanuk,82252
5101042002,510104,5101,51,Melaya,82252
5101042003,510104,5101,51,Belimbingsari,82252
5101042004,510104,5101,51,Ekasari,82252
5101042005,510104,5101,51,Nusasari,82252
5101042006,510104,5101,51,Warnasari,82252
5101042007,510104,5101,51,Candikusuma,82252
5101042008,510104,5101,51,Tuwed,82252
5101042009,510104,5101,51,Tukadaya,82252
5101042010,510104,5101,51,Manistutu,82252
5101051001,510105,5101,51,Pendem,82211
5101051003,510105,5101,51,"Loloan Timur",82216
5101051005,510105,5101,51,Dauhwaru,82218
5101051009,510105,5101,51,Sangkaragung,82218
5101052002,510105,5101,51,Perancak,82218
5101052004,510105,5101,51,"Batu Agung",82218
5101052006,510105,5101,51,Budeng,82218
5101052007,510105,5101,51,"Air Kuning",82218
5101052008,510105,5101,51,Yehkuning,82218
5101052010,510105,5101,51,"Dangin Tukadaya",82218
5102012001,510201,5102,51,Bajera,82164
5102012002,510201,5102,51,Wanagiri,82164
5102012003,510201,5102,51,"Pupuan Sawah",82164
5102012004,510201,5102,51,Berembeng,82164
5102012005,510201,5102,51,Selemadeg,82164
5102012006,510201,5102,51,Sarampingan,82164
5102012007,510201,5102,51,Antap,82164
5102012008,510201,5102,51,"Wanagiri Kauh",82164
5102012009,510201,5102,51,Manikyang,82164
5102012010,510201,5102,51,"Bajera Utara",82164
5102022001,510202,5102,51,"Gunung Salak",82160
5102022002,510202,5102,51,Gadungan,82160
5102022003,510202,5102,51,Bantas,82160
5102022004,510202,5102,51,Mambang,82160
5102022005,510202,5102,51,Megati,82160
5102022006,510202,5102,51,Tangguntiti,82160
5102022007,510202,5102,51,Beraban,82160
5102022008,510202,5102,51,"Tegal Mengkeb",82160
5102022009,510202,5102,51,Dalang,82160
5102022010,510202,5102,51,Gadungsari,82160
5102032001,510203,5102,51,Mundeh,82162
5102032002,510203,5102,51,"Mundeh Kangin",82162
