code,regency_code,province_code,name,latitude,longitude
610101,6101,61,Sambas,1.3387215221923,109.30624615662
610102,6101,61,"Teluk Keramat",1.4712698646473,109.22277548485
610103,6101,61,Jawai,1.3958560653449,109.08355472433
610104,6101,61,Tebas,1.128696184691,109.25296567605
610105,6101,61,Pemangkat,1.1602009875399,108.97842724129
610106,6101,61,Sejangkung,1.4140579903252,109.49162662667
610107,6101,61,Selakau,1.0488820707539,109.00426746126
610108,6101,61,Paloh,1.8325861816118,109.41130173128
610109,6101,61,"Sajingan Besar",1.6431915182698,109.58077302273
610110,6101,61,Subah,1.2059495174116,109.45426358683
610111,6101,61,Galing,1.596324918584,109.39249388465
610112,6101,61,Tekarang,1.2875086256955,109.12051259707
610113,6101,61,Semparuk,1.1520345338778,109.0760986098
610114,6101,61,Sajad,1.3884807991645,109.41088746543
610115,6101,61,Sebawi,1.2679632417571,109.2271487932
610116,6101,61,"Jawai Selatan",1.2422179102309,109.02949267842
610117,6101,61,Tangaran,1.5375039576732,109.13668363452
610118,6101,61,Salatiga,1.1123657012005,109.00766974732
610119,6101,61,"Selakau Timur",1.0362711922226,109.13667823241
610201,6102,61,"Mempawah Hilir",0.43052667560059,109.021860377
610206,6102,61,Toho,0.41110152052697,109.21425145199
610207,6102,61,"Sungai Pinyuh",0.28149544041742,109.108630641
610208,6102,61,Jongkat,0.083800089326509,109.26840090146
610212,6102,61,"Sungai Kunyit",0.50976291860566,108.98667896768
610215,6102,61,Segedong,0.18541859634904,109.25300138262
610216,6102,61,Anjongan,0.34876330918364,109.15656926024
610217,6102,61,Sadaniang,0.57636826444793,109.16779358728
610218,6102,61,"Mempawah Timur",0.36207588019522,109.02886114654
610301,6103,61,Kapuas,0.034248870055194,110.58200764963
610302,6103,61,Mukok,0.1727213117204,110.79858655459
610303,6103,61,Noyan,0.69711878128502,110.57592746713
610304,6103,61,Jangkang,0.50371306452712,110.82289437862
610305,6103,61,Bonti,0.45945420762787,110.5837044759
610306,6103,61,Beduai,0.73723606420628,110.30677015328
610307,6103,61,Sekayam,0.81044100130018,110.57873040477
610308,6103,61,Kembayan,0.54912081677297,110.38143538703
610309,6103,61,Parindu,0.20039396554287,110.41326825639
610310,6103,61,"Tayan Hulu",0.35310736823588,110.26122573459
610311,6103,61,"Tayan Hilir",0.0011045005572556,110.10518786352
610312,6103,61,Balai,0.13846339968419,110.09521470605
610313,6103,61,Toba,-0.25954918384827,110.07249172827
610320,6103,61,Meliau,-0.2270499378688,110.36348204821
610321,6103,61,Entikong,1.0061708407872,110.25542065284
610401,6104,61,"Matan Hilir Utara",-1.4724462969666,110.16144866506
610402,6104,61,Marau,-2.1311278847915,110.65214571788
610403,6104,61,"Manis Mata",-2.4554230149941,111.01381117042
610404,6104,61,Kendawangan,-2.5906680828112,110.52191874316
610405,6104,61,Sandai,-1.1697226801186,110.6052134009
610407,6104,61,"Sungai Laur",-0.89090893847262,110.52702591021
610408,6104,61,"Simpang Hulu",-0.55259419376796,110.27233492065
610411,6104,61,"Nanga Tayap",-1.4951492781539,110.57013574759
610412,6104,61,"Matan Hilir Selatan",-2.0323930831676,110.23878630953
610413,6104,61,"Tumbang Titi",-1.834431352206,110.64097064643
610414,6104,61,"Jelai Hulu",-1.9230239566204,110.89001069641
610416,6104,61,"Delta Pawan",-1.812528458727,109.95799470784
610417,6104,61,"Muara Pawan",-1.6901960083435,110.14310160476
610418,6104,61,"Benua Kayong",-1.8335032394795,110.10358290631
610419,6104,61,"Hulu Sungai",-1.0214655835466,110.98250041951
610420,6104,61,"Simpang Dua",-0.81995266209986,110.2576287356
610421,6104,61,"Air Upas",-2.3183899156791,110.81172062893
610422,6104,61,Singkup,-2.4304033742231,110.68074689961
610424,6104,61,Pemahan,-1.7292607922511,110.5581796977
610425,6104,61,"Sungai Melayu Rayak",-1.7622875415394,110.36240697835
610501,6105,61,Sintang,0.070683745288957,111.50580446555
610502,6105,61,Tempunak,-0.13987086266412,111.3370517207
610503,6105,61,Sepauk,-0.18281321737772,111.18877275105
610504,6105,61,"Ketungau Hilir",0.4346041168759,111.48885625895
610505,6105,61,"Ketungau Tengah",0.75721196830826,111.46047527889
610506,6105,61,"Ketungau Hulu",0.87989123395914,111.08172611162
610507,6105,61,Dedai,-0.021006357506653,111.70755758208
610508,6105,61,"Kayan Hilir",-0.031835909775685,111.92550012543
610509,6105,61,"Kayan Hulu",-0.072405789779336,112.24685565705
610514,6105,61,Serawai,-0.3890745622238,112.59141465547
610515,6105,61,Ambalau,-0.090562600307486,112.98491512167
610519,6105,61,"Kelam Permai",0.1657881742103,111.72934307353
610520,6105,61,"Sungai Tebelian",-0.15428515781956,111.47834068398
610521,6105,61,"Binjai Hulu",0.20512396973684,111.49531417575
610601,6106,61,"Putussibau Utara",1.1266615945022,113.08650019177
610602,6106,61,Bika,0.75741989455982,112.80895877806
610603,6106,61,"Embaloh Hilir",0.9003517656764,112.60889474668
610604,6106,61,"Embaloh Hulu",1.3449047878027,112.58910253329
610605,6106,61,"Bunut Hilir",0.72371466497875,112.55049994186
610606,6106,61,"Bunut Hulu",0.34962152654239,112.77534953429
610607,6106,61,Jongkong,0.66935145830467,112.33175361217
610608,6106,61,"Hulu Gurung",0.37838063216334,112.27340846757
610609,6106,61,Selimbau,0.72813234434777,112.17467835392
610610,6106,61,Semitau,0.59436334503657,111.85361961229
610611,6106,61,Seberuang,0.37564841806729,112.05849935324
610612,6106,61,"Batang Lupar",1.0450634589693,112.26679200602
610613,6106,61,Empanang,0.83705550586228,111.80660637931
610614,6106,61,Badau,0.99177562584474,111.96752815351
610615,6106,61,"Silat Hilir",0.33729554381518,111.82174158503
610616,6106,61,"Silat Hulu",0.19558165603117,112.22771526292
610617,6106,61,"Putussibau Selatan",0.92248727739575,113.63721595062
610618,6106,61,Kalis,0.49123768664715,113.1979430916
610619,6106,61,"Boyan Tanjung",0.4066487859707,112.50222466046
610620,6106,61,Mentebah,0.51273558804705,112.87619038119
610621,6106,61,Pengkadan,0.50037624520286,112.37060250859
610622,6106,61,Suhaid,0.67169391727018,112.03100952248
610623,6106,61,"Puring Kencana",0.9713335150008,111.67541341944
610701,6107,61,"Sungai Raya",0.58910028096087,108.96728767776
610702,6107,61,Samalantan,0.79790698836051,109.24219243597
610703,6107,61,Ledo,1.0128788309072,109.60928429633
610704,6107,61,Bengkayang,0.84328501371048,109.50219388274
610705,6107,61,Seluas,1.2113409177091,109.79892758832
610706,6107,61,"Sanggau Ledo",1.1694508835773,109.66913246882
610707,6107,61,"Jagoi Babang",1.3895039384349,109.79043028724
610708,6107,61,Monterado,0.7765592103572,109.12190810554
610709,6107,61,Teriak,0.78932308517778,109.58087356444
610710,6107,61,"Suti Semarang",0.91081013441393,109.77481464164
610711,6107,61,Capkala,0.644773020062,109.04224871999
610712,6107,61,Siding,1.1603741043493,110.00870853113
610713,6107,61,Lumar,0.95984908687242,109.44915949108
610714,6107,61,"Sungai Betung",0.83423410151267,109.38408017496
610715,6107,61,"Sungai Raya Kepulauan",0.74070915359178,108.91387841178
610716,6107,61,"Lembah Bawang",0.93492908848711,109.2731328125
610717,6107,61,"Tujuh Belas",1.0341505479981,109.80153504307
610801,6108,61,Ngabang,0.34578540440442,109.89677802955
610802,6108,61,"Mempawah Hulu",0.645555053454,109.36157841274
610803,6108,61,Menjalin,0.47145480698995,109.33013209727
