code,district_code,regency_code,province_code,name,postal_code,latitude,longitude
7201011006,720101,7201,72,Bugis,94762,-1.2797468608811,122.56214106432
7201011007,720101,7201,72,Balantang,94762,-1.2498019597884,122.53493131525
7201011008,720101,7201,72,Batui,94762,-1.2793777529954,122.55591684551
7201011009,720101,7201,72,Tolando,94762,-1.1647553971548,122.41790082474
7201011010,720101,7201,72,Lamo,94762,-1.14930761974,122.44530999582
7201011017,720101,7201,72,Sisipan,94762,-1.1945887749074,122.41167936211
7201011023,720101,7201,72,Bakung,94762,-1.3026213510424,122.51258762754
7201012002,720101,7201,72,Nonong,94762,-1.3026413155096,122.46887614642
7201012003,720101,7201,72,Kayowa,94762,-1.2803612935531,122.47041007023
7201012005,720101,7201,72,Ondo-Ondolu,94762,-1.1904916024828,122.36236404688
7201012011,720101,7201,72,Honbola,94762,-1.133699921286,122.46128911139
7201012012,720101,7201,72,Uso,94762,-1.1635012189138,122.52346788622
7201012016,720101,7201,72,"Ondo-Ondolu I",94762,-1.2565981845489,122.47267730842
7201021014,720102,7201,72,"Bunta I",94753,-0.83464390809187,122.16408710448
7201021025,720102,7201,72,"Bunta II",94753,-0.82035941906003,122.17191328767
7201021047,720102,7201,72,Salabenda,94753,-0.83517303354718,122.17927518657
7201021048,720102,7201,72,Kalaka,94753,-0.85437534339517,122.18199365743
7201022015,720102,7201,72,Bohotokong,94753,-0.87038480177288,122.17065145616
7201022016,720102,7201,72,"Dondo Soboli",94753,-0.87785281014397,122.18588709514
7201022017,720102,7201,72,Laonggo,94753,-0.88933565939966,122.19412019622
7201022023,720102,7201,72,Hion,94753,-0.85376015905376,122.22558097642
7201022024,720102,7201,72,"Tombongan Ulos",94753,-0.84378230664096,122.21452265626
7201022026,720102,7201,72,Pongian,94753,-0.81557223535692,122.2263397438
7201022027,720102,7201,72,Tuntung,94753,-0.79563037991846,122.27056263251
7201022028,720102,7201,72,Nanga-Nangaon,94753,-0.83566292927474,122.30145624828
7201022029,720102,7201,72,Toima,94753,-0.7886056651962,122.34902998974
7201022030,720102,7201,72,Matabas,94753,-0.92285409206812,122.34184103005
7201022031,720102,7201,72,Huhak,94753,-0.90027774858376,122.3861939683
7201022032,720102,7201,72,Lontio,94753,-0.89528318404963,122.41190734386
7201022041,720102,7201,72,"Demangan Jaya",94753,-0.83957708114336,122.19972736579
7201022042,720102,7201,72,Balanga,94753,-0.86515827404506,122.45158595074
7201022043,720102,7201,72,Longgolian,94753,-0.80064498977725,122.32648840212
7201022044,720102,7201,72,Kalumbangan,94753,-0.88443655046874,122.16035627941
7201022045,720102,7201,72,Polo,94753,-0.86087503306585,122.16588618489
7201022049,720102,7201,72,Koili,94753,-0.91487642784937,122.3683294335
7201031006,720103,7201,72,Kintom,94761,-1.0980263587785,122.60247291267
7201031010,720103,7201,72,Mendono,94761,-1.0837643634556,122.662012887
7201031017,720103,7201,72,Mondonun,94761,-1.1306675277501,122.6979074993
7201032001,720103,7201,72,Kalolos,94761,-1.1804153176578,122.59358426977
7201032002,720103,7201,72,Tangkiang,94761,-1.1124732836168,122.55138201068
7201032003,720103,7201,72,Padang,94761,-1.0967589482581,122.51427738238
7201032004,720103,7201,72,Manyula,94761,-1.0892459434428,122.56304076704
7201032005,720103,7201,72,Uling,94761,-1.0892235196898,122.58106702914
7201032007,720103,7201,72,Samadoya,94761,-1.1058812023646,122.61659030693
7201032008,720103,7201,72,Dimpalon,94761,-1.1041670387677,122.62369961309
7201032009,720103,7201,72,Solan,94761,-1.074406510284,122.61430754096
7201032013,720103,7201,72,"Babang Buyangge",94761,-1.1867790677225,122.58168820608
7201032015,720103,7201,72,"Solan Baru",94761,-1.0484410497915,122.60331124221
7201032019,720103,7201,72,"Dimpalon Baru",94761,-1.0906156400268,122.61938845499
7201041009,720104,7201,72,Luwuk,94711,-0.95068040422255,122.7883159023
7201041010,720104,7201,72,Baru,94711,-0.94479920331654,122.79237507455
7201041011,720104,7201,72,Soho,94713,-0.94306338971373,122.7960127071
7201041012,720104,7201,72,Bungin,94712,-0.94127064815756,122.80281350397
7201041031,720104,7201,72,Karaton,94711,-0.95653097410616,122.79243859269
7201041033,720104,7201,72,Kaleke,94713,-0.93247234440929,122.79919692444
7201041034,720104,7201,72,"Bungin Timur",94712,-0.93098616653566,122.81569749627
7201041035,720104,7201,72,"Mangkio Baru-Hanga Permai",94711,-0.93748689990557,122.78188400451
7201042008,720104,7201,72,Tontouan,94711,-0.92316177882294,122.75103667513
7201042013,720104,7201,72,Lumpoknyo,94711,-0.89851017620945,122.77716489746
7201052009,720105,7201,72,Nipa,94771,-0.92616359707297,123.22015943173
7201052010,720105,7201,72,Kagitakan,94771,-0.92979175800379,123.17690426117
7201052011,720105,7201,72,Sirom,94771,-0.90452238102736,123.1988997919
7201052012,720105,7201,72,Poroan,94771,-0.89189017240486,123.20027938917
7201052013,720105,7201,72,Lomba,94771,-0.87727346210588,123.20378329896
7201052014,720105,7201,72,Bonebobakal,94771,-0.90260914490214,123.13999682257
7201052015,720105,7201,72,Baruga,94771,-0.87950924457352,123.16659790073
7201052016,720105,7201,72,Kotabaru,94771,-0.86556390532449,123.16947966211
7201052017,720105,7201,72,Labotan,94771,-0.86001550838564,123.22193612277
7201052023,720105,7201,72,Tinonda,94771,-0.86958505644475,123.19913833798
7201052027,720105,7201,72,"Bahari Makmur",94771,-0.88616120941796,123.17052356179
7201052028,720105,7201,72,"Kota Raya",94771,-0.89389060975179,123.15089402086
7201061020,720106,7201,72,Balantak,94773,-0.88708227891874,123.38836745476
7201061030,720106,7201,72,Dale-Dale,94773,-0.87070459889935,123.39033659247
7201061031,720106,7201,72,"Talang Batu",94773,-0.86698158672416,123.40055779448
7201062009,720106,7201,72,"Talima A",94773,-0.89698589237292,123.30830974479
7201062010,720106,7201,72,"Talima B",94773,-0.88597693708015,123.31347711895
7201062013,720106,7201,72,Dolom,94773,-0.86515243342028,123.30031985449
7201062014,720106,7201,72,Kiloma,94773,-0.84312208626455,123.32351490726
7201062015,720106,7201,72,Ra'u,94773,-0.88519685654521,123.34927187687
7201062016,720106,7201,72,Tanotu,94773,-0.85007269868593,123.34887030912
7201062017,720106,7201,72,Padang,94773,-0.85398540983793,123.36465777363
7201062018,720106,7201,72,Mamping,94773,-0.85415480153808,123.37990337284
7201062021,720106,7201,72,Luok,94773,-0.83989518303977,123.41252117995
7201062027,720106,7201,72,Boloak,94773,-0.89004837347321,123.29969064909
7201071011,720107,7201,72,Pakowa,94751,-0.79557266936807,122.58074702288
7201071018,720107,7201,72,Pagimana,94751,-0.79818978521208,122.65036843142
7201071022,720107,7201,72,Basabungan,94751,-0.87479200988975,122.64645916623
7201072001,720107,7201,72,"Baloa Doda",94751,-0.94834515242299,122.49498046263
7201072002,720107,7201,72,Tampe,94751,-0.48580279086537,122.58263034338
7201072010,720107,7201,72,Asaan,94751,-0.83300989232026,122.59220917832
7201072012,720107,7201,72,"Balai Gondi",94751,-0.49960574845048,122.54351796243
7201072013,720107,7201,72,"Bajo Poat",94751,-0.5083889620299,122.57034887579
7201072014,720107,7201,72,Gomuo,94751,-0.49538439237079,122.60437112737
7201072015,720107,7201,72,Nain,94751,-0.81030888774147,122.60914999399
7201072016,720107,7201,72,Lamo,94751,-0.77953864271646,122.61128370547
7201072017,720107,7201,72,Tongkonunuk,94751,-0.78202079257726,122.63276933389
7201072019,720107,7201,72,Hohudongan,94751,-0.79752721396529,122.63922217258
7201072020,720107,7201,72,Sinampangnyo,94751,-0.81536831419471,122.63552325038
7201072021,720107,7201,72,"Jaya Bakti",94751,-0.78675385277854,122.6493686223
7201072023,720107,7201,72,Pisou,94751,-0.86318421775903,122.66077437419
7201072024,720107,7201,72,Lambangan,94751,-0.87184371560896,122.6709089079
7201072025,720107,7201,72,Toipan,94751,-0.78413196701109,122.87909227609
7201072026,720107,7201,72,Siuna,94751,-0.74667967005948,122.97175530303
7201072027,720107,7201,72,Pinapuan,94751,-0.80296157055241,122.62742989621
7201072029,720107,7201,72,Sepa,94751,-0.86417986462927,122.68580569148
7201072030,720107,7201,72,Taloyon,94751,-0.85340367167944,122.70557549373
7201072031,720107,7201,72,Uwedaka,94751,-0.84367982170401,122.72408612005
7201072032,720107,7201,72,Tintingan,94751,-0.84119340850546,122.74897547701
7201072033,720107,7201,72,Bungawon,94751,-0.82496304994487,122.78114823656
7201072034,720107,7201,72,Huhak,94751,-0.80905250018895,122.79987340775
7201072035,720107,7201,72,Poh,94751,-0.79170208160033,122.84489755736
7201072037,720107,7201,72,Bondat,94751,-0.8342423210902,122.76893268342
7201072038,720107,7201,72,Sammajatem,94751,-0.66702128062981,122.74007181749
7201072039,720107,7201,72,Bulu,94751,-0.91010465651054,122.56814835931
7201072041,720107,7201,72,Tombang,94751,-0.80299129893439,122.82527009424
7201072043,720107,7201,72,Ampera,94751,-0.89787190887267,122.60827366555
7201072044,720107,7201,72,Dongkalan,94751,-0.82499530207792,122.56633162503
7201082001,720108,7201,72,"Bualemo A",94752,-0.5913294776902,123.16038549658
7201082002,720108,7201,72,Tikupan,94752,-0.67508407004486,122.84137195985
7201082003,720108,7201,72,"Trans Mayayap",94752,-0.65271543848858,122.93108543244
7201082004,720108,7201,72,Toiba,94752,-0.68095490390982,123.00083051173
7201082005,720108,7201,72,"Longkoga Barat",94752,-0.67824761416339,123.06988352391
7201082006,720108,7201,72,"Longkoga Timur",94752,-0.59376023827913,123.11267959083
7201082007,720108,7201,72,"Bualemo B",94752,-0.59232451580446,123.13589141066
7201082008,720108,7201,72,Taima,94752,-0.64401871053998,123.3456537929
7201082009,720108,7201,72,Sampaka,94752,-0.68430790436266,123.15530059295
7201082010,720108,7201,72,Malik,94752,-0.67225425510752,123.25519530337
7201082011,720108,7201,72,Binsil,94752,-0.59281602611109,123.26808072057
7201082012,720108,7201,72,"Binsil Padang",94752,-0.63668057115729,123.29345307115
7201082013,720108,7201,72,"Lembah Tompotika",94752,-0.59499228528921,123.05433429423
7201082014,720108,7201,72,Mayayap,94752,-0.67557650562521,122.90824912757
