code,regency_code,province_code,name,latitude,longitude
720101,7201,72,Batui,-1.1869194437929,122.44233391054
720102,7201,72,Bunta,-0.88054315465754,122.35136902598
720103,7201,72,Kintom,-1.100299076886,122.57059876538
720104,7201,72,Luwuk,-0.90961222031248,122.77601612393
720105,7201,72,Lamala,-0.90407412986918,123.20191691407
720106,7201,72,Balantak,-0.85997423630143,123.34193043565
720107,7201,72,Pagimana,-0.85907882543144,122.64871691158
720108,7201,72,Bualemo,-0.67086790555116,123.09208570716
720109,7201,72,Toili,-1.3685605574324,122.23275445014
720110,7201,72,Masama,-0.80976767305844,123.19184738851
720111,7201,72,"Luwuk Timur",-0.83763008249074,123.00928539204
720112,7201,72,"Toili Barat",-1.5003527830326,122.13449837289
720113,7201,72,Nuhon,-1.0615947326143,122.09049192761
720114,7201,72,Moilong,-1.2856799537371,122.28755904141
720115,7201,72,"Batui Selatan",-1.3088488683001,122.37886497089
720116,7201,72,Lobu,-0.81337699983584,122.51500397036
720117,7201,72,"Simpang Raya",-0.94954681106766,122.27897792251
720118,7201,72,"Balantak Selatan",-0.92752940164512,123.34171561298
720119,7201,72,"Balantak Utara",-0.75080086600087,123.3576703246
720120,7201,72,"Luwuk Selatan",-0.97195201129411,122.73462063279
720121,7201,72,"Luwuk Utara",-0.86718868902904,122.87703146971
720122,7201,72,Mantoh,-0.98558955540056,123.29031480581
720123,7201,72,Nambo,-1.0230301414809,122.66645379107
720201,7202,72,"Poso Kota",-1.4014274113753,120.73419840146
720202,7202,72,"Poso Pesisir",-1.3790787663419,120.57275838966
720203,7202,72,Lage,-1.5151236129888,120.80474598327
720204,7202,72,"Pamona Puselemba",-1.790118046378,120.59794112898
720205,7202,72,"Pamona Timur",-1.8542621173242,120.81347234291
720206,7202,72,"Pamona Selatan",-2.1066561145987,120.68494198124
720207,7202,72,"Lore Utara",-1.337241972945,120.32202755751
720208,7202,72,"Lore Tengah",-1.6511486084495,120.25415946145
720209,7202,72,"Lore Selatan",-1.901891517792,120.30487597913
720218,7202,72,"Poso Pesisir Utara",-1.2291589218776,120.49274251626
720219,7202,72,"Poso Pesisir Selatan",-1.5253140573221,120.58694804453
720220,7202,72,"Pamona Barat",-1.9199034273902,120.50896667277
720221,7202,72,"Poso Kota Selatan",-1.4119124884047,120.7655945157
720222,7202,72,"Poso Kota Utara",-1.3747802756438,120.79922373952
720223,7202,72,"Lore Barat",-1.8233073509784,120.20872167093
720224,7202,72,"Lore Timur",-1.4914604043413,120.42160074717
720225,7202,72,"Lore Piore",-1.5896998532,120.36943663742
720226,7202,72,"Pamona Tenggara",-2.017435791361,120.75128491859
720227,7202,72,"Pamona Utara",-1.6824895691041,120.79524796669
720304,7203,72,"Rio Pakava",-1.2997953979687,119.64803632784
720306,7203,72,Dampelas,0.24180586007979,119.94668240767
720308,7203,72,Banawa,-0.73983961958671,119.75546735253
720309,7203,72,Labuan,-0.61744886323088,119.91170691094
720310,7203,72,Sindue,-0.56680337503987,119.85844059741
720311,7203,72,Sirenja,-0.24938443379612,119.86256908784
720312,7203,72,Balaesang,-0.027714819684483,119.89587455977
720314,7203,72,Sojol,0.50470058219113,120.05844749536
720318,7203,72,"Banawa Selatan",-0.89378742211548,119.65153236876
720319,7203,72,Tanantovea,-0.71448712748675,119.95740474642
720321,7203,72,Pinembani,-1.0852622560111,119.69134419181
720324,7203,72,"Sindue Tombusabora",-0.46865063011501,119.84410405937
720325,7203,72,"Sindue Tobata",-0.36778514490786,119.83181619376
720327,7203,72,"Banawa Tengah",-0.75667228535271,119.71526057297
720330,7203,72,"Sojol Utara",0.69273682436353,120.1286956588
720331,7203,72,"Balaesang Tanjung",-0.069169013935923,119.7007689183
720401,7204,72,"Dampal Selatan",0.73286851550217,120.25990062948
720402,7204,72,"Dampal Utara",0.92925483961679,120.31136231638
720403,7204,72,Dondo,0.72253434406835,120.45887744004
720404,7204,72,Basidondo,0.72724214952674,120.70794240472
720405,7204,72,Ogodeide,0.88878578637688,120.67532019626
720406,7204,72,Lampasio,0.87381938455203,120.88013412398
720407,7204,72,Baolan,1.0110033808154,120.89814558602
