code,regency_code,province_code,name,latitude,longitude
150101,1501,15,"Gunung Raya",-2.3046452929075,101.58992971026
150102,1501,15,"Danau Kerinci",-2.0331086050678,101.5822807015
150104,1501,15,"Sitinjau Laut",-2.0532583386824,101.49264677438
150105,1501,15,"Air Hangat",-1.9815887384448,101.38233753539
150106,1501,15,"Gunung Kerinci",-1.8955359103029,101.24503479873
150107,1501,15,"Batang Merangin",-2.1286575545413,101.6917911177
150108,1501,15,"Keliling Danau",-2.2382852890097,101.40731495266
150109,1501,15,"Kayu Aro",-1.7791953470493,101.31283718881
150111,1501,15,"Air Hangat Timur",-1.9865837627164,101.4889275623
150115,1501,15,"Gunung Tujuh",-1.7278851617055,101.37397927888
150116,1501,15,Siulak,-1.9786733599929,101.2933134738
150117,1501,15,"Depati Tujuh",-2.0185348571213,101.35650346988
150118,1501,15,"Siulak Mukai",-1.8667447900214,101.48247952527
150119,1501,15,"Kayu Aro Barat",-1.7745403102702,101.20527902651
150120,1501,15,Bukitkerman,-2.2550803762122,101.50071933163
150121,1501,15,"Air Hangat Barat",-1.9942210179016,101.34434316349
150122,1501,15,"Tanah Cogok",-2.1194635485295,101.46789351981
150123,1501,15,"Danau Kerinci Barat",-2.1375936767172,101.43382780521
150201,1502,15,Jangkat,-2.5268228027969,101.74241397806
150202,1502,15,Bangko,-2.0993327749638,102.29500973311
150203,1502,15,"Muara Siau",-2.2827728684451,101.99384137433
150204,1502,15,"Sungai Manau",-2.0731235694986,101.92687540619
150205,1502,15,Tabir,-1.8120203018931,102.26340524716
150206,1502,15,Pamenang,-2.123572345924,102.53003884488
150207,1502,15,"Tabir Ulu",-1.928027683085,102.17700042495
150208,1502,15,"Tabir Selatan",-1.9485067559848,102.42835070535
150209,1502,15,"Lembah Masurai",-2.3992703001982,101.91585770417
150210,1502,15,"Bangko Barat",-2.1695968964535,102.22592317424
150211,1502,15,"Nalo Tantan",-2.0219730126567,102.10510837721
150212,1502,15,"Batang Masumai",-2.0712820167324,102.18541177847
150213,1502,15,"Pamenang Barat",-2.0759674697124,102.39897102795
150214,1502,15,"Tabir Ilir",-1.7460110466608,102.39857818467
150215,1502,15,"Tabir Timur",-1.7148272973752,102.48720045379
150216,1502,15,"Renah Pembarap",-2.1451226083231,102.07642195871
150217,1502,15,"Pangkalan Jambu",-2.1382948558998,101.84363878964
150218,1502,15,"Jangkat Timur",-2.5834531622549,102.01306207676
150219,1502,15,"Renah Pamenang",-2.1882512149626,102.39385444919
150220,1502,15,"Pamenang Selatan",-2.267623683899,102.36974020992
150221,1502,15,"Margo Tabir",-1.8742090643246,102.3784248489
150222,1502,15,"Tabir Lintas",-1.9330558171842,102.30174171549
150223,1502,15,"Tabir Barat",-1.9217749748015,101.86912680756
150224,1502,15,"Tiang Pumpung",-2.302453643058,102.23437195334
150301,1503,15,"Batang Asai",-2.5365813373291,102.24433279109
150302,1503,15,Limun,-2.5696990428606,102.5133340904
150303,1503,15,Sarolangun,-2.2737348073266,102.71350866488
150304,1503,15,Pauh,-2.2181018628549,102.87407651811
150305,1503,15,Pelawan,-2.4081515898311,102.75608963023
150306,1503,15,Mandiangin,-2.0997899958819,102.99161330067
150307,1503,15,"Air Hitam",-2.0063287311943,102.64878819639
150308,1503,15,"Bathin VIII",-2.259210055871,102.53137980442
150309,1503,15,Singkut,-2.53044777298,102.70331943016
150310,1503,15,"Cermin Nan Gedang",-2.3955351647978,102.50729581284
150311,1503,15,"Mandiangin Timur",-2.1128629165628,103.15499787151
150401,1504,15,Mersam,-1.554158741411,102.95438880166
150402,1504,15,"Muara Tembesi",-1.7203521797658,103.1018230214
150403,1504,15,"Muara Bulian",-1.7298724619019,103.23778348454
150404,1504,15,"Batin XXIV",-1.8692736365496,102.94307690689
150405,1504,15,Pemayung,-1.503721450555,103.28266508451
150406,1504,15,"Maro Sebo Ulu",-1.7433539891964,102.76123951321
150407,1504,15,Bajubang,-2.0260764438715,103.33264643032
150408,1504,15,"Maro Sebo Ilir",-1.583068142406,103.1687023863
150501,1505,15,"Jambi Luar Kota",-1.6442094773437,103.48663861093
150502,1505,15,Sekernan,-1.3886879712999,103.40765107791
150503,1505,15,Kumpeh,-1.5341520372677,104.05218755928
150504,1505,15,"Maro Sebo",-1.4351062039972,103.59351276965
150505,1505,15,Mestong,-1.8048880674631,103.52921446471
150506,1505,15,"Kumpeh Ulu",-1.5859343420918,103.79321495322
150507,1505,15,"Sungai Bahar",-1.9895403649095,103.45008477988
150508,1505,15,"Sungai Gelam",-1.7339624305685,103.7788826541
150509,1505,15,"Bahar Utara",-1.9233420247187,103.38049380697
150510,1505,15,"Bahar Selatan",-2.0905954053173,103.49668947487
150511,1505,15,"Taman Rajo",-1.4367067799029,103.75345673886
150601,1506,15,"Tungkal Ulu",-1.1502127005378,103.1160619771
150602,1506,15,"Tungkal Ilir",-0.83744957400687,103.49217894693
150603,1506,15,Pengabuan,-0.8845347366015,103.22659166629
150604,1506,15,Betara,-1.0910051720462,103.37319126351
150605,1506,15,Merlung,-1.3221311096162,103.0238343486
150606,1506,15,"Tebing Tinggi",-1.0197194049,103.10516512417
150607,1506,15,"Batang Asam",-1.0736253043152,102.8748309375
150608,1506,15,"Renah Mendaluh",-1.2755160431033,102.8451506358
150609,1506,15,"Muara Papalik",-1.2981299252636,103.1667069465
150610,1506,15,"Seberang Kota",-0.79323201824708,103.38139015114
150611,1506,15,"Bram Itam",-0.96864084252417,103.31310789049
150612,1506,15,"Kuala Betara",-0.93176259608615,103.49923504095
150613,1506,15,Senyerang,-0.84491025523997,103.0678282124
150701,1507,15,"Muara Sabak Timur",-1.0708138916484,103.94473600646
150702,1507,15,"Nipah Panjang",-1.0869253658114,104.19419231048
150703,1507,15,Mendahara,-1.0176736982333,103.60310340672
150704,1507,15,"Rantau Rasau",-1.1659636768928,104.08751772517
150705,1507,15,"S a d u",-1.3748242820658,104.31168182543
150706,1507,15,Dendang,-1.2497939120144,103.93482677634
150707,1507,15,"Muara Sabak Barat",-1.2177316452423,103.80977167873
150708,1507,15,"Kuala Jambi",-1.0472975110962,103.78511126471
150709,1507,15,"Mendahara Ulu",-1.2211462200105,103.52076538651
150710,1507,15,Geragai,-1.2414696102809,103.68767111571
150711,1507,15,Berbak,-1.2215225771331,104.15185598876
150801,1508,15,"Tanah Tumbuh",-1.4962366290984,101.84758693698
150802,1508,15,"Rantau Pandan",-1.6469320650012,101.93758244527
150803,1508,15,"Pasar Muaro Bungo",-1.4913902978755,102.1301461344
150804,1508,15,Jujuhan,-1.3124836677966,101.76718908169
150805,1508,15,"Tanah Sepenggal",-1.4535408173906,101.95345494076
150806,1508,15,Pelepat,-1.7557150695842,102.02907594291
150807,1508,15,"Limbur Lubuk Mengkuang",-1.6640007037934,101.63135009652
150808,1508,15,"Muko-muko Bathin VII",-1.540751505847,101.99622894296
150809,1508,15,"Pelepat Ilir",-1.6216265691929,102.33332834468
150810,1508,15,"Batin II Babeko",-1.5114284276472,102.23600443757
150811,1508,15,"Bathin III",-1.4402028321092,102.09332668579
150812,1508,15,"Bungo Dani",-1.4916784829793,102.08011348709
150813,1508,15,"Rimbo Tengah",-1.5494024329325,102.13325566951
150814,1508,15,"Bathin III Ulu",-1.7166061130856,101.82367496105
150815,1508,15,"Bathin II Pelayang",-1.4280366007664,101.79775202509
150816,1508,15,"Jujuhan Ilir",-1.2079060650419,101.89473656772
150817,1508,15,"Tanah Sepenggal Lintas",-1.3644428901986,101.9488740792
150901,1509,15,"Tebo Tengah",-1.4250630213987,102.51584873508
