code,district_code,regency_code,province_code,name,latitude,longitude,coordinates
7501011009,750101,7501,75,Biyonga,,,null
7501042009,750104,7501,75,Molowahu,,,null
7501102011,750110,7501,75,Modelidu,,,null
7501232006,750123,7501,75,Pelehu,,,null
7501242007,750124,7501,75,Ayuhula,,,null
7502022014,750202,7502,75,Dulohupa,,,null
7502032002,750203,7502,75,Tabongo,,,null
7502042006,750204,7502,75,"Pentadu Barat",,,null
7503042033,750304,7503,75,"Pelita Hijau",,,null
7503072008,750307,7503,75,"Timbuolo Tengah",,,null
7503092012,750309,7503,75,"Cendana Putih",,,null
7504012020,750401,7504,75,"Bumi Bahari",,,null
7504072004,750407,7504,75,Kalimas,,,null
7505052002,750505,7505,75,"Tolinggula Pantai",,,null
7505052018,750505,7505,75,Ilotunggulo,,,null
7505092003,750509,7505,75,Monas,,,null
7571041001,757104,7571,75,Huangobotu,,,null
7571061001,757106,7571,75,Wumialo,,,null
7571071005,757107,7571,75,"Molosifat U",,,null
7501042001,750104,7501,75,"Isimu Utara",,,null
7501102012,750110,7501,75,Tinelo,,,null
7501112013,750111,7501,75,Batulayar,,,null
7501172002,750117,7501,75,Huidu,,,null
7501232001,750123,7501,75,Totopo,,,null
7502022009,750202,7502,75,"Sari Tani",,,null
7502052004,750205,7502,75,Bendungan,,,null
7503042029,750304,7503,75,"Batu Hijau",,,null
7503062005,750306,7503,75,Tunggulo,,,null
7503072004,750307,7503,75,Buata,,,null
7503092002,750309,7503,75,Sogitia,,,null
7503092010,750309,7503,75,Ilohuuwa,,,null
7503122002,750312,7503,75,Libungo,,,null
7503162005,750316,7503,75,"Bulotalangi Barat",,,null
7503172004,750317,7503,75,Kaidundu,,,null
7503182001,750318,7503,75,Pinogu,,,null
7504042007,750404,7504,75,Teratai,,,null
7504072001,750407,7504,75,"Pancakarsa I",,,null
7504102005,750410,7504,75,"Mekar Jaya",,,null
7504122002,750412,7504,75,Londoun,,,null
7505012003,750501,7505,75,Imana,,,null
7505012005,750501,7505,75,Buata,,,null
7505022003,750502,7505,75,Leboto,,,null
7505032024,750503,7505,75,Heluma,,,null
7501092011,750109,7501,75,Motoduto,,,null
7501132018,750113,7501,75,"Tamalia Utara",,,null
7501142004,750114,7501,75,Satria,,,null
7501142007,750114,7501,75,Sidomukti,,,null
7501182008,750118,7501,75,Tinelo,,,null
7502012023,750201,7502,75,Permata,,,null
7502022011,750202,7502,75,"Tanjung Harapan",,,null
7502072003,750207,7502,75,Limbatihu,,,null
7503052012,750305,7503,75,"Suka Damai",,,null
7503152001,750315,7503,75,"Ayula Selatan",,,null
7503152004,750315,7503,75,"Huntu Selatan",,,null
7503152009,750315,7503,75,"Tinelo Ayula",,,null
7503152010,750315,7503,75,Sejahtera,,,null
7504012017,750401,7504,75,Trikora,,,null
7504042003,750404,7504,75,"Marisa Selatan",,,null
7505012007,750501,7505,75,Monggupo,,,null
7505012017,750501,7505,75,Tombulilato,,,null
7505022021,750502,7505,75,"Alata Karya",,,null
7501022020,750102,7501,75,Dulohupa,,,null
7501042004,750104,7501,75,Tolotio,,,null
7501052005,750105,7501,75,"Biluhu Timur",,,null
7501172005,750117,7501,75,Yosonegoro,,,null
7501172006,750117,7501,75,Tunggulo,,,null
7501182003,750118,7501,75,Tilote,,,null
7501192003,750119,7501,75,"Limehe Barat",,,null
7501212004,750121,7501,75,"Karya Indah",,,null
7502012010,750201,7502,75,Tangkobu,,,null
7502062007,750206,7502,75,Bolihutuo,,,null
7503032028,750303,7503,75,Helumo,,,null
7503082004,750308,7503,75,Olele,,,null
7503112004,750311,7503,75,"Tulabolo Timur",,,null
7503112009,750311,7503,75,"Tulabolo Barat",,,null
7503172001,750317,7503,75,Mamungaa,,,null
7503182005,750318,7503,75,Tilonggibila,,,null
7504032018,750403,7504,75,Sidowonge,,,null
7504042004,750404,7504,75,"Marisa Utara",,,null
7504042008,750404,7504,75,Pohuwato,,,null
7504102008,750410,7504,75,Mootilango,,,null
7505022011,750502,7505,75,Bualemo,,,null
7505042007,750504,7505,75,Buloila,,,null
7505042013,750504,7505,75,Mebongo,,,null
7505102004,750510,7505,75,Windu,,,null
7505112008,750511,7505,75,Bubalango,,,null
7505112010,750511,7505,75,Koluwoka,,,null
7571061003,757106,7571,75,Liluwo,,,null
7571091005,757109,7571,75,Siendeng,,,null
7501112016,750111,7501,75,Otopade,,,null
7501132004,750113,7501,75,Molohu,,,null
7501202008,750120,7501,75,Olimeyala,,,null
7501212002,750121,7501,75,Mohiyolo,,,null
7502042004,750204,7502,75,Hungayonaa,,,null
7502052002,750205,7502,75,Kaaruyan,,,null
7503062003,750306,7503,75,"Toto Utara",,,null
7503082008,750308,7503,75,Botubarani,,,null
7503112010,750311,7503,75,Pangi,,,null
7503152011,750315,7503,75,"Huntu Barat",,,null
7503172002,750317,7503,75,"Kaidundu Barat",,,null
7504022011,750402,7504,75,"Suka Damai",,,null
7504122003,750412,7504,75,Marisa,,,null
7505062003,750506,7505,75,Molonggota,,,null
7505112009,750511,7505,75,Motiheluma,,,null
7571041002,757104,7571,75,Libuo,,,null
7571041005,757104,7571,75,"Tomulabutao Selatan",,,null
7571061005,757106,7571,75,Paguyaman,,,null
7571081005,757108,7571,75,Bugis,,,null
7501011002,750101,7501,75,Kayumerah,,,null
7501011008,750101,7501,75,Tenilo,,,null
7501092001,750109,7501,75,Sidomulyo,,,null
7501102008,750110,7501,75,"Pentadio Timur",,,null
7501172009,750117,7501,75,Haya-Haya,,,null
7501182007,750118,7501,75,Tenggela,,,null
7501222004,750122,7501,75,Bunggalo,,,null
7502022007,750202,7502,75,Jatimulya,,,null
7502032008,750203,7502,75,"Tangga Barito",,,null
7502072004,750207,7502,75,"Bukit Karya",,,null
7503021009,750302,7503,75,Olohuta,,,null
