code,province_code,name,latitude,longitude
3601,36,"Kab. Pandeglang",-6.5902333468826,105.7429702529
3602,36,"Kab. Lebak",-6.6420201228507,106.2124224819
3603,36,"Kab. Tangerang",-6.1744645987254,106.51892886778
3604,36,"Kab. Serang",-6.1417381178203,106.14607560844
3671,36,"Kota Tangerang",-6.1843711090906,106.65199394471
3672,36,"Kota Cilegon",-5.9988956257007,106.01849218045
3673,36,"Kota Serang",-6.1233235876221,106.16675057087
3674,36,"Kota Tangerang Selatan",-6.3021200760979,106.70738498604
