code,province_code,name,latitude,longitude
3101,31,"Kab. Adm. Kep. Seribu",-5.7003665191931,106.57895590245
3171,31,"Kota Adm. Jakarta Pusat",-6.1812000742286,106.83512454643
3172,31,"Kota Adm. Jakarta Utara",-6.1271832302751,106.86661440635
3173,31,"Kota Adm. Jakarta Barat",-6.1653326687533,106.74830052458
3174,31,"Kota Adm. Jakarta Selatan",-6.272604732006,106.81003987806
3175,31,"Kota Adm. Jakarta Timur",-6.2549660811169,106.90069115569
