code,regency_code,province_code,name,latitude,longitude
210104,2101,21,"Gunung Kijang",1.0306119912759,104.6073803818
210106,2101,21,"Bintan Timur",0.86170334493641,104.57022682785
210107,2101,21,"Bintan Utara",1.0834577698039,104.25314803057
210108,2101,21,"Teluk Bintan",1.0425940887019,104.45513712711
210109,2101,21,Tambelan,0.87042176677633,107.43486628517
210110,2101,21,"Telok Sebong",1.1392107370212,104.41938683936
210112,2101,21,Toapaya,1.0227413397731,104.54852745299
210113,2101,21,Mantang,0.77636571713663,104.59331720427
210114,2101,21,"Bintan Pesisir",0.8596016551073,104.7263874621
210115,2101,21,"Seri Kuala Lobam",1.0378974409961,104.30223091238
210201,2102,21,Moro,0.75634643371813,103.70170698069
210202,2102,21,Kundur,0.6900684868594,103.44517856633
210203,2102,21,Karimun,1.0001489309613,103.42761098717
210204,2102,21,Meral,1.0149252879202,103.37703500389
210205,2102,21,Tebing,1.0792622170645,103.38940992764
210206,2102,21,Buru,0.89123156353306,103.46724815587
210207,2102,21,"Kundur Utara",0.78802930849151,103.44235742732
210208,2102,21,"Kundur Barat",0.77611592252061,103.38106886512
210209,2102,21,Durai,0.55942832426912,103.63618269876
210210,2102,21,"Meral Barat",1.074644773855,103.33790282211
210211,2102,21,Ungar,0.66276315817681,103.50881694539
210212,2102,21,Belat,0.81910405717139,103.48615447768
210213,2102,21,"Selat Gelam",0.93512172986225,103.43335923173
210214,2102,21,"Sugie Besar",0.83136029691092,103.82413150726
210304,2103,21,Midai,3.0547036524954,107.75229220848
210305,2103,21,"Bunguran Barat",3.8242562023452,108.14172710136
210306,2103,21,Serasan,2.5206151014172,109.00875048176
210307,2103,21,"Bunguran Timur",3.9074669609425,108.34470955474
210308,2103,21,"Bunguran Utara",4.0390086754063,108.10777652707
210309,2103,21,Subi,2.9280276508046,108.84287654229
210310,2103,21,"Pulau Laut",4.7102906974426,107.96704831792
210311,2103,21,"Pulau Tiga",3.6346077086988,108.11016078926
210315,2103,21,"Bunguran Timur Laut",4.0276214938889,108.24629579715
210316,2103,21,"Bunguran Tengah",3.8998196829652,108.26943199826
210318,2103,21,"Bunguran Selatan",3.742891630127,108.2827385508
210319,2103,21,"Serasan Timur",2.5133266904882,109.08524872616
210320,2103,21,"Bunguran Batubi",3.870636722032,108.16396276323
210321,2103,21,"Pulau Tiga Barat",3.6682357039977,108.08344072559
210322,2103,21,"Suak Midai",3.0004702876177,107.79262810326
210323,2103,21,"Pulau Panjang",2.7186981480087,108.77626591663
210324,2103,21,"Pulau Seluan",4.1350813251637,107.85481363741
210401,2104,21,Singkep,-0.52283164348762,104.51284239888
210402,2104,21,Lingga,-0.18878020979268,104.56119981197
210403,2104,21,Senayang,0.092042223082792,104.61895928571
210404,2104,21,"Singkep Barat",-0.46779800125967,104.37342213081
210405,2104,21,"Lingga Utara",-0.11522676253598,104.66858790203
210406,2104,21,"Singkep Pesisir",-0.42203892367313,104.52586839069
210407,2104,21,"Lingga Timur",-0.25959226477876,104.84572280057
210408,2104,21,Selayar,-0.30221954608224,104.44253937832
210409,2104,21,"Singkep Selatan",-0.57670690495366,104.42668333117
210410,2104,21,"Kepulauan Posek",-0.38051513007621,104.19953839459
210411,2104,21,"Katang Bidare",0.41399614916159,104.46005274215
210412,2104,21,"Temiang Pesisir",0.29907742521834,104.39209747193
210413,2104,21,"Bakung Serumpun",0.10919595808869,104.4084214192
210501,2105,21,Siantan,3.1996191149745,106.23513735417
210502,2105,21,Palmatak,3.3430005851055,106.31808238014
210503,2105,21,"Siantan Timur",3.1384974774555,106.33564088739
210504,2105,21,"Siantan Selatan",2.9729343674062,106.16087285354
210505,2105,21,"Jemaja Timur",2.9193265680006,105.76867840329
210506,2105,21,Jemaja,2.9606281205847,105.71145602012
210507,2105,21,"Siantan Tengah",3.2582180943327,106.27700567534
210508,2105,21,"Siantan Utara",3.3379336758659,106.20295086619
210509,2105,21,"Jemaja Barat",3.0964985507153,105.67314844954
210510,2105,21,"Kute Siantan",3.3223429297071,106.25838465626
217101,2171,21,"Belakang Padang",1.0441347928396,103.81591181082
217102,2171,21,"Batu Ampar",1.1694098385282,104.01082623021
217103,2171,21,Sekupang,1.1015998001266,103.96216456483
217104,2171,21,Nongsa,1.1053234380362,104.12446560822
217105,2171,21,Bulang,0.97041871696005,103.93325060196
217106,2171,21,"Lubuk Baja",1.1338402568784,104.006811924
217107,2171,21,"Sei Beduk",1.0503726082259,104.0602862576
217108,2171,21,Galang,0.79033888930027,104.20303494326
217109,2171,21,Bengkong,1.1568128885591,104.0361900967
217110,2171,21,"Batam Kota",1.1182948011917,104.05832167804
217111,2171,21,Sagulung,1.0219406045888,103.98706049005
217112,2171,21,"Batu Aji",1.0612659728207,103.94578375026
217201,2172,21,"Tanjung Pinang Barat",0.91543959964706,104.44680711559
217202,2172,21,"Tanjung Pinang Timur",0.92670087829698,104.51047574417
217203,2172,21,"Tanjung Pinang Kota",0.95881091461146,104.45608254056
217204,2172,21,"Bukit Bestari",0.87698297774902,104.4871125567
