code,regency_code,province_code,name
911231,9112,91,Teiraplu
911232,9112,91,Eipumek
911233,9112,91,Pamek
911234,9112,91,Nongme
911301,9113,91,Kurima
911302,9113,91,Anggruk
911303,9113,91,Ninia
911306,9113,91,Silimo
911307,9113,91,Samenage
911308,9113,91,Nalca
911309,9113,91,Dekai
911310,9113,91,Obio
911311,9113,91,"Suru Suru"
911312,9113,91,Wusama
911313,9113,91,Amuma
911314,9113,91,Musaik
911315,9113,91,Pasema
911316,9113,91,Hogio
911317,9113,91,Mugi
911318,9113,91,Soba
911319,9113,91,Werima
911320,9113,91,Tangma
911321,9113,91,Ukha
911322,9113,91,Panggema
911323,9113,91,Kosarek
911324,9113,91,Nipsan
911325,9113,91,Ubahak
911326,9113,91,Pronggoli
911327,9113,91,Walma
911328,9113,91,Yahuliambut
911329,9113,91,Hereapini
911330,9113,91,Ubalihi
911331,9113,91,Talambo
911332,9113,91,Puldama
911333,9113,91,Endomen
911334,9113,91,Kona
911335,9113,91,Dirwemna
911336,9113,91,Holuon
911337,9113,91,Lolat
911338,9113,91,Soloikma
911339,9113,91,Sela
911340,9113,91,Korupun
911341,9113,91,Langda
911342,9113,91,Bomela
911343,9113,91,Suntamon
911344,9113,91,Seredela
911345,9113,91,Sobaham
911346,9113,91,Kabianggama
911347,9113,91,Kwelemdua
911348,9113,91,Kwikma
911349,9113,91,Hilipuk
911350,9113,91,Duram
911351,9113,91,Yogosem
911352,9113,91,Kayo
911353,9113,91,Sumo
911401,9114,91,Karubaga
911402,9114,91,Bokondini
911403,9114,91,Kanggime
911404,9114,91,Kembu
911405,9114,91,Goyage
911406,9114,91,Wunim
911407,9114,91,Wina
911408,9114,91,Umagi
911409,9114,91,Panaga
911410,9114,91,Woniki
911411,9114,91,Kubu
911412,9114,91,"Konda/ Kondaga"
911413,9114,91,Nelawi
911414,9114,91,Kuari
911415,9114,91,Bokoneri
911416,9114,91,Bewani
911418,9114,91,Nabunage
911419,9114,91,Gilubandu
911420,9114,91,Nunggawi
911421,9114,91,Gundagi
911422,9114,91,Numba
911423,9114,91,Timori
911424,9114,91,Dundu
911425,9114,91,Geya
911426,9114,91,Egiam
911427,9114,91,Poganeri
911428,9114,91,Kamboneri
911429,9114,91,Airgaram
911430,9114,91,"Wari/Taiyeve II"
911431,9114,91,Dow
911432,9114,91,Tagineri
911433,9114,91,Yuneri
911434,9114,91,Wakuwo
911435,9114,91,Gika
911436,9114,91,Telenggeme
911437,9114,91,Anawi
911438,9114,91,Wenam
911439,9114,91,Wugi
911440,9114,91,Danime
911441,9114,91,Tagime
911442,9114,91,Kai
911443,9114,91,Aweku
911444,9114,91,Bogonuk
911445,9114,91,"Li Anogomma"
911446,9114,91,Biuk
911447,9114,91,Yuko
911501,9115,91,"Waropen Bawah"
911503,9115,91,Masirei
911507,9115,91,"Risei Sayati"
911508,9115,91,"Urei Faisei"
911509,9115,91,Inggerus
911510,9115,91,Kirihi
911511,9115,91,Oudate
911512,9115,91,Wapoga
911513,9115,91,Demba
911514,9115,91,Wonti
911515,9115,91,"Soyoi Mambai"
911601,9116,91,Mandobo
911602,9116,91,Mindiptana
911603,9116,91,Waropko
911604,9116,91,Kouh
911605,9116,91,Jair
911606,9116,91,Bomakia
911607,9116,91,Kombut
911608,9116,91,Iniyandit
911609,9116,91,Arimop
911610,9116,91,Fofi
911611,9116,91,Ambatkwi
911612,9116,91,Manggelum
911613,9116,91,Firiwage
911614,9116,91,Yaniruma
911615,9116,91,Subur
911616,9116,91,Kombay
911617,9116,91,Ninati
911618,9116,91,Sesnuk
911619,9116,91,Ki
911620,9116,91,Kawagit
911701,9117,91,Obaa
911702,9117,91,"Mambioman Bapai"
911703,9117,91,Citak-Mitak
911704,9117,91,Edera
911705,9117,91,Haju
911706,9117,91,Assue
911707,9117,91,Kaibar
911708,9117,91,Passue
911709,9117,91,Minyamur
911710,9117,91,Venaha
911711,9117,91,Syahcame
911712,9117,91,Yakomi
911713,9117,91,Bamgi
911714,9117,91,"Passue Bawah"
911715,9117,91,"Ti Zain"
911801,9118,91,Agats
911802,9118,91,Atsj
911803,9118,91,"Sawa Erma"
911804,9118,91,Akat
911805,9118,91,Fayit
911806,9118,91,"Pantai Kasuari"
911807,9118,91,Suator
911808,9118,91,Suru-suru
911809,9118,91,"Kolf Braza"
911810,9118,91,"Unir Sirau"
911811,9118,91,Joerat
911812,9118,91,"Pulau Tiga"
911813,9118,91,Jetsy
911814,9118,91,"Der Koumur"
911815,9118,91,Kopay
911816,9118,91,Safan
911817,9118,91,Sirets
911818,9118,91,Ayip
911819,9118,91,Betcbamu
911820,9118,91,Joutu
911821,9118,91,Aswi
911822,9118,91,Awyu
911823,9118,91,"Koroway Buluanop"
911901,9119,91,"Supiori Selatan"
911902,9119,91,"Supiori Utara"
911903,9119,91,"Supiori Timur"
911904,9119,91,"Kepulauan Aruri"
911905,9119,91,"Supiori Barat"
912001,9120,91,"Mamberamo Tengah"
912002,9120,91,"Mamberamo Hulu"
912003,9120,91,Rufaer
912004,9120,91,"Mamberamo Tengah Timur"
912005,9120,91,"Mamberamo Hilir"
912006,9120,91,"Waropen Atas"
912007,9120,91,Benuki
912008,9120,91,Sawai
912101,9121,91,Kobagma
912102,9121,91,Kelila
912103,9121,91,Eragayam
912104,9121,91,Megambilis
912105,9121,91,Ilugwa
912201,9122,91,Elelim
912202,9122,91,Apalapsili
912203,9122,91,Abenaho
912204,9122,91,Benawa
912205,9122,91,Welarek
912301,9123,91,Tiom
912302,9123,91,Pirime
912303,9123,91,Makki
912304,9123,91,Gamelia
912305,9123,91,Dimba
912306,9123,91,Melagineri
912307,9123,91,Balingga
912308,9123,91,Tiomneri
912309,9123,91,Kuyawage
912310,9123,91,Poga
912311,9123,91,Niname
912312,9123,91,Nogi
912313,9123,91,Yiginua
912314,9123,91,"Tiom Ollo"
912315,9123,91,Yugungwi
912316,9123,91,Mokoni
912317,9123,91,Wereka
912318,9123,91,Milimbo
912319,9123,91,Wiringgambut
912320,9123,91,Gollo
912321,9123,91,Awina
912322,9123,91,Ayumnati
912323,9123,91,"Wano Barat"
912324,9123,91,"Goa Balim"
912325,9123,91,Bruwa
912326,9123,91,"Balingga Barat"
912327,9123,91,Gupura
912328,9123,91,Kolawa
912329,9123,91,"Gelok Beam"
912330,9123,91,"Kuly Lanny"
912331,9123,91,Lannyna
912332,9123,91,Karu
912333,9123,91,Yiluk
912334,9123,91,Guna
912335,9123,91,Kelulome
912336,9123,91,Nikogwe
912337,9123,91,Muara
912338,9123,91,"Buguk Gona"
912339,9123,91,Melagi
912401,9124,91,Kenyam
912402,9124,91,Mapenduma
912403,9124,91,Yigi
912404,9124,91,Wosak
912405,9124,91,Geselma
912406,9124,91,Mugi
912407,9124,91,Mbuwa
912408,9124,91,Gearek
912409,9124,91,Koroptak
912410,9124,91,Kegayem
912411,9124,91,Paro
912412,9124,91,Mebarok
912413,9124,91,Yenggelo
912414,9124,91,Kilmid
912415,9124,91,Alama
912416,9124,91,Yal
912417,9124,91,Mam
912418,9124,91,Dal
912419,9124,91,Nirkuri
912420,9124,91,Inikgal
912421,9124,91,Iniye
912422,9124,91,"Mbulmu Yalma"
912423,9124,91,"Mbua Tengah"
912424,9124,91,Embetpen
912425,9124,91,Kora
912426,9124,91,Wusi
912427,9124,91,Pija
912428,9124,91,Moba
912429,9124,91,Wutpaga
912430,9124,91,Nenggeagin
912431,9124,91,Krepkuri
912432,9124,91,"Pasir Putih"
912501,9125,91,Ilaga
912502,9125,91,Wangbe
912503,9125,91,Beoga
912504,9125,91,Doufo
912505,9125,91,Pogoma
912506,9125,91,Sinak
912507,9125,91,Agandugume
912508,9125,91,Gome
912509,9125,91,Dervos
912510,9125,91,"Beoga Barat"
912511,9125,91,"Beoga Timur"
912512,9125,91,Ogamanim
912513,9125,91,Kembru
912514,9125,91,Bina
912515,9125,91,"Sinak Barat"
912516,9125,91,Mage'abume
912517,9125,91,Yugumuak
912518,9125,91,"Ilaga Utara"
912519,9125,91,Mabugi
912520,9125,91,Omukia
912521,9125,91,Lambewi
912522,9125,91,Oneri
912523,9125,91,Amungkalpia
912524,9125,91,"Gome Utara"
912525,9125,91,Erelmakawia
912601,9126,91,Kamu
912602,9126,91,Mapia
912603,9126,91,Piyaiye
912604,9126,91,"Kamu Utara"
912605,9126,91,"Sukikai Selatan"
912606,9126,91,"Mapia Barat"
912607,9126,91,"Kamu Selatan"
912608,9126,91,"Kamu Timur"
912609,9126,91,"Mapia Tengah"
912610,9126,91,Dogiyai
912701,9127,91,Sugapa
912702,9127,91,Homeyo
912703,9127,91,Wandai
912704,9127,91,Biandoga
912705,9127,91,Agisiga
912706,9127,91,Hitadipa
912707,9127,91,Ugimba
912708,9127,91,Tomosiga
912801,9128,91,Tigi
912802,9128,91,"Tigi Timur"
912803,9128,91,Bowobado
912804,9128,91,"Tigi Barat"
912805,9128,91,Kapiraya
917101,9171,91,"Jayapura Utara"
917102,9171,91,"Jayapura Selatan"
917103,9171,91,Abepura
917104,9171,91,"Muara Tami"
917105,9171,91,Heram
