code,district_code,regency_code,province_code,name,postal_code,latitude,longitude
1601072001,160107,1601,16,"Negeri Sindang",32151,-4.1922446528122,104.01084200139
1601072002,160107,1601,16,"Rantau Kumpai",32151,-4.1724375611751,104.0578509271
1601072003,160107,1601,16,"Lubuk Baru",32151,-4.1741328721227,104.09781832155
1601072004,160107,1601,16,Kungkilan,32151,-4.2567078145723,104.09075610661
1601072005,160107,1601,16,Penyandingan,32151,-4.2158757444698,104.08849193562
1601072006,160107,1601,16,Bandar,32151,-4.1997353073044,104.10360762055
1601072007,160107,1601,16,"Lubuk Leban",32151,-4.1867186085771,104.17210999713
1601072008,160107,1601,16,"Tungku Jaya",32151,-4.1437749344667,104.07894963927
1601072009,160107,1601,16,"Mekar Sari",32151,-4.243422131071,104.09232727853
1601072010,160107,1601,16,"Mekar Jaya",32151,-4.1585002283465,104.08418468012
1601072011,160107,1601,16,Penantian,32151,-4.1899926419096,104.12555273329
1601082001,160108,1601,16,"Gunung Meraksa",32154,-4.0611507816253,103.80061226492
1601082003,160108,1601,16,"Tanjung Pura",32154,-4.0506096886308,103.81712767557
1601082004,160108,1601,16,"Tanjung Sari",32154,-4.0441763603134,103.82928888914
1601082005,160108,1601,16,"Tangsi Lontar",32154,-4.0576226180539,103.83663513928
1601082006,160108,1601,16,Belambangan,32154,-4.0484313233035,103.84091051371
1601082007,160108,1601,16,Kesambirata,32154,-4.0413392789711,103.84391615681
1601082008,160108,1601,16,"Gunung Liwat",32154,-4.0356857734925,103.84898446139
1601082015,160108,1601,16,Pengandonan,32154,-4.1539216170469,103.94866292737
1601082016,160108,1601,16,Semanding,32154,-4.0326315115188,103.8542900951
1601082017,160108,1601,16,Tanjungan,32154,-4.0358494850488,103.86705259151
1601082018,160108,1601,16,Ujanmas,32154,-4.1174404078067,103.9551878512
1601082019,160108,1601,16,"Gunung Kuripan",32154,-4.0100678250138,103.88323720831
1601092001,160109,1601,16,Kepayang,32191,-4.0115683547873,104.2825202636
1601092002,160109,1601,16,Kedondong,32191,-3.9866631814761,104.29175092908
1601092003,160109,1601,16,Belimbing,32191,-3.9835925229073,104.30212928624
1601092004,160109,1601,16,Durian,32191,-3.9677362507148,104.3282705612
1601092006,160109,1601,16,"Lubuk Rukam",32191,-3.9322966016253,104.31784425344
1601092007,160109,1601,16,Bindu,32191,-3.8987676252152,104.32141406681
1601092009,160109,1601,16,Mendala,32191,-3.8568108977258,104.33283783969
1601092010,160109,1601,16,Peninjauan,32191,-3.8591666835929,104.38415449642
1601092011,160109,1601,16,"Saung Naga",32191,-3.8380405742134,104.40213100669
1601092022,160109,1601,16,Makartitama,32191,-3.8257435612016,104.34630096879
1601092023,160109,1601,16,Espetiga,32191,-3.9402201080108,104.31437834283
1601092024,160109,1601,16,"Makarti Jaya",32191,-3.7911650576522,104.30722945844
1601092025,160109,1601,16,"Mitra Kencana",32191,-3.7857892567926,104.36002454312
1601092026,160109,1601,16,Penilikan,32191,-3.8528439348487,104.35674066505
1601092027,160109,1601,16,"Panji Jaya",32191,-3.8091524601979,104.26771028657
1601092028,160109,1601,16,"Karang Dapo",32191,-3.8617093793877,104.29333241848
1601131003,160113,1601,16,Tanjungagung,32123,-4.1298496800816,104.15332976677
1601131004,160113,1601,16,"Saung Naga",32124,-4.1329079793182,104.15971691244
1601131005,160113,1601,16,"Talang Jawa",32122,-4.1244671095292,104.15816593599
1601131007,160113,1601,16,"Batu Kuning",32121,-4.1005306860514,104.12636488514
1601131011,160113,1601,16,"Air Gading",32121,-4.1197146036559,104.16317035971
1601132001,160113,1601,16,"Batu Putih",32121,-4.1577472087173,104.12844825989
1601132002,160113,1601,16,Laya,32125,-4.146414329986,104.15687081447
1601132006,160113,1601,16,Pusar,32126,-4.1271442709088,104.13947085767
1601132008,160113,1601,16,"Karang Agung",32121,-4.1245264012007,104.10357543731
1601132009,160113,1601,16,"Karang Endah",32121,-4.0748248892149,104.11733059938
1601132010,160113,1601,16,"Tanjung Karang",32121,-4.0708879239541,104.10710935103
1601132012,160113,1601,16,Sukamaju,32124,-4.1773753604816,104.12983228339
1601141001,160114,1601,16,"Baturaja Lama",32114,-4.1265835582473,104.16863926425
1601141003,160114,1601,16,"Pasar Baru",32116,-4.1283555000819,104.16359841483
1601141004,160114,1601,16,"Kemalaraja ",32111,-4.1125588487433,104.17580905628
1601141005,160114,1601,16,"Sukaraya ",32112,-4.1223897352522,104.17889754802
1601141006,160114,1601,16,"Sukajadi ",32117,-4.1085032651061,104.16378116907
1601141011,160114,1601,16,"Kemelak Bindung Langit",32111,-4.1590352487173,104.19261232257
1601141012,160114,1601,16,"Sepancar Lawang Kulon",32111,-4.202760359141,104.24074011036
1601141013,160114,1601,16,"Baturaja Permai",32111,-4.1296413634259,104.2160051218
1601141014,160114,1601,16,"Sekar Jaya",32115,-4.1159243437353,104.20619098673
1601142007,160114,1601,16,"Tanjung Kemala",32111,-4.0896943584318,104.18648221251
1601142008,160114,1601,16,"Tanjung Baru",32113,-4.1502005455722,104.22464088134
1601142015,160114,1601,16,"Air Paoh",32111,-4.1233619734514,104.18996557121
1601142016,160114,1601,16,Terusan,32111,-4.0871908730586,104.16753391462
1601202001,160120,1601,16,Kelumpang,32157,-4.2483162305815,103.67903995028
1601202002,160120,1601,16,"Gunung Tiga",32157,-4.216128814323,103.66953441139
1601202003,160120,1601,16,Mendingin,32157,-4.2025785101036,103.75523447472
1601202004,160120,1601,16,"Ulak Lebar",32157,-4.1745913322769,103.71583169978
1601202005,160120,1601,16,Pedataran,32157,-4.117768560228,103.73784250198
1601202006,160120,1601,16,Sukajadi,32157,-4.1117513974339,103.76344947046
1601202007,160120,1601,16,Belandang,32157,-4.1380432984173,103.78174753098
1601212001,160121,1601,16,"Tanjung Kurung",32156,-3.997904929493,103.90226459952
1601212002,160121,1601,16,Sukarami,32156,-4.0599388124049,103.9137981051
1601212003,160121,1601,16,Batanghari,32156,-3.9643381937654,103.94448179768
1601212004,160121,1601,16,"Nyiur Sayak",32156,-4.0649921760538,103.91954105392
1601212005,160121,1601,16,"Suka Merindu",32156,-4.0662731425736,103.92938034601
1601212006,160121,1601,16,"Padang Bindu",32156,-4.082586862448,103.9480712129
1601212007,160121,1601,16,"Panggal Panggang",32156,-4.055282781009,103.95489440821
1601212008,160121,1601,16,Bedegung,32156,-4.0898146958204,103.97097579737
1601212009,160121,1601,16,"Ulak Pandan",32156,-4.043724295295,103.97900802524
1601212010,160121,1601,16,"Keban Agung",32156,-4.0848264674257,103.9946512959
1601212011,160121,1601,16,Tubohan,32156,-4.0556312085269,103.99962387891
1601212012,160121,1601,16,"Raksa Jiwa",32156,-4.0376035362162,104.01990055671
1601212013,160121,1601,16,Seleman,32156,-4.0622038008495,104.04792387426
1601212014,160121,1601,16,"Kebun Jati",32156,-4.0352669389086,104.08264429386
1601212015,160121,1601,16,Singapura,32156,-4.08376405826,104.05860390296
1601212016,160121,1601,16,Pengaringan,32156,-4.0586445746369,104.09154472111
1601212017,160121,1601,16,Banjarsari,32156,-4.0975524712261,104.08333951661
1601212018,160121,1601,16,"Pandan Dulang",32156,-4.0985438207098,104.09297858506
1601212020,160121,1601,16,"Panai Makmur",32156,-4.111253267048,104.06621043241
1601212021,160121,1601,16,"Guna Makmur",32156,-4.1011874172895,104.027184423
1601212022,160121,1601,16,"Tebing Kampung",32156,-4.0634370160752,104.01333789975
1601222001,160122,1601,16,Merbau,32192,-3.9633530834467,104.05223042185
1601222002,160122,1601,16,"Gunung Meraksa",32192,-3.9286995059692,104.1048157427
1601222003,160122,1601,16,Kurup,32192,-4.0376963231481,104.16314635511
1601222004,160122,1601,16,"Banu Ayu",32192,-4.0991155515643,104.22575116731
1601222005,160122,1601,16,"Tanjung Dalam",32192,-4.073883147064,104.23079823955
1601222006,160122,1601,16,"Lubuk Batang Baru",32192,-4.0595848391232,104.22487516299
1601222007,160122,1601,16,"Lubuk Batang Lama",32192,-4.0414526178519,104.2278193398
