code,district_code,regency_code,province_code,name,postal_code,latitude,longitude,coordinates
1401142006,140114,1401,14,Tambusai,28458,,,null
1401142007,140114,1401,14,"Simpang Petai",28458,,,null
1401151007,140115,1401,14,Pulau,28463,,,null
1401151008,140115,1401,14,"Pasir Sialang",28463,,,null
1401152001,140115,1401,14,"Pulau Lawas",28463,,,null
1401152002,140115,1401,14,"Muara Uwai",28463,,,null
1401152003,140115,1401,14,"Laboy Jaya",28463,,,null
1401152004,140115,1401,14,Bukitpayung,28463,,,null
1401152005,140115,1401,14,"Suka Mulya",28463,,,null
1401152006,140115,1401,14,"Bukit Sembilan",28463,,,null
1401152009,140115,1401,14,Binuang,28463,,,null
1401162001,140116,1401,14,"Kampung Pinang",28462,,,null
1401162002,140116,1401,14,"Pantai Raja",28462,,,null
1401162003,140116,1401,14,Hangtuah,28462,,,null
1401162004,140116,1401,14,"Sialang Kubang",28462,,,null
1401162005,140116,1401,14,"Lubuk Sakat",28462,,,null
1401172001,140117,1401,14,"Pulau Birandang",28460,,,null
1401172002,140117,1401,14,"Pulau Rambai",28460,,,null
1401172003,140117,1401,14,Kampar,28460,,,null
1401172004,140117,1401,14,"Koto Perambahan",28460,,,null
1401172005,140117,1401,14,"Sei Putih",28460,,,null
1401172006,140117,1401,14,"Deli Makmur",28460,,,null
1401172007,140117,1401,14,Sungaitarap,28460,,,null
1401172008,140117,1401,14,Tanjungbungo,28460,,,null
1401172009,140117,1401,14,Sawahbaru,28460,,,null
1401182001,140118,1401,14,"Muara Jalai",28469,,,null
1401182002,140118,1401,14,Sawah,28469,,,null
1401182003,140118,1401,14,"Kampung Panjang",28469,,,null
1401182004,140118,1401,14,"Kayu Aro",28469,,,null
1401182005,140118,1401,14,"Sei Tonang",28469,,,null
1401182006,140118,1401,14,"Sei Jalau",28469,,,null
1401182007,140118,1401,14,Sendayan,28469,,,null
1401182008,140118,1401,14,"Naga Beralih",28469,,,null
1401192001,140119,1401,14,Simalinyang,28475,,,null
1401192002,140119,1401,14,"Bina Baru",28475,,,null
1401192003,140119,1401,14,"Hidup Baru",28475,,,null
1401192004,140119,1401,14,"Karya Bakti",28475,,,null
1401192005,140119,1401,14,"Lubuk Sakai",28475,,,null
1401192006,140119,1401,14,Penghidupan,28475,,,null
1401192007,140119,1401,14,"Mayang Pongkai",28475,,,null
1401192008,140119,1401,14,"Koto Damai",28475,,,null
1401192009,140119,1401,14,"Utama Karya",28475,,,null
1401192010,140119,1401,14,"Bukit Sakai",28475,,,null
1401192011,140119,1401,14,"Mekar Jaya",28475,,,null
1401202001,140120,1401,14,"Kebun Durian",28471,,,null
1401202002,140120,1401,14,"Gunung Sahilan",28471,,,null
1401202003,140120,1401,14,"Gunung Sari",28471,,,null
1401202004,140120,1401,14,"Suka Makmur",28471,,,null
1401202005,140120,1401,14,Subarak,28471,,,null
1401202006,140120,1401,14,"Sungai Lipai",28471,,,null
1401202007,140120,1401,14,"Sahilan Darussalam",28471,,,null
1401202008,140120,1401,14,"Gunung Mulya",28471,,,null
1401202009,140120,1401,14,"Makmur Sejahtera",28471,,,null
1401212001,140121,1401,14,Siberuang,28453,,,null
1401212002,140121,1401,14,"Bandur Picak",28453,,,null
1401212003,140121,1401,14,"Gunung Malelo",28453,,,null
1401212004,140121,1401,14,Tabing,28453,,,null
1401212005,140121,1401,14,Pongkai,28453,,,null
1401212006,140121,1401,14,Tanjung,28453,,,null
1402011004,140201,1402,14,"Kampung Dagang",29313,,,null
1402011006,140201,1402,14,"Pasar Kota",29311,,,null
1402011007,140201,1402,14,"Kampung Besar Kota",29312,,,null
1402011008,140201,1402,14,"Sekip Hulu",29319,,,null
1402011011,140201,1402,14,"Kmp Besar Seberang",29312,,,null
1402011018,140201,1402,14,"Sekip Hilir Jumat",29318,,,null
1402012001,140201,1402,14,"Sungai Guntung Tengah",29319,,,null
1402012002,140201,1402,14,"Sungai Guntung Hilir",29319,,,null
1402012003,140201,1402,14,"Kuantan Baru",29314,,,null
1402012005,140201,1402,14,"Kampung Pulau",29314,,,null
1402012009,140201,1402,14,"Sungai Beringin",29317,,,null
1402012010,140201,1402,14,"Pasir Kemilu",29316,,,null
1402012012,140201,1402,14,"Rantau Mapesai",29319,,,null
1402012013,140201,1402,14,"Pulau Gajah",29313,,,null
1402012014,140201,1402,14,"Sungai Raya",29319,,,null
1402012023,140201,1402,14,"Rawa Bangun",29319,,,null
1402021009,140202,1402,14,"Pematang Reba",29351,,,null
1402022001,140202,1402,14,Barangan,29351,,,null
1402022002,140202,1402,14,"Alang Kepayang",29351,,,null
1402022003,140202,1402,14,"Kota Lama",29351,,,null
1402022004,140202,1402,14,Redang,29351,,,null
1402022005,140202,1402,14,"Pekan Heran",29351,,,null
1402022006,140202,1402,14,"Rantau Bakung",29345,,,null
1402022007,140202,1402,14,"Talang Jerinjing",29351,,,null
1402022008,140202,1402,14,"Sialang Dua Dahan",29344,,,null
1402022010,140202,1402,14,"Sungai Dawu",29351,,,null
1402022011,140202,1402,14,"Bukit Petaling",29351,,,null
1402022012,140202,1402,14,"Pematang Jaya",29351,,,null
1402022013,140202,1402,14,"Danau Baru",29351,,,null
1402022014,140202,1402,14,"Tanah Datar",29351,,,null
1402022015,140202,1402,14,"Tani Makmur",29351,,,null
1402022016,140202,1402,14,"Sungai Baung",29351,,,null
1402022017,140202,1402,14,"Danau Tiga",29351,,,null
1402022018,140202,1402,14,"Air Jernih",29351,,,null
1402031019,140203,1402,14,"Simpang Kelayang",29352,,,null
1402032007,140203,1402,14,"Pulau Sengkilo",29352,,,null
1402032008,140203,1402,14,"Kota Medan",29352,,,null
1402032009,140203,1402,14,"Simpang Kota Medan",29352,,,null
1402032010,140203,1402,14,"Polak Pisang",29352,,,null
1402032018,140203,1402,14,Pelangko,29352,,,null
1402032020,140203,1402,14,"Teluk Sejuah",29352,,,null
1402032021,140203,1402,14,"Bongkal Malang",29352,,,null
1402032022,140203,1402,14,"Dusun Tua",29352,,,null
1402032024,140203,1402,14,"Sungai Banyak Ikan",29352,,,null
1402032025,140203,1402,14,"Tanjung Beludu",29352,,,null
1402032026,140203,1402,14,"Sungai Pasir Putih",29352,,,null
1402032027,140203,1402,14,"Sungai Golang",29352,,,null
1402032028,140203,1402,14,"Pasir Beringin",29352,,,null
1402032029,140203,1402,14,"Sungai Kuning Binio",29352,,,null
1402032030,140203,1402,14,"Bukit Selanjut",29352,,,null
1402032031,140203,1402,14,"Dusun Tua Pelang",29352,,,null
1402041007,140204,1402,14,"Air Molek",29358,,,null
1402041020,140204,1402,14,"Kembang Harum Beras Hilir",29358,,,null
1402041031,140204,1402,14,"Tanjung Gading",29358,,,null
1402041032,140204,1402,14,"Sekar Mawar",29358,,,null
1402041033,140204,1402,14,"Tanah Merah",29358,,,null
1402042006,140204,1402,14,Petalongan,29358,,,null
1402042008,140204,1402,14,"Air Molek II",29358,,,null
1402042009,140204,1402,14,"Pasir Keranji",29358,,,null
1402042016,140204,1402,14,"Jati Rejo",29358,,,null
1402042017,140204,1402,14,"Batu Gajah",29358,,,null
1402042018,140204,1402,14,"Candi Rejo",29358,,,null
1402042019,140204,1402,14,"Lembah Dusun Gading",29358,,,null
1402042030,140204,1402,14,"Serumpun Jaya",29358,,,null
1402051005,140205,1402,14,Peranap,29357,,,null
1402051008,140205,1402,14,"Batu Rijal Hilir",29357,,,null
1402052003,140205,1402,14,"Semelinang Tebing",29357,,,null
1402052004,140205,1402,14,Gumanti,29357,,,null
1402052007,140205,1402,14,"Batu Rijal Hulu",29357,,,null
1402052009,140205,1402,14,"Semelinang Darat",29357,,,null
1402052010,140205,1402,14,"Pauh Ranap",29357,,,null
1402052012,140205,1402,14,"Serai Wangi",29357,,,null
1402052013,140205,1402,14,"Pandan Wangi",29357,,,null
1402052017,140205,1402,14,"Katipo Pura",29357,,,null
1402052019,140205,1402,14,"Batu Rijal Barat",29357,,,null
1402052020,140205,1402,14,"Setako Raya",29357,,,null
1402061001,140206,1402,14,"Pangkalan Kasai",29371,,,null
1402062002,140206,1402,14,Kelesa,29371,,,null
1402062003,140206,1402,14,Beligan,29371,,,null
1402062004,140206,1402,14,Seresam,29371,,,null
1402062005,140206,1402,14,"Paya Rumbai",29371,,,null
1402062006,140206,1402,14,"Bukit Meranti",29371,,,null
1402062007,140206,1402,14,"Buluh Rampai",29371,,,null
1402062008,140206,1402,14,"Titian Resak",29371,,,null
1402062009,140206,1402,14,"Petala Bumi",29371,,,null
1402062010,140206,1402,14,Sibabat,29371,,,null
1402062011,140206,1402,14,"Bandar Padang",29371,,,null
1402072002,140207,1402,14,"Anak Talang",29355,,,null
1402072004,140207,1402,14,"Bukit Lingkar",29355,,,null
1402072005,140207,1402,14,"Bukit Lipai",29355,,,null
1402072006,140207,1402,14,"Kuala Gading",29355,,,null
1402072007,140207,1402,14,"Kuala Kilan",29355,,,null
1402072008,140207,1402,14,"Kerubung Jaya",29355,,,null
1402072009,140207,1402,14,Pejangki,29355,,,null
1402072010,140207,1402,14,"Pematang Manggis",29355,,,null
1402072011,140207,1402,14,Sipang,29355,,,null
1402072012,140207,1402,14,"Talang Bersemi",29355,,,null
1402072013,140207,1402,14,"Talang Mulya",29355,,,null
1402072014,140207,1402,14,"Punti Anai",29355,,,null
1402072015,140207,1402,14,"Petaling Jaya",29355,,,null
1402072017,140207,1402,14,"Cenaku Kecil",29355,,,null
1402072018,140207,1402,14,Alim,29355,,,null
1402072019,140207,1402,14,"Aur Cina",29355,,,null
1402072020,140207,1402,14,"Lahai Kemuning",29355,,,null
1402072021,140207,1402,14,"Kepayang Sari",29355,,,null
1402072022,140207,1402,14,"Batu Papan",29355,,,null
1402072023,140207,1402,14,Sanglap,29355,,,null
1402082001,140208,1402,14,Siambul,29356,,,null
1402082002,140208,1402,14,"Rantai Langsat",29356,,,null
1402082003,140208,1402,14,"Sungai Akar",29356,,,null
1402082004,140208,1402,14,Usul,29356,,,null
1402082005,140208,1402,14,Seberida,29356,,,null
1402082006,140208,1402,14,"Talang Lakat",29356,,,null
1402082007,140208,1402,14,Belimbing,29356,,,null
1402082008,140208,1402,14,Ringin,29356,,,null
1402082010,140208,1402,14,Penyaguan,29356,,,null
1402082011,140208,1402,14,"Danau Rambai",29356,,,null
1402092001,140209,1402,14,Japura,29353,,,null
1402092002,140209,1402,14,Sidomulyo,29353,,,null
1402092003,140209,1402,14,"Pasir Ringgit",29353,,,null
1402092004,140209,1402,14,"Gudang Batu",29353,,,null
1402092005,140209,1402,14,"Sungai Sagu",29353,,,null
1402092006,140209,1402,14,"Lirik Area",29353,,,null
1402092007,140209,1402,14,Rejosari,29353,,,null
1402092008,140209,1402,14,"Lambang Sari V",29353,,,null
1402092009,140209,1402,14,"Lambang Sari IV",29353,,,null
1402092010,140209,1402,14,"Lambang Sari I, II, III",29353,,,null
1402092011,140209,1402,14,Wonosari,29353,,,null
1402092012,140209,1402,14,"Seko Lubuk Tigo",29353,,,null
1402092013,140209,1402,14,"Banjar Balam",29353,,,null
1402092014,140209,1402,14,"Redang Seko",29353,,,null
1402092015,140209,1402,14,Sukajadi,29353,,,null
1402092016,140209,1402,14,"Mekar Sari",29353,,,null
1402092017,140209,1402,14,"Pasir Sialang Jaya",29353,,,null
1402102001,140210,1402,14,Tambak,29335,,,null
1402102002,140210,1402,14,"Kuala Cenaku",29335,,,null
1402102003,140210,1402,14,"Pulau Gelang",29335,,,null
1402102004,140210,1402,14,"Kuala Mulia",29335,,,null
1402102005,140210,1402,14,"Tanjung Sari",29335,,,null
1402102006,140210,1402,14,"Rawa Sekip",29335,,,null
1402102007,140210,1402,14,"Rawa Asri",29335,,,null
1402102008,140210,1402,14,"Suka Jadi",29335,,,null
1402102009,140210,1402,14,"Teluk Sungkai",29335,,,null
1402102010,140210,1402,14,"Pulau Jum'at",29335,,,null
1402112001,140211,1402,14,Morong,29363,,,null
1402112002,140211,1402,14,"Pasir Bongkal",29363,,,null
1402112003,140211,1402,14,"Pasir Selabu",29363,,,null
1402112004,140211,1402,14,"Pasir Batu Mandi",29363,,,null
1402112005,140211,1402,14,"Pasir Kelampaian",29363,,,null
1402112006,140211,1402,14,"Kuala Lala",29363,,,null
1402112007,140211,1402,14,"Sungai Lala",29363,,,null
1402112008,140211,1402,14,Kelawat,29363,,,null
1402112009,140211,1402,14,"Perkebunan Sungai Parit",29363,,,null
1402112010,140211,1402,14,"Perkebunan Sungai Lala",29363,,,null
1402112011,140211,1402,14,"Tanjung Danau",29363,,,null
1402112012,140211,1402,14,"Sungai Air Putih",29363,,,null
1402122001,140212,1402,14,Rimpian,29350,,,null
1402122002,140212,1402,14,"Pondok Gelugur",29350,,,null
1402122003,140212,1402,14,"Lubuk Batu Tinggal",29350,,,null
1402122004,140212,1402,14,"Sei Beberas Hilir",29350,,,null
1402122005,140212,1402,14,"Kulim Jaya",29350,,,null
1402122006,140212,1402,14,"Sei Beras Beras",29350,,,null
1402122007,140212,1402,14,"Tasik Juang",29350,,,null
1402122008,140212,1402,14,"Pontian Mekar",29350,,,null
1402122009,140212,1402,14,"Air Putih",29350,,,null
1402132001,140213,1402,14,"Talang 7 Buah Tangga",29359,,,null
1402132002,140213,1402,14,"Talang Durian Cacar",29359,,,null
1402132003,140213,1402,14,"Talang Selantai",29359,,,null
1402132004,140213,1402,14,"Talang Perigi",29359,,,null
1402132005,140213,1402,14,"Kuantan Tenang",29359,,,null
1402132006,140213,1402,14,"Kota Baru",29359,,,null
1402132007,140213,1402,14,"Rimba Seminai",29359,,,null
1402132008,140213,1402,14,Kelayang,29359,,,null
1402132009,140213,1402,14,"Talang Gedabu",29359,,,null
1402132010,140213,1402,14,"Talang Sungai Limau",29359,,,null
1402132011,140213,1402,14,"Talang Sungai Parit",29359,,,null
1402132012,140213,1402,14,"Batu Sawar",29359,,,null
1402132013,140213,1402,14,Petonggan,29359,,,null
1402132014,140213,1402,14,"Lubuk Sitarak",29359,,,null
1402132015,140213,1402,14,"Bukit Indah",29359,,,null
1402132016,140213,1402,14,"Sungai Ekok",29359,,,null
1402132017,140213,1402,14,"Talang Suka Maju",29359,,,null
1402132018,140213,1402,14,"Kampung Bunga",29359,,,null
1402132019,140213,1402,14,"Talang Pring Jaya",29359,,,null
1402142001,140214,1402,14,Pesajian,29354,,,null
1402142002,140214,1402,14,"Punti Kayu",29354,,,null
1402142003,140214,1402,14,Pematang,29354,,,null
1402142004,140214,1402,14,Selunak,29354,,,null
1402142005,140214,1402,14,"Suka Maju",29354,,,null
1402142006,140214,1402,14,"Pematang Benteng",29354,,,null
1402142007,140214,1402,14,"Sencano Jaya",29354,,,null
1402142008,140214,1402,14,"Sungai Aur",29354,,,null
1402142009,140214,1402,14,Peladangan,29354,,,null
1402142010,140214,1402,14,"Koto Tuo",29354,,,null
1403011001,140301,1403,14,"Bengkalis Kota",28712,,,null
1403011002,140301,1403,14,Damon,28713,,,null
1403011003,140301,1403,14,"Rimba Sekampung",28732,,,null
1403012004,140301,1403,14,Kelapapati,28716,,,null
1403012005,140301,1403,14,Pedekik,28726,,,null
1403012006,140301,1403,14,"Pangkalan Batang",28724,,,null
1403012007,140301,1403,14,Sebauk,28733,,,null
1403012008,140301,1403,14,"Teluk Latak",28739,,,null
1403012009,140301,1403,14,Meskom,28722,,,null
1403012010,140301,1403,14,Senggoro,28714,,,null
1403012011,140301,1403,14,"Air Putih",28711,,,null
1403012012,140301,1403,14,"Sei Alam",28734,,,null
1403012013,140301,1403,14,Penampi,28729,,,null
1403012014,140301,1403,14,Temeran,28740,,,null
1403012015,140301,1403,14,Penebal,28730,,,null
1403012016,140301,1403,14,"Pematang Duku",28727,,,null
1403012017,140301,1403,14,"Ketam Putih",28720,,,null
1403012018,140301,1403,14,Kelemantan,28718,,,null
1403012019,140301,1403,14,Sekodi,28735,,,null
1403012020,140301,1403,14,Wonosari,28741,,,null
1403012021,140301,1403,14,"Kuala Alam",28721,,,null
1403012022,140301,1403,14,Kelebuk,28717,,,null
1403012023,140301,1403,14,Palkun,28723,,,null
1403012024,140301,1403,14,"Sungai Batang",28738,,,null
1403012025,140301,1403,14,"Prapat Tunggal",28731,,,null
1403012026,140301,1403,14,"Simpang Ayam",28737,,,null
1403012027,140301,1403,14,Senderak,28736,,,null
1403012028,140301,1403,14,"Kelemantan Barat",28719,,,null
1403012029,140301,1403,14,Damai,28715,,,null
1403012030,140301,1403,14,"Pangkalan Batang Barat",28725,,,null
1403012031,140301,1403,14,"Pematang Duku Timur",28728,,,null
1403022001,140302,1403,14,"Bantan Tengah",28763,,,null
1403022002,140302,1403,14,"Bantan Air",28763,,,null
1403022003,140302,1403,14,"Bantan Tua",28763,,,null
1403022004,140302,1403,14,Telukpambang,28763,,,null
1403022005,140302,1403,14,"Selat Baru",28763,,,null
