code,regency_code,province_code,name
310101,3101,31,"Kepulauan Seribu Utara"
310102,3101,31,"Kepulauan Seribu Selatan."
317101,3171,31,Gambir
317102,3171,31,"Sawah Besar"
317103,3171,31,Kemayoran
317104,3171,31,Senen
317105,3171,31,"Cempaka Putih"
317106,3171,31,Menteng
317107,3171,31,"Tanah Abang"
317108,3171,31,"Johar Baru"
317201,3172,31,Penjaringan
317202,3172,31,"Tanjung Priok"
317203,3172,31,Koja
317204,3172,31,Cilincing
317205,3172,31,Pademangan
317206,3172,31,"Kelapa Gading"
317301,3173,31,Cengkareng
317302,3173,31,"Grogol Petamburan"
317303,3173,31,"Taman Sari"
317304,3173,31,Tambora
317305,3173,31,"Kebon Jeruk"
317306,3173,31,Kalideres
317307,3173,31,"Pal Merah"
317308,3173,31,Kembangan
317401,3174,31,Tebet
317402,3174,31,Setiabudi
317403,3174,31,"Mampang Prapatan"
317404,3174,31,"Pasar Minggu"
317405,3174,31,"Kebayoran Lama"
317406,3174,31,Cilandak
317407,3174,31,"Kebayoran Baru"
317408,3174,31,Pancoran
317409,3174,31,Jagakarsa
317410,3174,31,Pesanggrahan
317501,3175,31,Matraman
317502,3175,31,Pulogadung
317503,3175,31,Jatinegara
317504,3175,31,Kramatjati
317505,3175,31,"Pasar Rebo"
317506,3175,31,Cakung
317507,3175,31,"Duren Sawit"
317508,3175,31,Makasar
317509,3175,31,Ciracas
317510,3175,31,Cipayung
