code,province_code,name,latitude,longitude
9401,94,"Kab. Nabire",-3.3765980498557,135.62761878938
9402,94,"Kab. Puncak Jaya",-3.4397474159614,137.90613827489
9403,94,"Kab. Paniai",-3.8074721819237,136.47224842941
9404,94,"Kab. Mimika",-4.5241173923735,136.84485488119
9405,94,"Kab. Puncak",-3.705201736488,137.49745998912
9406,94,"Kab. Dogiyai",-4.0470151857825,135.6071190842
9407,94,"Kab. Intan Jaya",-3.5117091423574,136.81191419647
9408,94,"Kab. Deiyai",-4.1903583432036,136.39502353158
