code,regency_code,province_code,name,latitude,longitude
940101,9401,94,Nabire,-3.3790558930131,135.54001826318
940102,9401,94,Napan,-3.1499435249532,135.99807079602
940103,9401,94,Yaur,-3.3817765914858,134.97577888309
940104,9401,94,Uwapa,-3.5220775007145,135.58293209625
940105,9401,94,Wanggar,-3.446950260777,135.39725410458
940106,9401,94,Siriwo,-3.4424718683204,136.06443026091
940107,9401,94,Makimi,-3.2199112720519,135.76242515447
940108,9401,94,"Teluk Umar",-3.0187312642017,134.70206716706
940109,9401,94,"Teluk Kimi",-3.2709905360319,135.62131892954
940110,9401,94,Yaro,-3.5513738304424,135.31891233984
940111,9401,94,Wapoga,-2.8792115021006,136.13493104271
940112,9401,94,"Nabire Barat",-3.4289719008679,135.46414909957
940113,9401,94,Moora,-2.9673821036385,135.7153423797
940114,9401,94,Dipa,-3.7442866447081,135.78541561761
940115,9401,94,Menou,-3.7826551969343,135.34289277056
940201,9402,94,Mulia,-3.7249968870701,137.96810598823
940202,9402,94,Ilu,-3.6333984833852,138.18609289848
940203,9402,94,Fawi,-3.2485136638527,137.68187353501
940204,9402,94,Mewoluk,-3.7014264304536,137.87919390191
940205,9402,94,Yamo,-3.5373110803203,137.88422387411
940206,9402,94,Nume,-3.7363568578986,138.30830045442
940207,9402,94,Torere,-3.3735130495131,138.10623240565
940208,9402,94,Tingginambut,-3.8285898940116,138.1333712079
940209,9402,94,Pagaleme,-3.7343514017063,137.98525782186
940210,9402,94,Gurage,-3.7955579491232,138.04792152599
940211,9402,94,Irimuli,-3.736176652839,138.01954616369
940212,9402,94,Muara,-3.702560507146,137.92868499527
940213,9402,94,Ilamburawi,-3.6431564290695,137.88882874189
940214,9402,94,Yambi,-3.79307891783,137.93433789875
940215,9402,94,Lumo,-3.6107883090345,137.78665931306
940216,9402,94,Molanikime,-3.5673846634522,137.70299175736
940217,9402,94,Dokome,-3.6756951777247,137.97589431463
940218,9402,94,Kalome,-3.7626064566739,138.14960697364
940219,9402,94,Wanwi,-3.6279995628487,138.09105925566
940220,9402,94,Yamoneri,-3.7876554887903,138.25086233309
940221,9402,94,Waegi,-3.6294413949495,138.14814819849
940222,9402,94,Nioga,-3.7379697768883,138.26187511121
940223,9402,94,Gubume,-3.59943931964,138.24817996191
940224,9402,94,Taganombak,-3.6195164133689,138.21360621365
940225,9402,94,Dagai,-3.1763459687265,137.99213376701
940226,9402,94,Kiyage,-3.479172904742,137.98787852535
940301,9403,94,"Paniai Timur",-3.992689108764,136.51786595867
940302,9403,94,"Paniai Barat",-3.877173796425,136.1797096528
940303,9403,94,Aradide,-3.8200052077224,136.62110354923
940304,9403,94,Bogabaida,-3.6376449079222,136.43049857687
940305,9403,94,Bibida,-4.0210877026313,136.71785680392
940306,9403,94,Dumadama,-3.9687371302338,137.01696123125
940307,9403,94,Siriwo,-3.625393345767,136.15278703645
940308,9403,94,Kebo,-3.8122914892794,136.35661873453
940309,9403,94,Yatamo,-3.9604745900402,136.35625473187
940310,9403,94,Ekadide,-3.8583948286249,136.41652652448
940311,9403,94,"Wegee Muka",-3.9248167566664,136.54274579916
940312,9403,94,"Wegee Bino",-3.8876454690709,136.39505421913
940313,9403,94,"Pugo Dagi",-3.9702165685319,136.44043328094
940314,9403,94,Muye,-3.9177031535341,136.27092679241
940315,9403,94,Nakama,-3.8122782123333,136.21025405938
940316,9403,94,"Teluk Deya",-3.7605679855402,136.26327808929
940317,9403,94,Yagai,-3.8215978696932,136.3617372943
940318,9403,94,Youtadi,-3.5680703818631,136.32797485288
940319,9403,94,"Baya Biru",-3.6931613772337,136.49484409703
940320,9403,94,"Deiyai Miyo",-3.9669519309837,136.27369466962
