code,district_code,regency_code,province_code,name,postal_code,latitude,longitude
9401011001,940101,9401,94,Wonorejo,98813,-3.3918821065471,135.48630430026
9401011002,940101,9401,94,"Kali Bobo",98818,-3.376589552106,135.47281306538
9401011003,940101,9401,94,Morgo,98811,-3.3684737615409,135.49548740068
9401011004,940101,9401,94,Girimulyo,98814,-3.4130833929506,135.52678729574
9401011005,940101,9401,94,"Karang Tumaritis",98812,-3.3790420475129,135.50101898303
9401011006,940101,9401,94,Oyehe,98816,-3.3586583696153,135.50317976712
9401011007,940101,9401,94,"Karang Mulia",98815,-3.3674949549998,135.50865110619
9401011008,940101,9401,94,Nabarua,,-3.3522982826145,135.51999381882
9401011009,940101,9401,94,Siriwini,98817,-3.370797505607,135.55605539556
9401012010,940101,9401,94,Kalisusu,,-3.3595153566111,135.51209206091
9401012011,940101,9401,94,"Kali Harapan",98821,-3.3920388772092,135.54350028696
9401012012,940101,9401,94,Sanoba,98822,-3.354188840404,135.57457230879
9401022001,940102,9401,94,Napan,98862,-3.1226111127658,136.0334714421
9401022002,940102,9401,94,Masipawa,,-3.2678195147801,135.87224829638
9401022003,940102,9401,94,Weinami,,-3.0530739548095,135.81345610285
9401032001,940103,9401,94,Yaur,98852,-3.1133496881388,134.80149997742
9401032002,940103,9401,94,Akudiomi,98852,-3.4006579461517,134.98216418807
9401032003,940103,9401,94,Sima,,-3.3903186188047,135.0862493383
9401032004,940103,9401,94,Wami,98852,-3.3836841444591,135.20059425436
9401042001,940104,9401,94,Topo,,-3.4245757328053,135.60242572007
9401042002,940104,9401,94,Urumusu,,-3.4838736408495,135.69611810775
9401042003,940104,9401,94,"Marga Jaya",,-3.4857133940183,135.54745092971
9401042004,940104,9401,94,"Argo Mulyo",,-3.5036585714965,135.60006391449
9401042005,940104,9401,94,"Topo Jaya",98842,-3.5054719204159,135.61654722439
9401042006,940104,9401,94,"Gamei Jaya",,-3.5678346569346,135.52333833443
9401052001,940105,9401,94,"Bumi Mulia",98854,-3.4200238930817,135.40954193411
9401052002,940105,9401,94,Karadiri,,-3.4115166029508,135.37773632399
9401052003,940105,9401,94,"Wanggar Makmur",,-3.480415030892,135.40137341247
