code,regency_code,province_code,name
331607,3316,33,Jiken
331608,3316,33,Jepon
331609,3316,33,Blora
331610,3316,33,Tunjungan
331611,3316,33,Banjarejo
331612,3316,33,Ngawen
331613,3316,33,Kunduran
331614,3316,33,Todanan
331615,3316,33,Bogorejo
331616,3316,33,Japah
331701,3317,33,Sumber
331702,3317,33,Bulu
331703,3317,33,Gunem
331704,3317,33,Sale
331705,3317,33,Sarang
331706,3317,33,Sedan
331707,3317,33,Pamotan
331708,3317,33,Sulang
331709,3317,33,Kaliori
331710,3317,33,Rembang
331711,3317,33,Pancur
331712,3317,33,Kragan
331713,3317,33,Sluke
331714,3317,33,Lasem
331801,3318,33,Sukolilo
331802,3318,33,Kayen
331803,3318,33,Tambakromo
331804,3318,33,Winong
331805,3318,33,Pucakwangi
331806,3318,33,Jaken
331807,3318,33,Batangan
331808,3318,33,Juwana
331809,3318,33,Jakenan
331810,3318,33,Pati
331811,3318,33,Gabus
331812,3318,33,Margorejo
331813,3318,33,Gembong
331814,3318,33,Tlogowungu
331815,3318,33,Wedarijaksa
331816,3318,33,Margoyoso
331817,3318,33,Gunungwungkal
331818,3318,33,Cluwak
331819,3318,33,Tayu
331820,3318,33,Dukuhseti
331821,3318,33,Trangkil
331901,3319,33,Kaliwungu
331902,3319,33,"Kota Kudus"
331903,3319,33,Jati
331904,3319,33,Undaan
331905,3319,33,Mejobo
331906,3319,33,Jekulo
331907,3319,33,Bae
331908,3319,33,Gebog
331909,3319,33,Dawe
332001,3320,33,Kedung
332002,3320,33,Pecangaan
332003,3320,33,Welahan
332004,3320,33,Mayong
332005,3320,33,Batealit
332006,3320,33,Jepara
332007,3320,33,Mlonggo
332008,3320,33,Bangsri
332009,3320,33,Keling
332010,3320,33,"Karimun Jawa"
332011,3320,33,Tahunan
332012,3320,33,Nalumsari
332013,3320,33,Kalinyamatan
332014,3320,33,Kembang
332015,3320,33,"Pakis Aji"
332016,3320,33,Donorojo
332101,3321,33,Mranggen
332102,3321,33,Karangawen
332103,3321,33,Guntur
332104,3321,33,Sayung
332105,3321,33,Karangtengah
332106,3321,33,Wonosalam
332107,3321,33,Dempet
332108,3321,33,Gajah
332109,3321,33,Karanganyar
332110,3321,33,Mijen
332111,3321,33,Demak
332112,3321,33,Bonang
332113,3321,33,Wedung
332114,3321,33,Kebonagung
332201,3322,33,Getasan
332202,3322,33,Tengaran
332203,3322,33,Susukan
332204,3322,33,Suruh
332205,3322,33,Pabelan
332206,3322,33,Tuntang
332207,3322,33,Banyubiru
332208,3322,33,Jambu
332209,3322,33,Sumowono
332210,3322,33,Ambarawa
332211,3322,33,Bawen
332212,3322,33,Bringin
332213,3322,33,Bergas
332215,3322,33,Pringapus
332216,3322,33,Bancak
332217,3322,33,Kaliwungu
332218,3322,33,"Ungaran Barat"
332219,3322,33,"Ungaran Timur"
332220,3322,33,Bandungan
332301,3323,33,Bulu
332302,3323,33,Tembarak
332303,3323,33,Temanggung
332304,3323,33,Pringsurat
332305,3323,33,Kaloran
332306,3323,33,Kandangan
332307,3323,33,Kedu
332308,3323,33,Parakan
332309,3323,33,Ngadirejo
332310,3323,33,Jumo
332311,3323,33,Tretep
332312,3323,33,Candiroto
332313,3323,33,Kranggan
332314,3323,33,Tlogomulyo
332315,3323,33,Selopampang
332316,3323,33,Bansari
332317,3323,33,Kledung
332318,3323,33,Bejen
332319,3323,33,Wonoboyo
332320,3323,33,Gemawang
332401,3324,33,Plantungan
332402,3324,33,Pageruyung
332403,3324,33,Sukorejo
332404,3324,33,Patean
332405,3324,33,Singorojo
332406,3324,33,Limbangan
332407,3324,33,Boja
332408,3324,33,Kaliwungu
332409,3324,33,Brangsong
332410,3324,33,Pegandon
332411,3324,33,Gemuh
332412,3324,33,Weleri
332413,3324,33,Cepiring
332414,3324,33,Patebon
332415,3324,33,Kendal
332416,3324,33,Rowosari
332417,3324,33,Kangkung
332418,3324,33,Ringinarum
332419,3324,33,Ngampel
332420,3324,33,"Kaliwungu Selatan"
332501,3325,33,Wonotunggal
332502,3325,33,Bandar
332503,3325,33,Blado
332504,3325,33,Reban
332505,3325,33,Bawang
332506,3325,33,Tersono
332507,3325,33,Gringsing
332508,3325,33,Limpung
332509,3325,33,Subah
332510,3325,33,Tulis
332511,3325,33,Batang
332512,3325,33,Warungasem
332513,3325,33,Kandeman
332514,3325,33,Pecalungan
332515,3325,33,Banyuputih
332601,3326,33,Kandangserang
332602,3326,33,Paninggaran
332603,3326,33,Lebakbarang
332604,3326,33,Petungkriyono
332605,3326,33,Talun
332606,3326,33,Doro
332607,3326,33,Karanganyar
332608,3326,33,Kajen
332609,3326,33,Kesesi
332610,3326,33,Sragi
332611,3326,33,Bojong
332612,3326,33,Wonopringgo
332613,3326,33,Kedungwuni
332614,3326,33,Buaran
332615,3326,33,Tirto
332616,3326,33,Wiradesa
332617,3326,33,Siwalan
332618,3326,33,Karangdadap
332619,3326,33,Wonokerto
332701,3327,33,Moga
332702,3327,33,Pulosari
332703,3327,33,Belik
332704,3327,33,Watukumpul
332705,3327,33,Bodeh
332706,3327,33,Bantarbolang
332707,3327,33,Randudongkal
332708,3327,33,Pemalang
332709,3327,33,Taman
332710,3327,33,Petarukan
332711,3327,33,Ampelgading
332712,3327,33,Comal
332713,3327,33,Ulujami
332714,3327,33,Warungpring
332801,3328,33,Margasari
332802,3328,33,Bumijawa
332803,3328,33,Bojong
332804,3328,33,Balapulang
332805,3328,33,Pagerbarang
332806,3328,33,Lebaksiu
332807,3328,33,Jatinegara
332808,3328,33,Kedungbanteng
332809,3328,33,Pangkah
332810,3328,33,Slawi
332811,3328,33,Adiwerna
332812,3328,33,Talang
332813,3328,33,Dukuhturi
332814,3328,33,Tarub
332815,3328,33,Kramat
332816,3328,33,Suradadi
332817,3328,33,Warureja
332818,3328,33,Dukuhwaru
332901,3329,33,Salem
332902,3329,33,Bantarkawung
332903,3329,33,Bumiayu
332904,3329,33,Paguyangan
332905,3329,33,Sirampog
332906,3329,33,Tonjong
332907,3329,33,Jatibarang
332908,3329,33,Wanasari
332909,3329,33,Brebes
332910,3329,33,Songgom
332911,3329,33,Kersana
332912,3329,33,Losari
332913,3329,33,Tanjung
332914,3329,33,Bulakamba
332915,3329,33,Larangan
332916,3329,33,Ketanggungan
332917,3329,33,Banjarharjo
337101,3371,33,"Magelang Selatan"
337102,3371,33,"Magelang Utara"
337103,3371,33,"Magelang Tengah"
337201,3372,33,Laweyan
337202,3372,33,Serengan
337203,3372,33,"Pasar Kliwon"
337204,3372,33,Jebres
337205,3372,33,Banjarsari
337301,3373,33,Sidorejo
337302,3373,33,Tingkir
337303,3373,33,Argomulyo
337304,3373,33,Sidomukti
337401,3374,33,"Semarang Tengah"
337402,3374,33,"Semarang Utara"
337403,3374,33,"Semarang Timur"
337404,3374,33,Gayamsari
337405,3374,33,Genuk
337406,3374,33,Pedurungan
337407,3374,33,"Semarang Selatan"
337408,3374,33,Candisari
337409,3374,33,Gajahmungkur
337410,3374,33,Tembalang
337411,3374,33,Banyumanik
337412,3374,33,Gunungpati
337413,3374,33,"Semarang Barat"
337414,3374,33,Mijen
337415,3374,33,Ngaliyan
337416,3374,33,Tugu
337501,3375,33,"Pekalongan Barat"
337502,3375,33,"Pekalongan Timur"
337503,3375,33,"Pekalongan Utara"
337504,3375,33,"Pekalongan Selatan"
337601,3376,33,"Tegal Barat"
337602,3376,33,"Tegal Timur"
337603,3376,33,"Tegal Selatan"
337604,3376,33,Margadana
