code,district_code,regency_code,province_code,name,latitude,longitude,coordinates
3301012011,330101,3301,33,Bojongsari,,,null
3301042012,330104,3301,33,Pagubugan,,,null
3301052002,330105,3301,33,Karangpakis,,,null
3301062016,330106,3301,33,"Bajing Kulon",,,null
3301082005,330108,3301,33,"Jeruklegi Kulon",,,null
3301092014,330109,3301,33,Babakan,,,null
3301122009,330112,3301,33,Surusunda,,,null
3301162005,330116,3301,33,Hanum,,,null
3301162008,330116,3301,33,Bolang,,,null
3301182002,330118,3301,33,Segaralangu,,,null
3301182004,330118,3301,33,Cisuru,,,null
3302012010,330201,3302,33,Cingebul,,,null
3302042008,330204,3302,33,Tipar,,,null
3302082003,330208,3302,33,"Gumelar Kidul",,,null
3302112003,330211,3302,33,Kedunggede,,,null
3302122010,330212,3302,33,"Kedungwuluh Lor",,,null
3302232006,330223,3302,33,Keniten,,,null
3303022001,330302,3303,33,Tidu,,,null
3303022010,330302,3303,33,Penaruban,,,null
3303032012,330303,3303,33,Kedarpan,,,null
3303042010,330304,3303,33,"Sempor Lor",,,null
3303051013,330305,3303,33,Wirasana,,,null
3303062005,330306,3303,33,Karangsari,,,null
3303072010,330307,3303,33,Cendana,,,null
3303072012,330307,3303,33,Karangcegak,,,null
3303122001,330312,3303,33,Karangsari,,,null
3303122009,330312,3303,33,Tunjungmuli,,,null
3303132004,330313,3303,33,Gunungwuled,,,null
3303182006,330318,3303,33,Karangpucung,,,null
3304012013,330401,3304,33,Dermasari,,,null
3304042007,330404,3304,33,Parakan,,,null
3304052013,330405,3304,33,Joho,,,null
3304092013,330409,3304,33,Sipedang,,,null
3304112002,330411,3304,33,Situwangi,,,null
3304152015,330415,3304,33,Semangkung,,,null
3304172010,330417,3304,33,Pesantren,,,null
3304182007,330418,3304,33,Sirukem,,,null
3304182009,330418,3304,33,Sidakangen,,,null
3304202005,330420,3304,33,Kebutuhjurang,,,null
3305042009,330504,3305,33,Kebonsari,,,null
3305092001,330509,3305,33,Tersobo,,,null
3305102011,330510,3305,33,Triwarno,,,null
3305102016,330510,3305,33,Kaliputih,,,null
3305102019,330510,3305,33,Karangsari,,,null
3305152003,330515,3305,33,Tepakyang,,,null
3305152011,330515,3305,33,Adiluhur,,,null
3305152020,330515,3305,33,Arjomulyo,,,null
3305162004,330516,3305,33,Kalipurwo,,,null
3305192013,330519,3305,33,Wonosigro,,,null
3305201002,330520,3305,33,Panjatan,,,null
3306012006,330601,3306,33,Pasaranom,,,null
3306022015,330602,3306,33,Jeruken,,,null
3306032024,330603,3306,33,Purwodadi,,,null
3306032034,330603,3306,33,Bragolan,,,null
3306042009,330604,3306,33,Durensari,,,null
3306062006,330606,3306,33,Wonoroto,,,null
3306072016,330607,3306,33,Kertosono,,,null
3306091015,330609,3306,33,Bandung,,,null
3306092008,330609,3306,33,Majir,,,null
3306102034,330610,3306,33,Andong,,,null
3306122016,330612,3306,33,Jatiwangsan,,,null
3306122038,330612,3306,33,Sukogelap,,,null
3306132004,330613,3306,33,Brunorejo,,,null
3306152009,330615,3306,33,"Banyuasin Separe",,,null
3306162001,330616,3306,33,Benowo,,,null
3306162010,330616,3306,33,"Cacaban Kidul",,,null
3306162016,330616,3306,33,Karangsari,,,null
3306162027,330616,3306,33,Sidomukti,,,null
3307091010,330709,3307,33,Pagerkukuh,,,null
3307111005,330711,3307,33,Andongsili,,,null
3308112010,330811,3308,33,Growong,,,null
3308172001,330817,3308,33,Ngablak,,,null
3308192014,330819,3308,33,Klopo,,,null
3308202018,330820,3308,33,Donomulyo,,,null
3308212017,330821,3308,33,Gunungsari,,,null
3309032009,330903,3309,33,Cabeankunti,,,null
3309062011,330906,3309,33,Brajan,,,null
3309072001,330907,3309,33,Kopen,,,null
3309082009,330908,3309,33,Jatirejo,,,null
3309112006,330911,3309,33,Sawahan,,,null
3309152001,330915,3309,33,Kalangan,,,null
3309162012,330916,3309,33,Pranggong,,,null
3309222005,330922,3309,33,Jatilawang,,,null
3309222008,330922,3309,33,Bengle,,,null
3310012004,331001,3310,33,Pereng,,,null
3310022006,331002,3310,33,Kerten,,,null
3310032005,331003,3310,33,Kaligayam,,,null
3310072007,331007,3310,33,Menden,,,null
3310092010,331009,3310,33,Tanjungsari,,,null
3310112002,331011,3310,33,Kajen,,,null
3310112008,331011,3310,33,Jombor,,,null
3310122006,331012,3310,33,Keden,,,null
3310122008,331012,3310,33,Tambakboyo,,,null
3310132014,331013,3310,33,Karangwungu,,,null
3310152007,331015,3310,33,Ngreden,,,null
3310192007,331019,3310,33,Dalangan,,,null
3310232003,331023,3310,33,Kalikotes,,,null
3311062006,331106,3311,33,Cabeyan,,,null
3311072001,331107,3311,33,Pranan,,,null
3311121004,331112,3311,33,Ngadirejo,,,null
3311122001,331112,3311,33,Pucangan,,,null
3312042006,331204,3312,33,Sumberagung,,,null
3312082006,331208,3312,33,Baleharjo,,,null
3312132005,331213,3312,33,"Kerjo Lor",,,null
3312132008,331213,3312,33,"Mlokomanis Wetan",,,null
3312182001,331218,3312,33,Domas,,,null
3312221007,331222,3312,33,Gemawang,,,null
3312242001,331224,3312,33,Songbledeg,,,null
3313032001,331303,3313,33,Paseban,,,null
3313032007,331303,3313,33,Giriwondo,,,null
3313052009,331305,3313,33,Gantiwarno,,,null
3313062006,331306,3313,33,Bandardawung,,,null
3313112008,331311,3313,33,Brujul,,,null
3313152013,331315,3313,33,Kedungjeruk,,,null
3313162004,331316,3313,33,Gempolan,,,null
3313172001,331317,3313,33,Gumeng,,,null
3314022016,331402,3314,33,Gentanbanaran,,,null
3314032004,331403,3314,33,Sepat,,,null
3314042009,331404,3314,33,Kedawung,,,null
3314072001,331407,3314,33,Plumbon,,,null
3314092001,331409,3314,33,Kedungwaduk,,,null
3314112005,331411,3314,33,Jetak,,,null
3314131009,331413,3314,33,Gemolong,,,null
3314152006,331415,3314,33,Ngandul,,,null
3315042005,331504,3315,33,Sindurejo,,,null
3315052002,331505,3315,33,Kalangbancar,,,null
3315052006,331505,3315,33,Bangsri,,,null
3315062008,331506,3315,33,Mangunrejo,,,null
3315062010,331506,3315,33,Pulokulon,,,null
3315082006,331508,3315,33,Tlogotirto,,,null
3315102013,331510,3315,33,Dokoro,,,null
3315112002,331511,3315,33,Pulongrambe,,,null
3315152002,331515,3315,33,Selojari,,,null
3315162016,331516,3315,33,Harjowinangun,,,null
3316052003,331605,3316,33,Cabean,,,null
3316142017,331614,3316,33,Sendang,,,null
3317032007,331703,3317,33,Trembes,,,null
3317042011,331704,3317,33,Tengger,,,null
3317052023,331705,3317,33,Sarangmeduro,,,null
3317072006,331707,3317,33,Bamban,,,null
3317092004,331709,3317,33,Wiroto,,,null
3317092010,331709,3317,33,Babadan,,,null
3317102032,331710,3317,33,Kabonganlor,,,null
3317112018,331711,3317,33,Wuwur,,,null
3318012015,331801,3318,33,Kasiyan,,,null
3318032001,331803,3318,33,Pakis,,,null
3318062020,331806,3318,33,Sumberarum,,,null
3318132007,331813,3318,33,Bageng,,,null
3318152016,331815,3318,33,Tlogoharum,,,null
3318172011,331817,3318,33,Gunungwungkal,,,null
3318182004,331818,3318,33,Payak,,,null
3318192009,331819,3318,33,Tendas,,,null
3318202001,331820,3318,33,Wedusan,,,null
3318212016,331821,3318,33,Asempapan,,,null
3319032004,331903,3319,33,"Pasuruhan Kidul",,,null
3319052007,331905,3319,33,Jojo,,,null
3319072002,331907,3319,33,Ngembalrejo,,,null
3319072008,331907,3319,33,Peganjaran,,,null
3320012017,332001,3320,33,Rau,,,null
3320032011,332003,3320,33,Gidanglelo,,,null
3320042002,332004,3320,33,Tigojuru,,,null
3320052006,332005,3320,33,Somosari,,,null
3320142011,332014,3320,33,Kancilan,,,null
3321022012,332102,3321,33,Pundenarum,,,null
3321052015,332105,3321,33,Rejosari,,,null
3321062019,332106,3321,33,Trengguli,,,null
3321072013,332107,3321,33,Gempoldenok,,,null
3321111019,332111,3321,33,Kadilangu,,,null
3321112013,332111,3321,33,Donorojo,,,null
3321132014,332113,3321,33,Mutihwetan,,,null
3322022001,332202,3322,33,Duren,,,null
3322042005,332204,3322,33,Purworejo,,,null
3322062016,332206,3322,33,Ngajaran,,,null
3322082002,332208,3322,33,Bedono,,,null
3322082008,332208,3322,33,Kebondalem,,,null
3322191001,332219,3322,33,Sidomulyo,,,null
3323031004,332303,3323,33,Jampiroso,,,null
3323031026,332303,3323,33,"Walitelon Selatan",,,null
3323062001,332306,3323,33,Kandangan,,,null
3323072003,332307,3323,33,Salamsari,,,null
3323082005,332308,3323,33,Bagusan,,,null
3323082013,332308,3323,33,Depokharjo,,,null
3323092005,332309,3323,33,Mangunsari,,,null
3323142007,332314,3323,33,Balerejo,,,null
3323152010,332315,3323,33,Kebonagung,,,null
3323162006,332316,3323,33,Purborejo,,,null
3323182013,332318,3323,33,Duren,,,null
3323202002,332320,3323,33,Muncar,,,null
3324032008,332403,3324,33,Peron,,,null
3324052011,332405,3324,33,Merbuh,,,null
3324062003,332406,3324,33,Gondang,,,null
3324102001,332410,3324,33,Margomulyo,,,null
3324122007,332412,3324,33,Weleri,,,null
3324122013,332412,3324,33,Payung,,,null
3324132004,332413,3324,33,Cepiring,,,null
3324142015,332414,3324,33,Pidodowetan,,,null
3324162011,332416,3324,33,Sendangdawuhan,,,null
3325082002,332508,3325,33,Sukorejo,,,null
3325082010,332508,3325,33,Babadan,,,null
3325092021,332509,3325,33,Sengon,,,null
3325102028,332510,3325,33,Jolosekti,,,null
3325112003,332511,3325,33,Pasekaran,,,null
3326012003,332601,3326,33,Sukoharjo,,,null
3326022014,332602,3326,33,Tenogo,,,null
3326092002,332609,3326,33,Ujungnegoro,,,null
3326092014,332609,3326,33,Watupayung,,,null
3326102008,332610,3326,33,Sijeruk,,,null
3326102011,332610,3326,33,Gebangkerep,,,null
3326112012,332611,3326,33,Ketitanglor,,,null
3326112017,332611,3326,33,Kemasan,,,null
3326112022,332611,3326,33,Sembungjambu,,,null
3326152010,332615,3326,33,Pacar,,,null
3326162009,332616,3326,33,Kampil,,,null
3327062006,332706,3327,33,Pegiringan,,,null
3327062014,332706,3327,33,Kuta,,,null
3327132002,332713,3327,33,Botekan,,,null
3327132007,332713,3327,33,Samong,,,null
3328012004,332801,3328,33,Wanasari,,,null
3328022013,332802,3328,33,Cempaka,,,null
3328052010,332805,3328,33,Kertaharja,,,null
3328082001,332808,3328,33,Penujah,,,null
3328142013,332814,3328,33,Kedungbungkus,,,null
3329072016,332907,3329,33,Klikiran,,,null
3329082014,332908,3329,33,Sidamulya,,,null
3329102005,332910,3329,33,Songgom,,,null
3329132004,332913,3329,33,"Kemurang Wetan",,,null
3329132012,332913,3329,33,Pengaradan,,,null
3329142003,332914,3329,33,Bulakamba,,,null
3374011014,337401,3374,33,"Pindrikan Kidul",,,null
3374021001,337402,3374,33,Bandarharjo,,,null
3374071004,337407,3374,33,Mugasari,,,null
3374091003,337409,3374,33,"Bendan Ngisor",,,null
3374091004,337409,3374,33,Sampangan,,,null
3374091005,337409,3374,33,Gajahmungkur,,,null
3374091008,337409,3374,33,Bendungan,,,null
3374121011,337412,3374,33,Sadeng,,,null
3374131001,337413,3374,33,"Ngemplak Simongan",,,null
3374151001,337415,3374,33,Gondoriyo,,,null
3374151009,337415,3374,33,Wonosari,,,null
3301022015,330102,3301,33,Jangrana,,,null
3301042002,330104,3301,33,Kepudang,,,null
3301062012,330106,3301,33,Kedawung,,,null
3301072003,330107,3301,33,"Maos Kidul",,,null
3301132007,330113,3301,33,Cisalak,,,null
3301221001,330122,3301,33,Lomanis,,,null
3302022010,330202,3302,33,Wlahar,,,null
3302062004,330206,3302,33,Sibrama,,,null
3302072008,330207,3302,33,Selanegara,,,null
3302102006,330210,3302,33,Karangdadap,,,null
3302142002,330214,3302,33,"Tipar Kidul",,,null
3302142010,330214,3302,33,Kracak,,,null
3302212009,330221,3302,33,Datar,,,null
3302261005,330226,3302,33,Mersi,,,null
3303012007,330301,3303,33,Panican,,,null
3303012009,330301,3303,33,Karangkemiri,,,null
3303042005,330304,3303,33,Sinduraja,,,null
3303042006,330304,3303,33,Selakambang,,,null
3303142005,330314,3303,33,Patemon,,,null
3304012003,330401,3304,33,"Gumelem Wetan",,,null
3304092005,330409,3304,33,Kesenet,,,null
3304152006,330415,3304,33,Biting,,,null
3304162008,330416,3304,33,"Dieng Kulon",,,null
3304172004,330417,3304,33,Pandansari,,,null
3304172008,330417,3304,33,Susukan,,,null
3304172014,330417,3304,33,Jatilawang,,,null
3304182015,330418,3304,33,Plorengan,,,null
3304192004,330419,3304,33,"Pingit Lor",,,null
3305012004,330501,3305,33,Pasir,,,null
3305032005,330503,3305,33,Puliharjo,,,null
3305042017,330504,3305,33,Nampudadi,,,null
3305052018,330505,3305,33,Sitirejo,,,null
3305052019,330505,3305,33,Gadungrejo,,,null
3305062006,330506,3305,33,Buluspesantren,,,null
3305062020,330506,3305,33,Tanjungrejo,,,null
