code,province_code,name,latitude,longitude,coordinates
3317,33,"Kab. Rembang",-6.7034660299331,111.34262144071,"[[-6.7546119689941,111.69287872314],[-6.7663598060608,111.68901062012],[-6.7717099189758,111.68453216553],[-6.7754588127136,111.67890167236],[-6.7744789123535,111.67642974854],[-6.7663698196411,111.67584228516],[-6.7643589973449,111.67072296143],[-6.7736291885376,111.66641998291],[-6.7809901237487,111.65986633301],[-6.8052110671997,111.66738891602],[-6.8114190101623,111.66520690918],[-6.8263292312622,111.65528106689],[-6.8289198875427,111.64849853516],[-6.8271198272705,111.63360595703],[-6.8241090774536,111.62548828125],[-6.824049949646,111.62152099609],[-6.8264088630676,111.61915588379],[-6.8369407653809,111.61532592773],[-6.8596091270447,111.61231231689],[-6.8821091651917,111.61251831055],[-6.894079208374,111.60418701172],[-6.8973608016967,111.60534667969],[-6.89976978302,111.60845947266],[-6.903618812561,111.60903930664],[-6.9079399108886,111.60542297363],[-6.9107599258422,111.60025024414],[-6.9161791801453,111.58197021484],[-6.9222311973572,111.57634735107],[-6.9204387664795,111.57708740234],[-6.9130301475524,111.57311248779],[-6.9091191291809,111.56820678711],[-6.9090890884399,111.5503692627],[-6.9072089195251,111.54374694824],[-6.900050163269,111.54261016846],[-6.8989100456238,111.52265167236],[-6.896210193634,111.52139282227],[-6.8929300308228,111.52350616455],[-6.891028881073,111.52246856689],[-6.8938598632812,111.49756622314],[-6.8813910484313,111.48327636719],[-6.8858809471129,111.47500610352],[-6.8798589706421,111.45487213135],[-6.8806710243225,111.44729614258],[-6.8847088813781,111.43313598633],[-6.8851189613342,111.42370605469],[-6.8934288024902,111.40769195557],[-6.8911290168762,111.37261199951],[-6.8857388496398,111.36073303223],[-6.8847708702087,111.34565734863],[-6.8732089996337,111.33236694336],[-6.8660907745361,111.31694030762],[-6.8664488792419,111.29973602295],[-6.8647890090942,111.28444671631],[-6.8549089431763,111.26113891602],[-6.8464012145996,111.26220703125],[-6.8337497711182,111.25609588623],[-6.8318991661071,111.26644897461],[-6.8267188072204,111.26960754395],[-6.7967000007629,111.24759674072],[-6.7655792236328,111.24835205078],[-6.7594799995422,111.24540710449],[-6.7536001205444,111.23854827881],[-6.750168800354,111.23739624023],[-6.7084589004516,111.24360656738],[-6.7017788887023,111.24124145508],[-6.6922998428345,111.2350769043],[-6.6866660118103,111.23527526855],[-6.6905398368835,111.23987579346],[-6.6922202110291,111.24500274658],[-6.6877799034118,111.25776672363],[-6.6875,111.26082611084],[-6.6913881301879,111.27027893066],[-6.6883301734924,111.2794418335],[-6.6875,111.29138946533],[-6.6966671943665,111.30611419678],[-6.6980547904967,111.3111114502],[-6.6966671943665,111.32027435303],[-6.7011108398437,111.33166503906],[-6.7011089324951,111.33860778809],[-6.7030549049377,111.34222412109],[-6.7016668319701,111.35250091553],[-6.7044448852538,111.35527801514],[-6.7019410133361,111.36360931396],[-6.7033329010009,111.36666870117],[-6.7013888359069,111.37166595459],[-6.7016668319701,111.37999725342],[-6.6944398880004,111.38833618164],[-6.6913681030273,111.40251922607],[-6.6730551719666,111.44027709961],[-6.6697211265564,111.44416809082],[-6.6656341552734,111.45867156982],[-6.662013053894,111.46430206299],[-6.6563901901245,111.4669418335],[-6.6419448852539,111.46444702148],[-6.6325001716614,111.47666931152],[-6.6275000572204,111.48082733154],[-6.6244387626648,111.48999786377],[-6.6213889122009,111.48972320557],[-6.6199989318848,111.49194335938],[-6.6283340454101,111.50222015381],[-6.6329989433288,111.51112365723],[-6.6298379898071,111.52792358398],[-6.6372199058533,111.54944610596],[-6.6394791603088,111.56237030029],[-6.7136120796203,111.64333343506],[-6.7546119689941,111.69287872314]]"
3318,33,"Kab. Pati",-6.7522267435336,111.03994759654,"[[-6.8549089431763,111.26113891602],[-6.8576188087463,111.25377655029],[-6.8634991645813,111.24487304688],[-6.8602290153503,111.24140167236],[-6.8576898574829,111.23515319824],[-6.8506197929382,111.22737121582],[-6.8538498878478,111.22306060791],[-6.8648900985718,111.22141265869],[-6.8703598976134,111.21900177002],[-6.8743391036987,111.20704650879],[-6.8797540664672,111.20118713379],[-6.8853912353516,111.20258331299],[-6.8925199508667,111.20149230957],[-6.8956308364868,111.19850921631],[-6.9013991355895,111.18206787109],[-6.9075598716736,111.17218780518],[-6.9101490974426,111.16356658936],[-6.9096407890319,111.15912628174],[-6.9059600830078,111.14964294434],[-6.901309967041,111.14444732666],[-6.9015998840332,111.14256286621],[-6.9041299819946,111.14170074463],[-6.9155797958374,111.14251708984],[-6.9212799072266,111.13591766357],[-6.9209880828856,111.13137054443],[-6.9120788574219,111.12210083008],[-6.9128880500793,111.11186218262],[-6.9161200523376,111.10369873047],[-6.9288988113403,111.09912109375],[-6.9461708068848,111.08154296875],[-6.9513988494872,111.0799407959],[-6.9563989639282,111.08615875244],[-6.9603099822998,111.0871963501],[-6.9633598327636,111.08531188965],[-6.9680299758911,111.07801055908],[-6.9700598716735,111.05564117432],[-6.9682297706604,111.04454040527],[-6.9707098007202,111.03304290771],[-6.9692292213439,111.00428771973],[-6.9716191291809,110.99536132812],[-6.9719290733337,110.98039245605],[-6.9675312042236,110.97329711914],[-6.9708700180053,110.96507263184],[-6.9690098762512,110.95118713379],[-6.9748277664184,110.94180297852],[-6.972629070282,110.92143249512],[-6.9660987854004,110.9119720459],[-6.9701080322266,110.90647125244],[-6.9814610481262,110.90342712402],[-6.9850797653198,110.90130615234],[-6.9858889579773,110.89819335938],[-6.9870610237122,110.88812255859],[-6.9855790138245,110.88329315186],[-6.9750590324402,110.88343048096],[-6.9719700813293,110.88140869141],[-6.9758911132812,110.87162780762],[-6.9772901535034,110.86264801025],[-6.9906888008118,110.85489654541],[-7.0002908706664,110.85244750977],[-7.0013689994812,110.84834289551],[-7.0001411437988,110.84115600586],[-6.9966897964478,110.84294128418],[-6.9926791191101,110.83907318115],[-6.9944081306458,110.83499145508],[-6.9931001663208,110.82570648193],[-6.995059967041,110.82485961914],[-7.0013599395751,110.82734680176],[-7.0022401809692,110.82591247559],[-7.0014491081238,110.81160736084],[-7.0003299713134,110.80783081055],[-6.9961791038513,110.80613708496],[-6.9920592308044,110.80174255371],[-6.979070186615,110.79808807373],[-6.9739508628845,110.80681610107],[-6.970458984375,110.80974578857],[-6.9601688385009,110.81214141846],[-6.9529099464417,110.80871582031],[-6.9453501701355,110.80988311768],[-6.93941116333,110.81533050537],[-6.9394788742065,110.82681274414],[-6.9331002235412,110.8423614502],[-6.9209198951721,110.84063720703],[-6.9039998054504,110.85266113281],[-6.9043011665344,110.8639831543],[-6.9072198867797,110.86947631836],[-6.9053988456726,110.87664794922],[-6.8956789970398,110.87973022461],[-6.8849601745605,110.88050842285],[-6.8731398582458,110.87787628174],[-6.8691492080688,110.87890625],[-6.867280960083,110.90199279785],[-6.8610792160034,110.92984771729],[-6.8552188873291,110.94149780273],[-6.8427209854126,110.95420074463],[-6.8334808349609,110.97087860107],[-6.83047914505,110.97397613525],[-6.8264789581298,110.97529602051],[-6.8042688369751,110.97460174561],[-6.802128791809,110.97129821777],[-6.7904601097107,110.96993255615],[-6.783929824829,110.96737670898],[-6.7808599472046,110.96440124512],[-6.7469701766968,110.95066833496],[-6.7482690811157,110.94774627686],[-6.7563500404358,110.94637298584],[-6.7569799423217,110.94281768799],[-6.7536001205444,110.94122314453],[-6.7360482215881,110.94046020508],[-6.7329602241516,110.93506622314],[-6.7360711097717,110.92772674561],[-6.7314991950989,110.92407989502],[-6.7260489463806,110.92291259766],[-6.7126212120056,110.92376708984],[-6.716851234436,110.92986297607],[-6.7154607772827,110.93171691895],[-6.7073488235474,110.93427276611],[-6.6959600448608,110.92929077148],[-6.6830811500549,110.91998291016],[-6.6734199523926,110.91864013672],[-6.6629991531372,110.91033935547],[-6.6453590393066,110.90348815918],[-6.634418964386,110.89540863037],[-6.6283087730408,110.89993286133],[-6.6147499084473,110.90618133545],[-6.5871500968933,110.90776062012],[-6.5552191734313,110.90651702881],[-6.5394291877747,110.91153717041],[-6.5269598960876,110.91118621826],[-6.5078182220459,110.91445922852],[-6.500449180603,110.91941070557],[-6.4955492019653,110.92819976807],[-6.4890398979187,110.93305206299],[-6.480131149292,110.94890594482],[-6.4715108871459,110.95614624023],[-6.4660887718201,110.9646987915],[-6.4589891433715,110.97052764893],[-6.4457907676697,110.97138214111],[-6.4345707893371,110.97484588623],[-6.43092918396,110.97220611572],[-6.4160599708557,110.97281646729],[-6.4108338356018,110.97110748291],[-6.4099988937377,110.97444152832],[-6.40305519104,110.97916412354],[-6.4136099815368,111.00499725342],[-6.4252791404724,111.04555511475],[-6.4277791976929,111.04750061035],[-6.4324989318848,111.04499816895],[-6.4508318901061,111.04694366455],[-6.484167098999,111.05361175537],[-6.5199999809265,111.063331604],[-6.5427799224854,111.07666778564],[-6.5783290863037,111.09111022949],[-6.6041660308837,111.10416412354],[-6.6361098289489,111.12610626221],[-6.6477770805358,111.13610839844],[-6.6538901329041,111.14444732666],[-6.6580557823181,111.15361022949],[-6.6616711616516,111.18402862549],[-6.6651368141174,111.1856918335],[-6.668611049652,111.18527984619],[-6.6691670417785,111.186668396],[-6.6655569076538,111.19110870361],[-6.6719398498535,111.20443725586],[-6.6752772331238,111.20694732666],[-6.6824998855591,111.2174987793],[-6.6866660118103,111.23527526855],[-6.6922998428345,111.2350769043],[-6.7017788887023,111.24124145508],[-6.7084589004516,111.24360656738],[-6.750168800354,111.23739624023],[-6.7536001205444,111.23854827881],[-6.7594799995422,111.24540710449],[-6.7655792236328,111.24835205078],[-6.7967000007629,111.24759674072],[-6.8267188072204,111.26960754395],[-6.8318991661071,111.26644897461],[-6.8337497711182,111.25609588623],[-6.8464012145996,111.26220703125],[-6.8549089431763,111.26113891602]]"
3328,33,"Kab. Tegal",-6.9954078280468,109.12789492537,"[[-7.2421798706055,109.2162399292],[-7.2462191581726,109.20881652832],[-7.2505612373352,109.19361114502],[-7.2346591949463,109.18015289307],[-7.234100818634,109.17220306396],[-7.2397508621215,109.16068267822],[-7.2408609390259,109.15348052979],[-7.2347798347473,109.14298248291],[-7.2123508453369,109.11782073975],[-7.2071499824523,109.09834289551],[-7.1981911659241,109.0924987793],[-7.1985688209534,109.07769012451],[-7.1941499710083,109.07215118408],[-7.1927299499511,109.06523132324],[-7.189619064331,109.06418609619],[-7.1836409568787,109.06527709961],[-7.1750798225402,109.06059265137],[-7.1716890335083,109.06191253662],[-7.1664900779724,109.07025909424],[-7.1571798324585,109.06949615479],[-7.1558308601379,109.08200073242],[-7.1460490226746,109.08808898926],[-7.1434588432312,109.08808898926],[-7.1400198936462,109.08364105225],[-7.1330599784851,109.08322906494],[-7.1258392333984,109.0712890625],[-7.122179031372,109.06015777588],[-7.1224207878112,109.05381774902],[-7.1328887939453,109.05101013184],[-7.1471199989319,109.05477905273],[-7.1507692337036,109.05352020264],[-7.1538891792297,109.04759216309],[-7.1511988639832,109.03911590576],[-7.13822889328,109.02369689941],[-7.132050037384,109.00715637207],[-7.1343698501586,109.00110626221],[-7.1352500915527,108.98924255371],[-7.1398110389709,108.98187255859],[-7.1439700126647,108.97006225586],[-7.1375999450683,108.96376800537],[-7.1389899253845,108.95720672607],[-7.1372098922728,108.95552825928],[-7.1227312088012,108.95390319824],[-7.1213397979736,108.95712280273],[-7.123459815979,108.96311187744],[-7.1190700531006,108.97249603271],[-7.1181402206421,108.97872161865],[-7.1104187965393,108.98177337646],[-7.1081690788269,108.98631286621],[-7.1058697700499,108.98607635498],[-7.1043291091918,108.98359680176],[-7.104859828949,108.97667694092],[-7.1028499603271,108.97252655029],[-7.0976810455322,108.97247314453],[-7.0814490318298,108.97779846191],[-7.0745501518249,108.97634887695],[-7.0661687850952,108.9695892334],[-7.0605311393737,108.96946716309],[-7.0582790374756,108.97429656982],[-7.0579690933228,108.98628997803],[-7.0463199615479,109.00344085693],[-7.0445790290833,109.01093292236],[-7.0446791648865,109.02221679687],[-7.042140007019,109.02556610107],[-7.0374197959899,109.02849578857],[-7.0317411422729,109.02363586426],[-7.0230598449706,109.02075195312],[-7.0016489028931,109.03172302246],[-6.9909191131592,109.02966308594],[-6.9859099388122,109.03441619873],[-6.9850888252258,109.03901672363],[-6.9878897666931,109.04611968994],[-6.9853582382202,109.04853057861],[-6.979199886322,109.05000305176],[-6.9744391441345,109.06730651855],[-6.9756989479065,109.06922149658],[-6.9941601753234,109.0717086792],[-6.9947180747986,109.07493591309],[-6.9903488159179,109.07601165771],[-6.9786190986633,109.07331848145],[-6.9437589645386,109.07698822021],[-6.9313488006591,109.07106781006],[-6.9231491088867,109.06430053711],[-6.9195799827576,109.06405639648],[-6.9161200523376,109.06617736816],[-6.9114708900452,109.06465911865],[-6.9016199111938,109.06574249268],[-6.8991408348083,109.10353851318],[-6.9001088142395,109.10800170898],[-6.9053487777709,109.11477661133],[-6.9054899215698,109.11791992188],[-6.9009590148926,109.12195587158],[-6.899649143219,109.12816619873],[-6.8932399749756,109.13234710693],[-6.8949608802795,109.13803863525],[-6.8937501907348,109.14296722412],[-6.8866491317748,109.14515686035],[-6.8809599876404,109.14280700684],[-6.8760800361633,109.14720916748],[-6.8474998474121,109.15223693848],[-6.8438901901245,109.15860748291],[-6.8436088562012,109.16278076172],[-6.8541622161865,109.17738342285],[-6.8608441352844,109.19170379639],[-6.8629589080811,109.2094039917],[-6.8622207641602,109.22693634033],[-6.8691902160645,109.24614715576],[-6.8724589347839,109.2650680542],[-6.8736739158629,109.28789520264],[-6.8724517822266,109.30274963379],[-6.8705878257751,109.31566619873],[-6.8614602088928,109.34375],[-6.8621549606323,109.35152435303],[-6.8661408424377,109.35231018066],[-6.8654389381409,109.35633850098],[-6.8671011924744,109.35887145996],[-6.870728969574,109.35780334473],[-6.8736481666565,109.3609161377],[-6.8811287879943,109.36100006104],[-6.8970799446105,109.35260009766],[-6.9064908027649,109.33927154541],[-6.9173688888549,109.33539581299],[-6.924798965454,109.32943725586],[-6.9447388648986,109.33647918701],[-6.9522190093994,109.3342666626],[-6.9597001075744,109.33550262451],[-6.9625191688538,109.33423614502],[-6.9712300300598,109.32189941406],[-6.98521900177,109.31700134277],[-6.98965883255,109.31321716309],[-6.9901900291442,109.30487060547],[-6.9935989379882,109.29987335205],[-6.9945912361145,109.29377746582],[-7.0024490356445,109.29721069336],[-7.0071277618408,109.29117584229],[-7.0092000961303,109.29048919678],[-7.0122399330139,109.29337310791],[-7.0149412155151,109.2933807373],[-7.018000125885,109.29039001465],[-7.0316400527954,109.28597259521],[-7.0370488166809,109.28079986572],[-7.0527000427246,109.2774810791],[-7.0573701858521,109.27259063721],[-7.0624499320983,109.25772857666],[-7.0714998245239,109.2501373291],[-7.0757689476013,109.23931121826],[-7.0904488563537,109.23137664795],[-7.1150698661804,109.22605895996],[-7.125030040741,109.22164154053],[-7.1282582283019,109.2162322998],[-7.1339387893677,109.19313049316],[-7.1469898223876,109.1971282959],[-7.1518812179565,109.19258117676],[-7.1578588485718,109.19184112549],[-7.1690587997436,109.19986724854],[-7.1832690238952,109.1994934082],[-7.2196598052978,109.20404815674],[-7.22580909729,109.20658874512],[-7.2321200370789,109.21489715576],[-7.2390689849854,109.21462249756],[-7.2421798706055,109.2162399292]]"
