code,province_code,name,latitude,longitude
9103,91,"Kab. Jayapura",-3.0100161380555,139.98871887052
9105,91,"Kab. Kepulauan Yapen",-1.7454798571025,136.17414376825
9106,91,"Kab. Biak Numfor",-1.0028453772963,135.84436896649
9110,91,"Kab. Sarmi",-2.4518394621298,139.01295139209
9111,91,"Kab. Keerom",-3.3531795301211,140.69238314512
9115,91,"Kab. Waropen",-2.7539459904801,136.75471104291
9119,91,"Kab. Supiori",-0.73658368808308,135.56426869366
9120,91,"Kab. Mamberamo Raya",-2.4442941655249,137.96808599942
9171,91,"Kota Jayapura",-2.6645260079688,140.80013636538
