code,regency_code,province_code,name,latitude,longitude
910301,9103,91,Sentani,-2.5680861516404,140.51352665914
910302,9103,91,"Sentani Timur",-2.635287076462,140.58723340027
910303,9103,91,Depapre,-2.4531333350507,140.38563402801
910304,9103,91,"Sentani Barat",-2.5259027554545,140.36266564606
910305,9103,91,Kemtuk,-2.6756755826429,140.40643222872
910306,9103,91,"Kemtuk Gresi",-2.7334798542684,140.31101259197
910307,9103,91,Nimboran,-2.6275646918524,140.13185041445
910308,9103,91,Nimbokrang,-2.5258068977681,140.16044036404
910309,9103,91,"Unurum Guay",-2.6432936659922,139.7786231708
910310,9103,91,Demta,-2.3976826803741,140.08982882264
910311,9103,91,Kaureh,-3.2136433890034,139.86151476989
910312,9103,91,Ebungfao,-2.6569258448266,140.51703133758
910313,9103,91,Waibu,-2.5634481639385,140.43646600461
910314,9103,91,Nambluong,-2.6030222745737,140.21107804899
910315,9103,91,Yapsi,-2.8698123474633,140.15066823676
910316,9103,91,Airu,-3.5531290580545,140.13894191883
910317,9103,91,"Raveni Rara",-2.4730321929492,140.53776429004
910318,9103,91,"Gresi Selatan",-2.7038492120905,140.19637339935
910319,9103,91,Yokari,-2.4667758253151,140.24236737454
910501,9105,91,"Yapen Selatan",-1.849367075286,136.23976643469
910502,9105,91,"Yapen Barat",-1.7181549180657,135.84050704302
910503,9105,91,"Yapen Timur",-1.8120838484368,136.66880373333
910504,9105,91,Angkaisera,-1.8467856739478,136.3640849959
910505,9105,91,Poom,-1.6358450913904,135.66300537001
910506,9105,91,Kosiwo,-1.7863778476951,136.0974627728
910507,9105,91,"Yapen Utara",-1.7266989878153,136.33835941565
910508,9105,91,Raimbawi,-1.7651580380914,136.73034197293
910509,9105,91,"Teluk Ampimoi",-1.8204353584542,136.46538619854
910510,9105,91,"Kepulauan Ambai",-1.9227500655901,136.35557226133
910511,9105,91,Wonawa,-1.6559357633269,135.55926432521
910512,9105,91,Windesi,-1.6799574599582,136.00322296769
910513,9105,91,"Pulau Kurudu",-1.846727184081,137.01241378053
910514,9105,91,"Pulau Yerui",-1.4992161414949,135.21241858528
910515,9105,91,Anotaurei,-1.8655989250052,136.23443393496
910516,9105,91,Yawakukat,-1.8125242346815,136.29027987032
910517,9105,91,Nusawani,-1.9162016762276,136.2917572876
910601,9106,91,"Biak Kota",-1.1764619671028,136.09502170792
910602,9106,91,"Biak Utara",-1.0056105966837,136.06689852398
910603,9106,91,"Biak Timur",-1.1266508250538,136.19233777485
910604,9106,91,"Numfor Barat",-1.0322588210836,134.84429696919
910605,9106,91,"Numfor Timur",-0.9809978837034,134.86123074344
910608,9106,91,"Biak Barat",-1.0521301081437,135.85988806895
910609,9106,91,Warsa,-0.80601751475401,135.88795234749
910610,9106,91,Padaido,-1.2319378625681,136.36601005506
910611,9106,91,Yendidori,-1.0927506713485,135.95743841652
910612,9106,91,Samofa,-1.1426483007799,136.09525934852
910613,9106,91,Yawosi,-0.8349441390884,135.9916907897
910614,9106,91,Andey,-0.91995494525315,135.94310211355
910615,9106,91,Swandiwe,-0.86641034297924,135.81018654149
910616,9106,91,Bruyadori,-1.0579352863062,134.94079080834
910617,9106,91,Orkeri,-1.1133794026583,134.89538174113
910618,9106,91,Poiru,-0.98608544306814,134.91332951375
910619,9106,91,"Aimando Padaido",-1.2231149591066,136.59929973048
910620,9106,91,Oridek,-1.0854461746276,136.28241385852
910621,9106,91,Bondifuar,-0.72976526858117,135.82420389276
911001,9110,91,Sarmi,-1.8376684596118,138.74097512669
911002,9110,91,"Tor Atas",-2.321100817316,138.75612691314
911003,9110,91,"Pantai Barat",-1.8340089324424,138.38256272342
911004,9110,91,"Pantai Timur",-2.7461715206818,139.23091190094
911005,9110,91,Bonggo,-2.8500299898899,139.43593688325
911009,9110,91,"Apawer Hulu",-2.1279761144229,138.41895315943
911012,9110,91,"Sarmi Selatan",-1.9929874362295,138.64413840684
911013,9110,91,"Sarmi Timur",-2.0397910418116,138.78839991123
911014,9110,91,"Pantai Timur Bagian Barat",-2.2930553898729,139.04276527316
911015,9110,91,"Bonggo Timur",-2.4265582510008,139.73300928896
911101,9111,91,Waris,-3.2144922717781,140.84057624129
911102,9111,91,Arso,-3.0273084697908,140.62346940213
911103,9111,91,Senggi,-3.4257358130987,140.56190548036
911104,9111,91,Web,-3.6799566198675,140.8162921489
911105,9111,91,Skanto,-2.8665278982027,140.52434439697
911106,9111,91,"Arso Timur",-2.9102295340999,140.91308462824
911107,9111,91,Towe,-3.886686693921,140.83359004989
911108,9111,91,"Arso Barat",-2.8111482033707,140.73500208149
911109,9111,91,Mannem,-3.02592494706,140.81908935744
911110,9111,91,Yaffi,-3.5169300539509,140.92723700018
911111,9111,91,Kaisenar,-3.8523754108867,140.53426296569
911501,9115,91,"Waropen Bawah",-2.2855449777836,136.47707298208
911503,9115,91,Masirei,-2.4456653780375,136.92568641531
911507,9115,91,"Risei Sayati",-2.5112870868716,136.69811847596
911508,9115,91,"Urei Faisei",-2.2350684876769,136.51138656899
911509,9115,91,Inggerus,-2.7518514596226,136.45018284174
911510,9115,91,Kirihi,-2.9189174965635,137.07153839124
911511,9115,91,Oudate,-2.5510309058318,136.50884589516
911512,9115,91,Wapoga,-2.8070037776298,136.27199322234
911513,9115,91,Demba,-2.5103502107637,136.83641158449
911514,9115,91,Wonti,-2.5865456166885,136.77951834493
911515,9115,91,"Soyoi Mambai",-2.3546982035254,136.58523375786
911901,9119,91,"Supiori Selatan",-0.78911263822139,135.57152527135
911902,9119,91,"Supiori Utara",-0.72412503881577,135.62381857737
911903,9119,91,"Supiori Timur",-0.77655322636521,135.70047807183
911904,9119,91,"Kepulauan Aruri",-0.7478720855671,135.45059452945
911905,9119,91,"Supiori Barat",-0.6399335609997,135.46479879831
912001,9120,91,"Mamberamo Tengah",-2.3730654915872,138.22937180177
912002,9120,91,"Mamberamo Hulu",-2.913532758536,138.75720144172
912003,9120,91,Rufaer,-2.8465173631644,137.77452266988
912004,9120,91,"Mamberamo Tengah Timur",-2.6544233810736,137.88778240661
912005,9120,91,"Mamberamo Hilir",-1.853114118524,137.90502091564
912006,9120,91,"Waropen Atas",-2.3321002188386,137.12789225014
912007,9120,91,Benuki,-2.2780562019278,137.5371947398
912008,9120,91,Sawai,-1.8580471357811,137.42657525899
917101,9171,91,"Jayapura Utara",-2.5112961749507,140.68176873631
917102,9171,91,"Jayapura Selatan",-2.5538029724829,140.6682762214
917103,9171,91,Abepura,-2.6861560855737,140.6990926601
917104,9171,91,"Muara Tami",-2.6928521979539,140.90336858339
917105,9171,91,Heram,-2.6008023907731,140.63643690902
