code,regency_code,province_code,name,latitude,longitude
640101,6401,64,"Batu Sopang",-1.7504669776213,115.91263732306
640102,6401,64,"Tanjung Harapan",-2.2426778909041,116.48116130168
640103,6401,64,"Paser Belengkong",-1.9726123627397,116.23659345571
640104,6401,64,"Tanah Grogot",-1.8820329224431,116.28480309
640105,6401,64,Kuaro,-1.782975431571,116.16229909857
640106,6401,64,"Long Ikis",-1.5795224176688,116.19238757658
640107,6401,64,"Muara Komam",-1.5064892488073,115.80035972894
640108,6401,64,"Long Kali",-1.2896001749034,116.17775381923
640109,6401,64,"Batu Engau",-2.1962801593595,116.17245150618
640110,6401,64,"Muara Samu",-2.0956084641265,115.87195858798
640201,6402,64,"Muara Muntai",-0.52563758436274,116.41569554414
640202,6402,64,"Loa Kulu",-0.65607715967907,116.76994263915
640203,6402,64,"Loa Janan",-0.74048009942421,117.01520114746
640204,6402,64,Anggana,-0.62144363042932,117.43338230507
640205,6402,64,"Muara Badak",-0.34096642269149,117.37454001435
640206,6402,64,Tenggarong,-0.41938866582202,116.93232830624
640207,6402,64,Sebulu,-0.26686472640543,116.94278999267
640208,6402,64,"Kota Bangun",-0.25333318663284,116.58940188438
640209,6402,64,Kenohan,0.0015628261385712,116.27842565703
640210,6402,64,"Kembang Janggut",0.26422063448617,116.17213655889
640211,6402,64,"Muara Kaman",0.077104178013104,116.86398337624
640212,6402,64,Tabang,0.89627491183997,115.80804901857
640213,6402,64,Samboja,-0.95860618001952,117.11662947356
640214,6402,64,"Muara Jawa",-0.80926432681823,117.21500275149
640215,6402,64,"Sanga Sanga",-0.67472332850772,117.23993966503
640216,6402,64,"Tenggarong Seberang",-0.26559707836139,117.13762272678
640217,6402,64,"Marang Kayu",-0.051355223504721,117.3040448537
640218,6402,64,"Muara Wis",-0.21045411269447,116.28064027406
640219,6402,64,"Kota Bangun Darat",-0.43709119132139,116.65861489186
640220,6402,64,"Semboja Barat",-1.013273530155,116.97578282836
640301,6403,64,Kelay,1.8076472858832,116.82327115481
640302,6403,64,Talisayan,1.4889668090845,118.17458429526
640303,6403,64,Sambaliung,1.9595349870852,117.53291698814
640304,6403,64,Segah,2.2306337384598,116.92658594836
640305,6403,64,"Tanjung Redeb",2.1418193507046,117.4800913303
640306,6403,64,"Gunung Tabur",2.3202523020192,117.52483977456
640307,6403,64,"Pulau Derawan",2.2301359005101,117.91222662866
640308,6403,64,Biduk-Biduk,1.1778117327414,118.68257034079
640309,6403,64,"Teluk Bayur",2.0417063563692,117.29494589435
640310,6403,64,Tabalar,1.6932801223466,117.74303606802
640311,6403,64,Maratua,2.2066395196764,118.57557332561
640312,6403,64,"Batu Putih",1.3125845957916,118.23494800672
640313,6403,64,Biatan,1.5298259454848,117.98435424687
640705,6407,64,"Long Iram",0.035709681265154,115.5648242911
640706,6407,64,Melak,-0.29943952440553,115.82127459112
640707,6407,64,"Barong Tongkok",-0.21501760460002,115.68382577592
640708,6407,64,Damai,-0.6335665448337,115.51851343391
640709,6407,64,"Muara Lawa",-0.52217120257424,115.75198864267
640710,6407,64,"Muara Pahu",-0.32602993600938,116.03703344065
640711,6407,64,Jempang,-0.55565417093395,116.114440982
640712,6407,64,Bongan,-0.83968341116066,116.25125954811
640713,6407,64,Penyinggahan,-0.36037997131247,116.23309257079
640714,6407,64,"Bentian Besar",-0.86213362553563,115.73114700751
640715,6407,64,"Linggang Bigung",-0.079083071227348,115.48114981322
640716,6407,64,Nyuatan,-0.28884916712991,115.41531577462
640717,6407,64,"Siluq Ngurai",-0.79261869984333,115.92650714289
640718,6407,64,"Mook Manaar Bulatn",-0.054924885221376,115.87927026859
640719,6407,64,Tering,0.051144934292676,115.682814788
640720,6407,64,"Sekolaq Darat",-0.27671324350234,115.75505653771
640801,6408,64,"Muara Ancalong",0.45373795500538,116.51596587013
640802,6408,64,"Muara Wahau",1.4177714017402,116.5825668459
640803,6408,64,"Muara Bengkal",0.40127352876658,116.79937196052
640804,6408,64,"Sangatta Utara",0.56074609628512,117.52452402923
640805,6408,64,Sangkulirang,1.0647381789659,118.04894232406
640806,6408,64,Busang,0.9792809647916,116.29712011646
640807,6408,64,Telen,0.9615467072408,116.78763942294
640808,6408,64,Kombeng,1.2747620300647,117.03077135314
640809,6408,64,Bengalon,0.89592687017086,117.43250172289
640810,6408,64,Kaliorang,0.86672267206725,117.86959188365
640811,6408,64,Sandaran,1.0008702775161,118.52826800723
640812,6408,64,"Sangatta Selatan",0.434155996748,117.32544409566
640813,6408,64,"Teluk Pandan",0.19342019032616,117.33492193071
640814,6408,64,"Rantau Pulung",0.63840307940573,117.19443862687
640815,6408,64,Kaubun,1.0433720687757,117.79004357303
640816,6408,64,Karangan,1.3174448353748,117.58148625554
640817,6408,64,"Batu Ampar",0.67054222676014,116.89588414566
640818,6408,64,"Long Mesangat",0.61569609941739,116.70569900149
640901,6409,64,Penajam,-1.2038080347161,116.60593849871
640902,6409,64,Waru,-1.3028606568243,116.47718982861
640903,6409,64,Babulu,-1.4719985596617,116.44407557575
640904,6409,64,Sepaku,-0.94960115331137,116.68258096302
641101,6411,64,"Long Bagun",0.72144624409097,115.25536737843
641102,6411,64,"Long Hubung",0.23983816181687,115.50855940147
641103,6411,64,Laham,0.10115965212532,115.06105908334
641104,6411,64,"Long Apari",1.0315372363113,114.21493935202
641105,6411,64,"Long Pahangai",0.98725922973112,114.67421302664
647101,6471,64,"Balikpapan Timur",-1.1749094335783,116.960796727
647102,6471,64,"Balikpapan Barat",-1.1141376834798,116.81176683725
647103,6471,64,"Balikpapan Utara",-1.1591597011528,116.88042407203
647104,6471,64,"Balikpapan Tengah",-1.2519371551482,116.83831252644
647105,6471,64,"Balikpapan Selatan",-1.2459347661291,116.89279487529
647106,6471,64,"Balikpapan Kota",-1.2683940107121,116.83187312416
647201,6472,64,Palaran,-0.61763266472175,117.18506636112
647202,6472,64,"Samarinda Seberang",-0.52236945030176,117.13391392332
647203,6472,64,"Samarinda Ulu",-0.45507855164277,117.11570645056
647204,6472,64,"Samarinda Ilir",-0.5052815999909,117.16240266762
647205,6472,64,"Samarinda Utara",-0.39640635337077,117.20514307183
647206,6472,64,"Sungai Kunjang",-0.51003549083001,117.08417077887
647207,6472,64,Sambutan,-0.52267394546251,117.2191379405
647208,6472,64,"Sungai Pinang",-0.47162422387513,117.18616600971
647209,6472,64,"Samarinda Kota",-0.49971361049708,117.15068461123
647210,6472,64,"Loa Janan Ilir",-0.55950695447134,117.1114096307
647401,6474,64,"Bontang Utara",0.15783843507791,117.49121456038
647402,6474,64,"Bontang Selatan",0.066278815253121,117.44895624543
647403,6474,64,"Bontang Barat",0.14095388484876,117.45355377397
