code,regency_code,province_code,name,latitude,longitude,coordinates
320320,3203,32,Cibinong,,,null
320321,3203,32,Sindangbarang,,,null
320322,3203,32,Agrabinta,,,null
320323,3203,32,Cidaun,,,null
320324,3203,32,Naringgul,,,null
320325,3203,32,Campakamulya,,,null
320326,3203,32,Cikadu,,,null
320327,3203,32,Gekbrong,,,null
320328,3203,32,Cipanas,,,null
320329,3203,32,Cijati,,,null
320330,3203,32,Leles,,,null
320331,3203,32,Haurwangi,,,null
320332,3203,32,Pasirkuda,,,null
320405,3204,32,Cileunyi,,,null
320406,3204,32,Cimenyan,,,null
320407,3204,32,Cilengkrang,,,null
320408,3204,32,Bojongsoang,,,null
320409,3204,32,Margahayu,,,null
320410,3204,32,Margaasih,,,null
320411,3204,32,Katapang,,,null
320412,3204,32,Dayeuhkolot,,,null
320413,3204,32,Banjaran,,,null
320414,3204,32,Pameungpeuk,,,null
320415,3204,32,Pangalengan,,,null
320416,3204,32,Arjasari,,,null
320417,3204,32,Cimaung,,,null
320425,3204,32,Cicalengka,,,null
320426,3204,32,Nagreg,,,null
320427,3204,32,Cikancung,,,null
320428,3204,32,Rancaekek,,,null
320429,3204,32,Ciparay,,,null
320430,3204,32,Pacet,,,null
320431,3204,32,Kertasari,,,null
320432,3204,32,Baleendah,,,null
320433,3204,32,Majalaya,,,null
320434,3204,32,Solokanjeruk,,,null
320435,3204,32,Paseh,,,null
320436,3204,32,Ibun,,,null
320437,3204,32,Soreang,,,null
320438,3204,32,Pasirjambu,,,null
320439,3204,32,Ciwidey,,,null
320440,3204,32,Rancabali,,,null
320444,3204,32,Cangkuang,,,null
320446,3204,32,Kutawaringin,,,null
320501,3205,32,"Garut Kota",,,null
320502,3205,32,Karangpawitan,,,null
320503,3205,32,Wanaraja,,,null
320504,3205,32,"Tarogong Kaler",,,null
320505,3205,32,"Tarogong Kidul",,,null
320506,3205,32,Banyuresmi,,,null
320507,3205,32,Samarang,,,null
320508,3205,32,Pasirwangi,,,null
320509,3205,32,Leles,,,null
320510,3205,32,Kadungora,,,null
320511,3205,32,Leuwigoong,,,null
320512,3205,32,Cibatu,,,null
320513,3205,32,Kersamanah,,,null
320514,3205,32,Malangbong,,,null
320515,3205,32,Sukawening,,,null
320516,3205,32,Karangtengah,,,null
320517,3205,32,Bayongbong,,,null
320518,3205,32,Cigedug,,,null
320519,3205,32,Cilawu,,,null
320520,3205,32,Cisurupan,,,null
320521,3205,32,Sukaresmi,,,null
320522,3205,32,Cikajang,,,null
320523,3205,32,Banjarwangi,,,null
320524,3205,32,Singajaya,,,null
320525,3205,32,Cihurip,,,null
320526,3205,32,Peundeuy,,,null
320527,3205,32,Pameungpeuk,,,null
320528,3205,32,Cisompet,,,null
320529,3205,32,Cibalong,,,null
320530,3205,32,Cikelet,,,null
320531,3205,32,Bungbulang,,,null
320532,3205,32,Mekarmukti,,,null
320533,3205,32,Pakenjeng,,,null
320534,3205,32,Pamulihan,,,null
320535,3205,32,Cisewu,,,null
320536,3205,32,Caringin,,,null
320537,3205,32,Talegong,,,null
320538,3205,32,Limbangan,,,null
320539,3205,32,Selaawi,,,null
320540,3205,32,Cibiuk,,,null
320541,3205,32,Pangatikan,,,null
320542,3205,32,Sucinaraja,,,null
320601,3206,32,Cipatujah,,,null
320602,3206,32,Karangnunggal,,,null
320603,3206,32,Cikalong,,,null
320604,3206,32,Pancatengah,,,null
320605,3206,32,Cikatomas,,,null
320606,3206,32,Cibalong,,,null
320607,3206,32,Parungponteng,,,null
320608,3206,32,Bantarkalong,,,null
320609,3206,32,Bojongasih,,,null
320610,3206,32,Culamega,,,null
320611,3206,32,Bojonggambir,,,null
320612,3206,32,Sodonghilir,,,null
320613,3206,32,Taraju,,,null
320614,3206,32,Salawu,,,null
320615,3206,32,Puspahiang,,,null
320616,3206,32,Tanjungjaya,,,null
320617,3206,32,Sukaraja,,,null
320618,3206,32,Salopa,,,null
320619,3206,32,Jatiwaras,,,null
320620,3206,32,Cineam,,,null
320621,3206,32,"Karang Jaya",,,null
320622,3206,32,Manonjaya,,,null
320623,3206,32,"Gunung Tanjung",,,null
320624,3206,32,Singaparna,,,null
320625,3206,32,Mangunreja,,,null
320626,3206,32,Sukarame,,,null
320627,3206,32,Cigalontang,,,null
320628,3206,32,Leuwisari,,,null
320629,3206,32,Padakembang,,,null
320630,3206,32,Sariwangi,,,null
320631,3206,32,Sukaratu,,,null
320632,3206,32,Cisayong,,,null
320633,3206,32,Sukahening,,,null
320634,3206,32,Rajapolah,,,null
320635,3206,32,Jamanis,,,null
320636,3206,32,Ciawi,,,null
320637,3206,32,Kadipaten,,,null
320638,3206,32,Pagerageung,,,null
320639,3206,32,Sukaresik,,,null
320701,3207,32,Ciamis,,,null
320702,3207,32,Cikoneng,,,null
320703,3207,32,Cijeungjing,,,null
320704,3207,32,Sadananya,,,null
320705,3207,32,Cidolog,,,null
320706,3207,32,Cihaurbeuti,,,null
320707,3207,32,Panumbangan,,,null
320708,3207,32,Panjalu,,,null
320709,3207,32,Kawali,,,null
320710,3207,32,Panawangan,,,null
320711,3207,32,Cipaku,,,null
320712,3207,32,Jatinagara,,,null
320713,3207,32,Rajadesa,,,null
320714,3207,32,Sukadana,,,null
320715,3207,32,Rancah,,,null
320716,3207,32,Tambaksari,,,null
320717,3207,32,Lakbok,,,null
320718,3207,32,Banjarsari,,,null
320719,3207,32,Pamarican,,,null
320729,3207,32,Cimaragas,,,null
320730,3207,32,Cisaga,,,null
320731,3207,32,Sindangkasih,,,null
320732,3207,32,Baregbeg,,,null
320733,3207,32,Sukamantri,,,null
320734,3207,32,Lumbung,,,null
320735,3207,32,Purwadadi,,,null
320737,3207,32,Banjaranyar,,,null
320801,3208,32,Kadugede,,,null
320802,3208,32,Ciniru,,,null
320803,3208,32,Subang,,,null
320804,3208,32,Ciwaru,,,null
320805,3208,32,Cibingbin,,,null
320806,3208,32,Luragung,,,null
320807,3208,32,Lebakwangi,,,null
320808,3208,32,Garawangi,,,null
320809,3208,32,Kuningan,,,null
320810,3208,32,Ciawigebang,,,null
320811,3208,32,Cidahu,,,null
320812,3208,32,Jalaksana,,,null
320813,3208,32,Cilimus,,,null
320814,3208,32,Mandirancan,,,null
320815,3208,32,Selajambe,,,null
320816,3208,32,Kramatmulya,,,null
320817,3208,32,Darma,,,null
320818,3208,32,Cigugur,,,null
320819,3208,32,Pasawahan,,,null
320820,3208,32,Nusaherang,,,null
320821,3208,32,Cipicung,,,null
320822,3208,32,Pancalang,,,null
320823,3208,32,Japara,,,null
320824,3208,32,Cimahi,,,null
320825,3208,32,Cilebak,,,null
320826,3208,32,Hantara,,,null
320827,3208,32,Kalimanggis,,,null
320828,3208,32,Cibeureum,,,null
320829,3208,32,"Karang Kancana",,,null
320830,3208,32,Maleber,,,null
320831,3208,32,"Sindang Agung",,,null
320832,3208,32,Cigandamekar,,,null
320901,3209,32,Waled,,,null
320902,3209,32,Ciledug,,,null
320903,3209,32,Losari,,,null
320904,3209,32,Pabedilan,,,null
320905,3209,32,Babakan,,,null
320906,3209,32,Karangsembung,,,null
320907,3209,32,Lemahabang,,,null
320908,3209,32,"Susukan Lebak",,,null
320909,3209,32,Sedong,,,null
320910,3209,32,Astanajapura,,,null
320911,3209,32,Pangenan,,,null
320912,3209,32,Mundu,,,null
320913,3209,32,Beber,,,null
320914,3209,32,Talun,,,null
320915,3209,32,Sumber,,,null
320916,3209,32,Dukupuntang,,,null
320917,3209,32,Palimanan,,,null
320918,3209,32,Plumbon,,,null
320919,3209,32,Weru,,,null
320920,3209,32,Kedawung,,,null
320921,3209,32,"Gunung Jati",,,null
320922,3209,32,Kapetakan,,,null
320923,3209,32,Klangenan,,,null
320924,3209,32,Arjawinangun,,,null
320925,3209,32,Panguragan,,,null
320926,3209,32,Ciwaringin,,,null
320927,3209,32,Susukan,,,null
320928,3209,32,Gegesik,,,null
320929,3209,32,Kaliwedi,,,null
320930,3209,32,Gebang,,,null
320931,3209,32,Depok,,,null
320932,3209,32,Pasaleman,,,null
320933,3209,32,Pabuaran,,,null
320934,3209,32,Karangwareng,,,null
320935,3209,32,"Tengah Tani",,,null
320936,3209,32,Plered,,,null
320937,3209,32,Gempol,,,null
320938,3209,32,Greged,,,null
320939,3209,32,Suranenggala,,,null
320940,3209,32,Jamblang,,,null
321001,3210,32,Lemahsugih,,,null
321002,3210,32,Bantarujeg,,,null
321003,3210,32,Cikijing,,,null
321004,3210,32,Talaga,,,null
321005,3210,32,Argapura,,,null
321006,3210,32,Maja,,,null
321007,3210,32,Majalengka,,,null
321008,3210,32,Sukahaji,,,null
321009,3210,32,Rajagaluh,,,null
321010,3210,32,Leuwimunding,,,null
321011,3210,32,Jatiwangi,,,null
321012,3210,32,Dawuan,,,null
321013,3210,32,Kadipaten,,,null
321014,3210,32,Kertajati,,,null
321015,3210,32,Jatitujuh,,,null
321016,3210,32,Ligung,,,null
321017,3210,32,Sumberjaya,,,null
321018,3210,32,Panyingkiran,,,null
321019,3210,32,Palasah,,,null
321020,3210,32,Cigasong,,,null
321021,3210,32,Sindangwangi,,,null
321022,3210,32,Banjaran,,,null
321023,3210,32,Cingambul,,,null
321024,3210,32,Kasokandel,,,null
321025,3210,32,Sindang,,,null
321026,3210,32,Malausma,,,null
321101,3211,32,Wado,,,null
321102,3211,32,Jatinunggal,,,null
321103,3211,32,Darmaraja,,,null
321104,3211,32,Cibugel,,,null
321105,3211,32,Cisitu,,,null
321106,3211,32,Situraja,,,null
321107,3211,32,Conggeang,,,null
321108,3211,32,Paseh,,,null
321109,3211,32,Surian,,,null
321110,3211,32,Buahdua,,,null
321111,3211,32,Tanjungsari,,,null
321112,3211,32,Sukasari,,,null
321113,3211,32,Pamulihan,,,null
321114,3211,32,Cimanggung,,,null
321115,3211,32,Jatinangor,,,null
321116,3211,32,Rancakalong,,,null
321117,3211,32,"Sumedang Selatan",,,null
321118,3211,32,"Sumedang Utara",,,null
321119,3211,32,Ganeas,,,null
321120,3211,32,Tanjungkerta,,,null
321121,3211,32,Tanjungmedar,,,null
321122,3211,32,Cimalaka,,,null
321123,3211,32,Cisarua,,,null
321124,3211,32,Tomo,,,null
321125,3211,32,Ujungjaya,,,null
321126,3211,32,Jatigede,,,null
321201,3212,32,Haurgeulis,,,null
321202,3212,32,Kroya,,,null
321203,3212,32,Gabuswetan,,,null
321204,3212,32,Cikedung,,,null
321205,3212,32,Lelea,,,null
321206,3212,32,Bangodua,,,null
321207,3212,32,Widasari,,,null
321208,3212,32,Kertasemaya,,,null
321209,3212,32,Krangkeng,,,null
321210,3212,32,Karangampel,,,null
321211,3212,32,Juntinyuat,,,null
321212,3212,32,Sliyeg,,,null
321213,3212,32,Jatibarang,,,null
321214,3212,32,Balongan,,,null
321215,3212,32,Indramayu,,,null
321216,3212,32,Sindang,,,null
321217,3212,32,Cantigi,,,null
321218,3212,32,Lohbener,,,null
321219,3212,32,Arahan,,,null
321220,3212,32,Losarang,,,null
321221,3212,32,Kandanghaur,,,null
321222,3212,32,Bongas,,,null
321223,3212,32,Anjatan,,,null
321224,3212,32,Sukra,,,null
321225,3212,32,Gantar,,,null
321226,3212,32,Trisi,,,null
321227,3212,32,Sukagumiwang,,,null
321228,3212,32,"Kedokan Bunder",,,null
321229,3212,32,Pasekan,,,null
321230,3212,32,Tukdana,,,null
321231,3212,32,Patrol,,,null
321301,3213,32,Sagalaherang,,,null
321302,3213,32,Cisalak,,,null
321303,3213,32,Subang,,,null
321304,3213,32,Kalijati,,,null
321305,3213,32,Pabuaran,,,null
321306,3213,32,Purwadadi,,,null
321307,3213,32,Pagaden,,,null
321308,3213,32,Binong,,,null
321309,3213,32,Ciasem,,,null
321310,3213,32,Pusakanagara,,,null
321311,3213,32,Pamanukan,,,null
321312,3213,32,Jalancagak,,,null
321313,3213,32,Blanakan,,,null
321314,3213,32,Tanjungsiang,,,null
321315,3213,32,Compreng,,,null
321316,3213,32,Patokbeusi,,,null
321317,3213,32,Cibogo,,,null
321318,3213,32,Cipunagara,,,null
321319,3213,32,Cijambe,,,null
321320,3213,32,Cipeundeuy,,,null
321321,3213,32,Legonkulon,,,null
321322,3213,32,Cikaum,,,null
321323,3213,32,Serangpanjang,,,null
321324,3213,32,Sukasari,,,null
321325,3213,32,Tambakdahan,,,null
321326,3213,32,Kasomalang,,,null
321327,3213,32,Dawuan,,,null
321328,3213,32,"Pagaden Barat",,,null
321329,3213,32,Ciater,,,null
321330,3213,32,Pusakajaya,,,null
321401,3214,32,Purwakarta,,,null
321402,3214,32,Campaka,,,null
321403,3214,32,Jatiluhur,,,null
321404,3214,32,Plered,,,null
321405,3214,32,Sukatani,,,null
321406,3214,32,Darangdan,,,null
321407,3214,32,Maniis,,,null
321408,3214,32,Tegalwaru,,,null
321409,3214,32,Wanayasa,,,null
321410,3214,32,Pasawahan,,,null
321411,3214,32,Bojong,,,null
321412,3214,32,Babakancikao,,,null
321413,3214,32,Bungursari,,,null
321414,3214,32,Cibatu,,,null
321415,3214,32,Sukasari,,,null
321416,3214,32,Pondoksalam,,,null
321417,3214,32,Kiarapedes,,,null
321501,3215,32,"Karawang Barat",,,null
321502,3215,32,Pangkalan,,,null
321503,3215,32,"Telukjambe Timur",,,null
321504,3215,32,Ciampel,,,null
321505,3215,32,Klari,,,null
321506,3215,32,Rengasdengklok,,,null
321507,3215,32,Kutawaluya,,,null
321508,3215,32,Batujaya,,,null
321509,3215,32,Tirtajaya,,,null
321510,3215,32,Pedes,,,null
321511,3215,32,Cibuaya,,,null
321512,3215,32,Pakisjaya,,,null
321513,3215,32,Cikampek,,,null
321514,3215,32,Jatisari,,,null
321515,3215,32,"Cilamaya Wetan",,,null
321516,3215,32,Tirtamulya,,,null
321517,3215,32,Telagasari,,,null
321518,3215,32,Rawamerta,,,null
321519,3215,32,Lemahabang,,,null
321520,3215,32,Tempuran,,,null
321521,3215,32,Majalaya,,,null
321522,3215,32,Jayakerta,,,null
321523,3215,32,"Cilamaya Kulon",,,null
321524,3215,32,Banyusari,,,null
321525,3215,32,"Kota Baru",,,null
321526,3215,32,"Karawang Timur",,,null
321527,3215,32,"Telukjambe Barat",,,null
321528,3215,32,Tegalwaru,,,null
321529,3215,32,Purwasari,,,null
321530,3215,32,Cilebar,,,null
321601,3216,32,Tarumajaya,,,null
321602,3216,32,Babelan,,,null
321603,3216,32,Sukawangi,,,null
321604,3216,32,Tambelang,,,null
321605,3216,32,"Tambun Utara",,,null
321606,3216,32,"Tambun Selatan",,,null
321607,3216,32,Cibitung,,,null
321608,3216,32,"Cikarang Barat",,,null
321609,3216,32,"Cikarang Utara",,,null
321610,3216,32,"Karang Bahagia",,,null
321611,3216,32,"Cikarang Timur",,,null
321612,3216,32,"Kedung Waringin",,,null
321613,3216,32,Pebayuran,,,null
321614,3216,32,Sukakarya,,,null
321615,3216,32,Sukatani,,,null
321616,3216,32,Cabangbungin,,,null
321617,3216,32,Muaragembong,,,null
321618,3216,32,Setu,,,null
321619,3216,32,"Cikarang Selatan",,,null
321620,3216,32,"Cikarang Pusat",,,null
321621,3216,32,"Serang Baru",,,null
321622,3216,32,Cibarusah,,,null
321623,3216,32,Bojongmangu,,,null
321701,3217,32,Lembang,,,null
321702,3217,32,Parongpong,,,null
321703,3217,32,Cisarua,,,null
321704,3217,32,Cikalongwetan,,,null
321705,3217,32,Cipeundeuy,,,null
321706,3217,32,Ngamprah,,,null
321707,3217,32,Cipatat,,,null
321708,3217,32,Padalarang,,,null
321709,3217,32,Batujajar,,,null
321710,3217,32,Cihampelas,,,null
321711,3217,32,Cililin,,,null
321712,3217,32,Cipongkor,,,null
321713,3217,32,Rongga,,,null
321714,3217,32,Sindangkerta,,,null
321715,3217,32,Gununghalu,,,null
321716,3217,32,Saguling,,,null
321801,3218,32,Parigi,,,null
321802,3218,32,Cijulang,,,null
321803,3218,32,Cimerak,,,null
321804,3218,32,Cigugur,,,null
321805,3218,32,Langkaplancar,,,null
321806,3218,32,Mangunjaya,,,null
321807,3218,32,Padaherang,,,null
321808,3218,32,Kalipucang,,,null
321809,3218,32,Pangandaran,,,null
321810,3218,32,Sidamulih,,,null
327101,3271,32,"Bogor Selatan",,,null
327102,3271,32,"Bogor Timur",,,null
327103,3271,32,"Bogor Tengah",,,null
327104,3271,32,"Bogor Barat",,,null
327105,3271,32,"Bogor Utara",,,null
327106,3271,32,"Tanah Sareal",,,null
327201,3272,32,Gunungpuyuh,,,null
327202,3272,32,Cikole,,,null
327203,3272,32,Citamiang,,,null
327204,3272,32,Warudoyong,,,null
327205,3272,32,Baros,,,null
327206,3272,32,Lembursitu,,,null
327207,3272,32,Cibeureum,,,null
327301,3273,32,Sukasari,,,null
327302,3273,32,Coblong,,,null
327303,3273,32,"Babakan Ciparay",,,null
327304,3273,32,"Bojongloa Kaler",,,null
327305,3273,32,Andir,,,null
327306,3273,32,Cicendo,,,null
327307,3273,32,Sukajadi,,,null
327308,3273,32,Cidadap,,,null
327309,3273,32,"Bandung Wetan",,,null
327310,3273,32,"Astana Anyar",,,null
327311,3273,32,Regol,,,null
327312,3273,32,Batununggal,,,null
327313,3273,32,Lengkong,,,null
327314,3273,32,"Cibeunying Kidul",,,null
327315,3273,32,"Bandung Kulon",,,null
327316,3273,32,Kiaracondong,,,null
327317,3273,32,"Bojongloa Kidul",,,null
327318,3273,32,"Cibeunying Kaler",,,null
327319,3273,32,"Sumur Bandung",,,null
327320,3273,32,Antapani,,,null
327321,3273,32,"Bandung Kidul",,,null
327322,3273,32,Buahbatu,,,null
327323,3273,32,Rancasari,,,null
327324,3273,32,Arcamanik,,,null
327325,3273,32,Cibiru,,,null
327326,3273,32,Ujungberung,,,null
327327,3273,32,Gedebage,,,null
327328,3273,32,Panyileukan,,,null
327329,3273,32,Cinambo,,,null
327330,3273,32,Mandalajati,,,null
327401,3274,32,Kejaksan,,,null
327402,3274,32,"Lemah Wungkuk",,,null
327403,3274,32,Harjamukti,,,null
327404,3274,32,Pekalipan,,,null
327405,3274,32,Kesambi,,,null
327501,3275,32,"Bekasi Timur",,,null
327502,3275,32,"Bekasi Barat",,,null
327503,3275,32,"Bekasi Utara",,,null
327504,3275,32,"Bekasi Selatan",,,null
327505,3275,32,Rawalumbu,,,null
327506,3275,32,Medansatria,,,null
327507,3275,32,Bantargebang,,,null
327508,3275,32,Pondokgede,,,null
327509,3275,32,Jatiasih,,,null
327510,3275,32,Jatisampurna,,,null
327511,3275,32,Mustikajaya,,,null
327512,3275,32,Pondokmelati,,,null
327601,3276,32,"Pancoran Mas",,,null
327602,3276,32,Cimanggis,,,null
327603,3276,32,Sawangan,,,null
327604,3276,32,Limo,,,null
327605,3276,32,Sukmajaya,,,null
327606,3276,32,Beji,,,null
327607,3276,32,Cipayung,,,null
327608,3276,32,Cilodong,,,null
327609,3276,32,Cinere,,,null
327610,3276,32,Tapos,,,null
327611,3276,32,Bojongsari,,,null
327701,3277,32,"Cimahi Selatan",,,null
327702,3277,32,"Cimahi Tengah",,,null
327703,3277,32,"Cimahi Utara",,,null
327801,3278,32,Cihideung,,,null
327802,3278,32,Cipedes,,,null
327803,3278,32,Tawang,,,null
327804,3278,32,Indihiang,,,null
327805,3278,32,Kawalu,,,null
327806,3278,32,Cibeureum,,,null
327807,3278,32,Tamansari,,,null
327808,3278,32,Mangkubumi,,,null
327809,3278,32,Bungursari,,,null
327810,3278,32,Purbaratu,,,null
327901,3279,32,Banjar,,,null
327902,3279,32,Pataruman,,,null
327903,3279,32,Purwaharja,,,null
327904,3279,32,Langensari,,,null
