code,regency_code,province_code,name,latitude,longitude
760101,7601,76,Bambalamotu,-1.0944449293579,119.50275786695
760102,7601,76,Pasangkayu,-1.1960890214108,119.45498662157
760103,7601,76,Baras,-1.5592348351789,119.41415948685
760104,7601,76,Sarudu,-1.6764280247187,119.33348215406
760105,7601,76,Dapurang,-1.7216766324023,119.60161651104
760106,7601,76,Duripoku,-1.6111645377295,119.53825791315
760107,7601,76,"Bulu Taba",-1.4798459728961,119.55334570039
760108,7601,76,"Tikke Raya",-1.3613902486273,119.38410010617
760109,7601,76,Pedongga,-1.2693332988822,119.38807966815
760110,7601,76,Bambaira,-0.99226986557033,119.5238642959
760111,7601,76,Sarjo,-0.9062151627397,119.54627461991
760112,7601,76,Lariang,-1.4643927911873,119.33908044684
760201,7602,76,Mamuju,-2.7193471247849,118.94970870988
760202,7602,76,Tapalang,-2.8627480551329,118.94860512514
760203,7602,76,Kalukku,-2.5878619479302,119.10211596179
760204,7602,76,Kalumpang,-2.5277257944717,119.58275749701
760207,7602,76,Papalang,-2.4283883001652,119.20225573022
760208,7602,76,Sampaga,-2.3568599532446,119.22405271379
760211,7602,76,Tommo,-2.2523487228369,119.47708202094
760212,7602,76,"Simboro dan Kepulauan",-2.718434918831,118.84206422937
760213,7602,76,"Tapalang Barat",-2.7953318468361,118.80117954352
760215,7602,76,Bonehau,-2.5837778304583,119.33476487315
760216,7602,76,"Kep. Bala Balakang",-2.7455923549263,117.49461059542
760301,7603,76,Mambi,-2.9961660596459,119.12064279402
760302,7603,76,Aralle,-2.8726843600434,119.0869206119
760303,7603,76,Mamasa,-2.8460056159854,119.44515485952
760304,7603,76,Pana,-3.066953388469,119.54242685465
760305,7603,76,Tabulahan,-2.7514125170549,119.20873797775
760306,7603,76,Sumarorong,-3.148854011905,119.34620579246
760307,7603,76,Messawa,-3.2633295968618,119.372406302
760308,7603,76,Sesenapadang,-3.0102611683123,119.41155492291
760309,7603,76,"Tanduk Kalua",-3.0584599661249,119.30995167121
760310,7603,76,Tabang,-2.9553912513635,119.52495186157
760311,7603,76,Bambang,-2.90620774899,119.25753925245
760312,7603,76,Balla,-2.994345935945,119.31887658129
760313,7603,76,Nosu,-3.1182107996822,119.46440737855
760314,7603,76,Tawalian,-2.951915069498,119.42127192435
760315,7603,76,"Rantebulahan Timur",-2.9837484357445,119.2285570027
760316,7603,76,Buntumalangka,-2.8383897167558,119.19170855038
760317,7603,76,Mehalaan,-3.0595962001141,119.18353115574
760401,7604,76,Tinambung,-3.504147516985,119.00728945038
760402,7604,76,Campalagian,-3.4545321782322,119.12560288337
760403,7604,76,Wonomulyo,-3.4243583144043,119.23579992526
760404,7604,76,Polewali,-3.4098228426983,119.33423092298
760405,7604,76,Tutar,-3.2219350821377,119.00649368772
760406,7604,76,Binuang,-3.4218928387995,119.42454461139
760407,7604,76,Tapango,-3.3103289127649,119.25484624728
760408,7604,76,Mapilli,-3.358484763501,119.17554145014
760409,7604,76,Matangnga,-3.1803494445672,119.22826023344
760410,7604,76,Luyo,-3.3664126330248,119.10646620595
760411,7604,76,Limboro,-3.4474379421674,119.015913783
760412,7604,76,Balanipa,-3.4852638127659,119.0643262646
760413,7604,76,Anreapi,-3.3447564053187,119.3638867488
760414,7604,76,Matakali,-3.3686542538426,119.28572931724
760415,7604,76,Allu,-3.3683185971392,118.96563899472
760416,7604,76,Bulo,-3.2044721741455,119.12663724382
760501,7605,76,Banggae,-3.5371479662637,118.94471665235
760502,7605,76,Pamboang,-3.4650676032034,118.91236744244
760503,7605,76,Sendana,-3.3381698307027,118.8874301533
760504,7605,76,Malunda,-2.9781839409136,118.94086733992
760505,7605,76,Ulumanda,-3.0792036975178,118.94288035815
760506,7605,76,"Tammerodo Sendana",-3.224146397779,118.86961062486
760507,7605,76,"Tubo Sendana",-3.1291276935167,118.8204344956
760508,7605,76,"Banggae Timur",-3.5131896645306,118.96770236725
760601,7606,76,Tobadak,-2.1125795785795,119.43731707288
760602,7606,76,Pangale,-2.2552778153707,119.18813369058
760603,7606,76,Budong-Budong,-2.1651951350184,119.25221250462
760604,7606,76,Topoyo,-2.0345307875256,119.5736068373
760605,7606,76,Karossa,-1.8851795208568,119.57208159527
