code,province_code,name,latitude,longitude
7601,76,"Kab. Pasangkayu",-1.4896573788988,119.50763351338
7602,76,"Kab. Mamuju",-2.5196977907347,119.34457596992
7603,76,"Kab. Mamasa",-2.9457397997118,119.31439347606
7604,76,"Kab. Polewali Mandar",-3.3101502738009,119.14732655547
7605,76,"Kab. Majene",-3.1731639600818,118.91846698603
7606,76,"Kab. Mamuju Tengah",-2.0026542496797,119.51108910192
