code,province_code,name,latitude,longitude
9301,93,"Kab. Merauke",-7.8292091260221,139.69246717868
9302,93,"Kab. Boven Digoel",-6.0152296956752,140.39116227393
9303,93,"Kab. Mappi",-6.5024284020082,139.37838627853
9304,93,"Kab. Asmat",-5.3726073493829,138.65747503257
