code,district_code,regency_code,province_code,name,postal_code
1801042001,180104,1801,18,Hajimena,35362
1801042002,180104,1801,18,Sidosari,35362
1801042003,180104,1801,18,Pemanggilan,35362
1801042004,180104,1801,18,Natar,35362
1801042005,180104,1801,18,"Muara Putih",35362
1801042006,180104,1801,18,"Negara Ratu",35362
1801042007,180104,1801,18,"Merak Batin",35362
1801042008,180104,1801,18,"Tanjung Sari",35362
1801042009,180104,1801,18,"Bumi Sari",35362
1801042010,180104,1801,18,"Candi Mas",35362
1801042011,180104,1801,18,"Branti Raya",35362
1801042012,180104,1801,18,Haduyang,35362
1801042013,180104,1801,18,"Banjar Negeri",35362
1801042014,180104,1801,18,Mandah,35362
1801042015,180104,1801,18,"Rulung Helok",35362
1801042016,180104,1801,18,Bandarejo,35362
1801042017,180104,1801,18,"Suka Damai",35362
1801042018,180104,1801,18,Purwosari,35362
1801042019,180104,1801,18,Pancasila,35362
1801042020,180104,1801,18,Rejosari,35362
1801042021,180104,1801,18,"Rulung Raya",35362
1801042022,180104,1801,18,"Krawang Sari",35362
1801042023,180104,1801,18,"Wai Sari",35362
1801042024,180104,1801,18,"Kali Sari",35362
1801042025,180104,1801,18,"Rulung Sari",35362
1801042026,180104,1801,18,"Rulung Mulya",35362
1801052001,180105,1801,18,Kaliasin,35361
1801052003,180105,1801,18,Lematang,35361
1801052004,180105,1801,18,Sukanegara,35361
1801052005,180105,1801,18,Serdang,35361
1801052006,180105,1801,18,"Sinar Ogan",35361
1801052007,180105,1801,18,"Jati Baru",35361
1801052008,180105,1801,18,"Sabah Balau",35361
1801052009,180105,1801,18,"Budi Lestari",35361
1801052010,180105,1801,18,Trimulyo,35361
1801052011,180105,1801,18,"Jati Indah",35361
1801052012,180105,1801,18,"Way Galih",35361
1801052013,180105,1801,18,"Sindang Sari",35361
1801052015,180105,1801,18,"Purwodadi Simpang",35361
1801052021,180105,1801,18,"Galih Lunik",35361
1801052022,180105,1801,18,Rejomulyo,35361
1801052023,180105,1801,18,"Sri Katon",35361
1801061006,180106,1801,18,"Bumi Agung",35551
1801061007,180106,1801,18,Kalianda,35551
1801061008,180106,1801,18,"Way Urang",35551
1801061028,180106,1801,18,"Wai Lubuk",35551
1801062001,180106,1801,18,Jondong,35551
1801062002,180106,1801,18,Tengkujuh,35551
1801062003,180106,1801,18,"Pauh Tanjung Iman",35551
1801062004,180106,1801,18,"Sumur Kumbang",35551
1801062005,180106,1801,18,Maja,35551
1801062009,180106,1801,18,"Buah Berak",35551
1801062010,180106,1801,18,Kesugihan,35551
1801062011,180106,1801,18,Pematang,35551
1801062012,180106,1801,18,Kecapi,35551
1801062013,180106,1801,18,Babulang,35551
1801062014,180106,1801,18,Sukaratu,35551
1801062015,180106,1801,18,Palembapang,35551
1801062016,180106,1801,18,Tajimalela,35551
1801062017,180106,1801,18,Canggu,35551
1801062018,180106,1801,18,Kedaton,35551
1801062019,180106,1801,18,"Merak Belatung",35551
1801062020,180106,1801,18,Bulok,35551
1801062021,180106,1801,18,"Munjuk Sampurna",35551
1801062022,180106,1801,18,"Gunung Terang",35551
1801062023,180106,1801,18,Margacatur,35551
1801062024,180106,1801,18,Sukatani,35551
1801062025,180106,1801,18,Agom,35551
1801062026,180106,1801,18,"Negeri Pandan",35551
1801062027,180106,1801,18,"Taman Agung",35551
1801062029,180106,1801,18,"Hara Banjar Manis",35551
1801072001,180107,1801,18,"Bandar Dalam",35352
1801072002,180107,1801,18,"Campang Tiga",35352
1801072003,180107,1801,18,"Talang Baru",35352
1801072004,180107,1801,18,"Suka Banjar",35352
1801072005,180107,1801,18,"Kota Dalam",35352
1801072006,180107,1801,18,Budidaya,35352
1801072007,180107,1801,18,"Siring Jaha",35352
1801072008,180107,1801,18,Suak,35352
1801072009,180107,1801,18,Sukamaju,35352
1801072010,180107,1801,18,Sukamarga,35352
1801072011,180107,1801,18,Seloretno,35352
1801072012,180107,1801,18,Sidodadi,35352
1801072013,180107,1801,18,Sidorejo,35352
1801072014,180107,1801,18,Sidomulyo,35352
1801072015,180107,1801,18,Sidowaluyo,35352
1801072020,180107,1801,18,"Banjar Suri",35352
1801082001,180108,1801,18,Tarahan,35452
1801082002,180108,1801,18,Babatan,35452
1801082003,180108,1801,18,Pardasuka,35452
1801082004,180108,1801,18,Sukajaya,35452
1801082005,180108,1801,18,"Tanjung Ratu",35452
1801082006,180108,1801,18,"Tanjung Agung",35452
1801082007,180108,1801,18,Tanjungan,35452
1801082008,180108,1801,18,"Trans Tanjungan",35452
1801082009,180108,1801,18,Neglasari,35452
1801082018,180108,1801,18,"Karya Tunggal",35452
1801082019,180108,1801,18,"Rangai Tri Tunggal",35452
1801082020,180108,1801,18,Sidomekar,35452
1801092001,180109,1801,18,Kekiling,35593
1801092002,180109,1801,18,Belambangan,35593
1801092003,180109,1801,18,Rawi,35593
1801092004,180109,1801,18,Padan,35593
1801092005,180109,1801,18,Kuripan,35593
