code,regency_code,province_code,name,latitude,longitude
320101,3201,32,Cibinong,-6.4839056950178,106.83541719819
320102,3201,32,"Gunung Putri",-6.4051927140676,106.93127021857
320103,3201,32,Citeureup,-6.5250432430887,106.89242357053
320104,3201,32,Sukaraja,-6.5792011988878,106.84079892067
320105,3201,32,"Babakan Madang",-6.5916613941489,106.9019770066
320106,3201,32,Jonggol,-6.49606636827,107.04562204921
320107,3201,32,Cileungsi,-6.4094051887103,106.9962220098
320108,3201,32,Cariu,-6.5272814768089,107.13706840441
320109,3201,32,Sukamakmur,-6.5935701027691,107.02013212017
320110,3201,32,Parung,-6.4348562346364,106.71281254391
320111,3201,32,"Gunung Sindur",-6.3871288873763,106.68721943378
320112,3201,32,Kemang,-6.5024591823748,106.73450828105
320113,3201,32,"Bojong Gede",-6.4774019079536,106.7927351149
320114,3201,32,Leuwiliang,-6.6402274438617,106.60990520122
320115,3201,32,Ciampea,-6.5742207487528,106.69802664971
320116,3201,32,Cibungbulang,-6.5760521802311,106.66102501128
320117,3201,32,Pamijahan,-6.6932834996224,106.65963312853
320118,3201,32,Rumpin,-6.4596265985368,106.63112731195
320119,3201,32,Jasinga,-6.4806027111578,106.45592387204
320120,3201,32,"Parung Panjang",-6.3767616157043,106.55505340838
320121,3201,32,Nanggung,-6.6725335356184,106.53772277756
320122,3201,32,Cigudeg,-6.4936542788251,106.54605748166
320123,3201,32,Tenjo,-6.3723313783549,106.47938188735
320124,3201,32,Ciawi,-6.7090930021849,106.89365174575
320125,3201,32,Cisarua,-6.6984533434076,106.9552243152
320126,3201,32,Megamendung,-6.6634642224858,106.91768785553
320127,3201,32,Caringin,-6.7365758035421,106.86597305734
320128,3201,32,Cijeruk,-6.6860226057913,106.78434434774
320129,3201,32,Ciomas,-6.6095167632446,106.76204453858
320130,3201,32,Dramaga,-6.5887985585827,106.72980084506
320131,3201,32,Tamansari,-6.6564064699904,106.74580999163
320132,3201,32,Klapanunggal,-6.4830002141144,106.95529418648
320133,3201,32,Ciseeng,-6.4555957028096,106.67850398536
320134,3201,32,"Ranca Bungur",-6.5216772334632,106.71369318196
320135,3201,32,Sukajaya,-6.6313207406916,106.47046126189
320136,3201,32,Tanjungsari,-6.6115072005806,107.14057255932
320137,3201,32,Tajurhalang,-6.4690292305903,106.7596046501
320138,3201,32,Cigombong,-6.7460552917084,106.81278143241
320139,3201,32,Leuwisadeng,-6.5735827606947,106.58765287693
320140,3201,32,Tenjolaya,-6.6537345567067,106.70803781854
320201,3202,32,Palabuhanratu,-6.9752576295553,106.57482240043
320202,3202,32,Simpenan,-7.0769934728027,106.58917150036
320203,3202,32,Cikakak,-6.8927243107144,106.52703347065
320204,3202,32,Bantargadung,-6.9713809394044,106.66289653594
320205,3202,32,Cisolok,-6.8782936395839,106.4600433091
320206,3202,32,Cikidang,-6.8905646163777,106.63764241188
320207,3202,32,Lengkong,-7.1160294857844,106.68631361516
320208,3202,32,Jampangtengah,-7.0669124681164,106.79409548364
320209,3202,32,Warungkiara,-6.9912471551413,106.72073573916
320210,3202,32,Cikembar,-6.9741019071385,106.7979672315
320211,3202,32,Cibadak,-6.8954991478699,106.76299038167
320212,3202,32,Nagrak,-6.8431097875703,106.83912281033
320213,3202,32,Parungkuda,-6.8402207236605,106.75115576294
320214,3202,32,Bojonggenteng,-6.8340273048568,106.72128689321
320215,3202,32,Parakansalak,-6.7916698187445,106.70472135923
320216,3202,32,Cicurug,-6.765470908095,106.77852621876
320217,3202,32,Cidahu,-6.7660908004463,106.73157215614
320218,3202,32,Kalapanunggal,-6.813982163599,106.66634847238
320219,3202,32,Kabandungan,-6.7861870911146,106.5951483998
320220,3202,32,Waluran,-7.2112355439099,106.59719724948
