code,district_code,regency_code,province_code,name,latitude,longitude,coordinates
1901062002,190106,1901,19,Kapuk,,,null
1901082002,190108,1901,19,Labu,,,null
1904012005,190401,1904,19,"Kurau (Timur)",,,null
1904022007,190402,1904,19,"Tanjung Gunung",,,null
1905012006,190501,1905,19,"Belo Laut",,,null
1905032003,190503,1905,19,"Tumbak Petar",,,null
1905052004,190505,1905,19,"Buyan Kelumbi",,,null
1905062005,190506,1905,19,Puput,,,null
1901032006,190103,1901,19,Pagarawan,,,null
1901042006,190104,1901,19,"Cengkong Abang",,,null
1901082006,190108,1901,19,"Kota Waringin",,,null
1902032001,190203,1902,19,"Selat Nasik",,,null
1902042009,190204,1902,19,"Pelepak Pute",,,null
1903032010,190303,1903,19,Tepus,,,null
1903042002,190304,1903,19,Gudang,,,null
1904032010,190403,1904,19,Romadhon,,,null
1904042007,190404,1904,19,Terak,,,null
1905022005,190502,1905,19,"Air Nyatoh",,,null
1905022006,190502,1905,19,Berang,,,null
1971041001,197104,1971,19,"Pintu Air",,,null
1903012005,190301,1903,19,Jeriji,,,null
1903062005,190306,1903,19,"Bukit Terap",,,null
1904022006,190402,1904,19,Mangkol,,,null
1904022014,190402,1904,19,Beluluk,,,null
1905011008,190501,1905,19,Keranggan,,,null
1905022002,190502,1905,19,Kundi,,,null
1905022004,190502,1905,19,Peradong,,,null
1905022011,190502,1905,19,Pangek,,,null
1906012007,190601,1906,19,Baru,,,null
1901011002,190101,1901,19,"Sri Menanti",,,null
1901011013,190101,1901,19,"Bukit Betung",,,null
1901022008,190102,1901,19,Bintet,,,null
1901052005,190105,1901,19,Pemali,,,null
1902011011,190201,1902,19,"Paal Satu",,,null
1904022004,190402,1904,19,"Air Mesu",,,null
1904032004,190403,1904,19,Lampur,,,null
1904032007,190403,1904,19,Kemingking,,,null
1904052005,190405,1904,19,Belilik,,,null
1904062001,190406,1904,19,Perlang,,,null
1905022007,190502,1905,19,Rambat,,,null
1905041001,190504,1905,19,Kelapa,,,null
1905062002,190506,1905,19,Telak,,,null
1906012001,190601,1906,19,"Lalang Jaya",,,null
1971061006,197106,1971,19,"Jerambah Gantung",,,null
1901042005,190104,1901,19,"Paya Benua",,,null
1902022011,190202,1902,19,"Gunung Riting",,,null
1902052007,190205,1902,19,Ibul,,,null
1903032009,190303,1903,19,Sidoharjo,,,null
1903052006,190305,1903,19,Bedengung,,,null
1904011017,190401,1904,19,Berok,,,null
1905032004,190503,1905,19,Limbung,,,null
1906072002,190607,1906,19,"Tanjung Batu Itam",,,null
1971041005,197104,1971,19,"Masjid Jamik",,,null
1971041006,197104,1971,19,Asam,,,null
1971061003,197106,1971,19,"Gabek Satu",,,null
1901011010,190101,1901,19,Jelitik,,,null
1901062008,190106,1901,19,"Bukit Layang",,,null
1902012013,190201,1902,19,"Aik Pelempang Jaya",,,null
1902052006,190205,1902,19,Pegantungan,,,null
1903012007,190301,1903,19,Gadung,,,null
1903042004,190304,1903,19,Rajik,,,null
1904042005,190404,1904,19,Puput,,,null
1905022001,190502,1905,19,Pelangas,,,null
1905032020,190503,1905,19,"Sinar Manik",,,null
1905042013,190504,1905,19,"Air Bulin",,,null
1905052003,190505,1905,19,Sangku,,,null
1905052007,190505,1905,19,"Air Lintang",,,null
1906062001,190606,1906,19,"Simpang Tiga",,,null
1901011004,190101,1901,19,"Sinar Baru",,,null
1901022006,190102,1901,19,"Riding Panjang",,,null
1901052002,190105,1901,19,"Air Duren",,,null
1901072003,190107,1901,19,Pugul,,,null
1902032002,190203,1902,19,Petaling,,,null
1903012006,190301,1903,19,Bikang,,,null
1903042005,190304,1903,19,Sebagin,,,null
1903042006,190304,1903,19,"Simpang Rimba",,,null
1904012008,190401,1904,19,"Terentang III",,,null
1904042003,190404,1904,19,Sungkap,,,null
1905022003,190502,1905,19,Mayang,,,null
1905042010,190504,1905,19,Terentang,,,null
1906022010,190602,1906,19,"Batu Penyu",,,null
1906042002,190604,1906,19,Senyubuk,,,null
1971011009,197101,1971,19,Temberan,,,null
1971021003,197102,1971,19,"Batin Tikal",,,null
1901042002,190104,1901,19,Penagan,,,null
1901042010,190104,1901,19,"Kota Kapur",,,null
1902052004,190205,1902,19,"Kacang Butor",,,null
1903022002,190302,1903,19,Tanjungsangkar,,,null
1904011002,190401,1904,19,"Arung Dalam",,,null
1905042002,190504,1905,19,Mancung,,,null
1905042009,190504,1905,19,Tebing,,,null
1905062004,190506,1905,19,Bakit,,,null
1906022001,190602,1906,19,Gantung,,,null
1971031006,197103,1971,19,Ketapang,,,null
1971031008,197103,1971,19,"Rejo Sari",,,null
1971041010,197104,1971,19,"Gajah Mada",,,null
1971051001,197105,1971,19,"Taman Bunga",,,null
1901021012,190102,1901,19,Belinyu,,,null
1901032008,190103,1901,19,"Air Anyir",,,null
1901052003,190105,1901,19,Penyamun,,,null
1901082007,190108,1901,19,"Kayu Besi",,,null
1902011002,190201,1902,19,Parit,,,null
1902012007,190201,1902,19,Dukong,,,null
1902012012,190201,1902,19,"Air Merbau",,,null
1903012008,190301,1903,19,Rias,,,null
1904012010,190401,1904,19,"Kurau Barat",,,null
1904022020,190402,1904,19,"Air Mesu Timur",,,null
1904062002,190406,1904,19,"Batu Beriga",,,null
1905011003,190501,1905,19,"Sungai Baru",,,null
1905022009,190502,1905,19,"Simpang Tiga",,,null
1971021005,197102,1971,19,Kejaksaan,,,null
1971051006,197105,1971,19,"Kacang Pedang",,,null
1901042015,190104,1901,19,"Petaling Banjar",,,null
1901062001,190106,1901,19,Bakam,,,null
1902011006,190201,1902,19,Pangkallalang,,,null
1903011002,190301,1903,19,Teladan,,,null
1903022004,190302,1903,19,Kumbung,,,null
1904032012,190403,1904,19,Melabun,,,null
1904052003,190405,1904,19,"Kayu Besi",,,null
1906022003,190602,1906,19,"Jangkar Asam",,,null
1906032001,190603,1906,19,Dendang,,,null
1906042001,190604,1906,19,Mentawak,,,null
1971051002,197105,1971,19,Bukitmerapin,,,null
1901021002,190102,1901,19,"Air Jukung",,,null
1901042004,190104,1901,19,Mendo,,,null
1902022003,190202,1902,19,Lassar,,,null
1902042005,190204,1902,19,"Tanjung Binga",,,null
1902042007,190204,1902,19,"Sungai Padang",,,null
1904022021,190402,1904,19,Kebintik,,,null
1904032002,190403,1904,19,Kerantai,,,null
1904032008,190403,1904,19,"Sungai Selan Atas",,,null
1904032013,190403,1904,19,"Keretak Atas",,,null
1904052002,190405,1904,19,Cambai,,,null
1905022012,190502,1905,19,"Bukit Terak",,,null
1905032005,190503,1905,19,Rukam,,,null
1905032009,190503,1905,19,Ketap,,,null
1905032019,190503,1905,19,Pebuar,,,null
1905052002,190505,1905,19,"Tanjung Niur",,,null
1971021001,197102,1971,19,"Opas Indah",,,null
1901042014,190104,1901,19,"Kace Timur",,,null
1902012015,190201,1902,19,"Aik Rayak",,,null
1902022008,190202,1902,19,Mentigi,,,null
1903062003,190306,1903,19,"Pasir Putih",,,null
1905011001,190501,1905,19,Tanjung,,,null
1906052001,190605,1906,19,"Air Kelik",,,null
1906062002,190606,1906,19,Renggiang,,,null
1906062004,190606,1906,19,Lintang,,,null
1971011006,197101,1971,19,Bacang,,,null
1971041009,197104,1971,19,Keramat,,,null
1971051004,197105,1971,19,Bukitsari,,,null
1901042012,190104,1901,19,Rukam,,,null
1901052004,190105,1901,19,Sempan,,,null
1901072002,190107,1901,19,"Pangkal Niur",,,null
1903022001,190302,1903,19,Tanjunglabu,,,null
1903032002,190303,1903,19,Delas,,,null
1904022013,190402,1904,19,Jeruk,,,null
1905032021,190503,1905,19,"Air Kuang",,,null
1905042011,190504,1905,19,Tuik,,,null
1906012010,190601,1906,19,"Buku Limau",,,null
1971031007,197103,1971,19,Ampui,,,null
1901011012,190101,1901,19,"Lubuk Kelik",,,null
1901042003,190104,1901,19,Zed,,,null
1901072006,190107,1901,19,Silip,,,null
1901072007,190107,1901,19,Mapur,,,null
1902012008,190201,1902,19,"Juru Seberang",,,null
1902022012,190202,1902,19,"Padang Kandis",,,null
1902042001,190204,1902,19,Sijuk,,,null
1903052002,190305,1903,19,Malik,,,null
1903052003,190305,1903,19,Sengir,,,null
1904032003,190403,1904,19,Keretak,,,null
1904032011,190403,1904,19,Kerakas,,,null
1905012004,190501,1905,19,"Air Putih",,,null
1905042008,190504,1905,19,Beruas,,,null
1906032008,190603,1906,19,Balok,,,null
1971011011,197101,1971,19,"Air Mawar",,,null
1971061004,197106,1971,19,"Gabek Dua",,,null
1901021009,190102,1901,19,"Remodong Indah",,,null
1901022004,190102,1901,19,"Gunung Muda",,,null
1901032002,190103,1901,19,"Balun Ijuk",,,null
1901062004,190106,1901,19,Neknang,,,null
1903042003,190304,1903,19,"Bangka Kota",,,null
1904042002,190404,1904,19,Celuak,,,null
1905052005,190505,1905,19,Penyampak,,,null
1906052005,190605,1906,19,Sukamandi,,,null
1971011010,197101,1971,19,"Sinar Bulan",,,null
1901022007,190102,1901,19,Lumut,,,null
1901032001,190103,1901,19,"Batu Rusa",,,null
1901082003,190108,1901,19,Nibung,,,null
1902011005,190201,1902,19,"Lesung Batang",,,null
1902042010,190204,1902,19,"Tanjong Tinggi",,,null
1903032003,190303,1903,19,Pergam,,,null
1903032004,190303,1903,19,Bencah,,,null
1903062001,190306,1903,19,Sadai,,,null
1904032006,190403,1904,19,Munggu,,,null
1904042006,190404,1904,19,Teru,,,null
1904062007,190406,1904,19,Trubus,,,null
1905062001,190506,1905,19,"Sekar Biru",,,null
1901011005,190101,1901,19,Kenanga,,,null
1901011006,190101,1901,19,"Parit Padang",,,null
1903012013,190301,1903,19,Rindik,,,null
1903022005,190302,1903,19,Penutuk,,,null
1903062004,190306,1903,19,Tiram,,,null
1904042004,190404,1904,19,Beruas,,,null
1904062009,190406,1904,19,Belimbing,,,null
1905022010,190502,1905,19,Ibul,,,null
1905032018,190503,1905,19,Mislak,,,null
1906012013,190601,1906,19,"Bentaian Jaya",,,null
1906052002,190605,1906,19,Mempaya,,,null
1971031005,197103,1971,19,"Lontong Pancur",,,null
1901042011,190104,1901,19,"Air Buluh",,,null
1901052001,190105,1901,19,"Air Ruai",,,null
1901062007,190106,1901,19,Mabat,,,null
1901072009,190107,1901,19,Berbura,,,null
1901082004,190108,1901,19,"Tanah Bawah",,,null
1902011016,190201,1902,19,"Kampong Damai",,,null
1902022001,190202,1902,19,Membalong,,,null
1902022004,190202,1902,19,"Simpang Rusa",,,null
1902022005,190202,1902,19,Kembiri,,,null
1902022006,190202,1902,19,Bantan,,,null
1902042004,190204,1902,19,"Air Seruk",,,null
1902042008,190204,1902,19,Keciput,,,null
1903032005,190303,1903,19,Nyelanding,,,null
1903052012,190305,1903,19,Paku,,,null
1903072002,190307,1903,19,Sukajaya,,,null
1904011001,190401,1904,19,Koba,,,null
1904021001,190402,1904,19,Dul,,,null
1904052008,190405,1904,19,"Bukit Kijang",,,null
1905011009,190501,1905,19,Menjelang,,,null
1906042005,190604,1906,19,Buding,,,null
1906062003,190606,1906,19,"Aik Madu",,,null
1971071004,197107,1971,19,Sriwijaya,,,null
1901011011,190101,1901,19,"Surya Timur",,,null
1901021001,190102,1901,19,"Kuto Panji",,,null
1901021010,190102,1901,19,"Air Asam",,,null
1902012004,190201,1902,19,Perawas,,,null
1902042002,190204,1902,19,"Batu Itam",,,null
1903052001,190305,1903,19,Payung,,,null
1904012006,190401,1904,19,Guntung,,,null
1904052001,190405,1904,19,Namang,,,null
1905032002,190503,1905,19,"Sungai Buluh",,,null
1905042006,190504,1905,19,Kacung,,,null
1905062007,190506,1905,19,Kelabat,,,null
1906012004,190601,1906,19,Kelubi,,,null
1901012007,190101,1901,19,Rebo,,,null
1902052002,190205,1902,19,"Air Batu Buding",,,null
1903042001,190304,1903,19,"Jelutung II",,,null
1904022016,190402,1904,19,Pedindang,,,null
1904062006,190406,1904,19,"Lubuk Pabrik",,,null
1905012007,190501,1905,19,"Air Limau",,,null
1906072004,190607,1906,19,Dukong,,,null
1971021004,197102,1971,19,"Rawa Bangun",,,null
1971051007,197105,1971,19,"Air Kepala Tujuh",,,null
1901042001,190104,1901,19,Petaling,,,null
1902011009,190201,1902,19,Tanjungpendam,,,null
1902052001,190205,1902,19,Badau,,,null
1903012012,190301,1903,19,Keposang,,,null
1903032007,190303,1903,19,Ranggas,,,null
1903062002,190306,1903,19,Tukak,,,null
1903072003,190307,1903,19,"Panca Tunggal",,,null
1906032002,190603,1906,19,Jangkang,,,null
1906032005,190603,1906,19,Nyuruk,,,null
1906072001,190607,1906,19,"Simpang Pesak",,,null
1906072003,190607,1906,19,"Tanjung Kelumpang",,,null
1971041002,197104,1971,19,Bintang,,,null
1971061001,197106,1971,19,Selindung,,,null
1971071001,197107,1971,19,"Pasar Padi",,,null
1901021003,190102,1901,19,"Bukit Ketok",,,null
1901021011,190102,1901,19,Mantung,,,null
1901042007,190104,1901,19,Kace,,,null
1901052006,190105,1901,19,"Karya Makmur",,,null
1901062003,190106,1901,19,Dalil,,,null
1902022002,190202,1902,19,Perpat,,,null
