code,regency_code,province_code,name,latitude,longitude
730101,7301,73,Benteng,-6.1164235649495,120.46548835046
730102,7301,73,Bontoharu,-6.1552532702341,120.47653991789
730103,7301,73,Bontomatene,-5.8756393135383,120.48904549713
730104,7301,73,Bontomanai,-6.0527754325196,120.51196571354
730105,7301,73,Bontosikuyu,-6.3306842099941,120.48921692593
730106,7301,73,Pasimasunggu,-7.078870119965,120.65057331066
730107,7301,73,Pasimarannu,-7.3171104568891,120.99960227251
730108,7301,73,"Taka Bonerate",-6.8020172018163,120.87327531222
730109,7301,73,Pasilambena,-7.3691307521395,121.78656424838
730110,7301,73,"Pasimasunggu Timur",-7.0948715575203,120.73953073716
730111,7301,73,Buki,-5.9798738229527,120.50047792999
730201,7302,73,Gantarang,-5.5102098518534,120.14133549659
730202,7302,73,"Ujung Bulu",-5.5471040510647,120.2022247182
730203,7302,73,"Bonto Bahari",-5.546772439554,120.406204792
730204,7302,73,"Bonto Tiro",-5.4676820773544,120.39108238137
730205,7302,73,Herlang,-5.4058994578651,120.36794950128
730206,7302,73,Kajang,-5.3387375856906,120.3169971369
730207,7302,73,Bulukumpa,-5.3455177171814,120.1791161042
730208,7302,73,Kindang,-5.3930964815222,120.05361913011
730209,7302,73,Ujungloe,-5.4717259003049,120.27705364146
730210,7302,73,Rilauale,-5.4163023002459,120.18544346624
730301,7303,73,Bissappu,-5.5398103463426,119.90537395216
730302,7303,73,Bantaeng,-5.5045261150696,119.96965030802
730303,7303,73,Eremerasa,-5.477327238455,119.99015759011
730304,7303,73,"Tompo Bulu",-5.4395672020554,120.02442814676
730305,7303,73,Pajukukang,-5.5525380445505,120.04002820242
730306,7303,73,Uluere,-5.4338657777294,119.93163125341
730307,7303,73,"Gantarang Keke",-5.5175579708594,120.05958341866
730308,7303,73,Sinoa,-5.4935492204873,119.92959531582
730401,7304,73,Bangkala,-5.562333385075,119.60164647033
730402,7304,73,Tamalatea,-5.6368010905502,119.66552745463
730403,7304,73,Binamu,-5.6723320498651,119.73419236618
730404,7304,73,Batang,-5.6277839010434,119.81107585648
730405,7304,73,Kelara,-5.5530895008685,119.82618459283
730406,7304,73,"Bangkala Barat",-5.4941921652338,119.56239888284
730407,7304,73,Bontoramba,-5.5668874395559,119.68522721245
730408,7304,73,Turatea,-5.6039814828891,119.7592422336
730409,7304,73,Arungkeke,-5.6676487288972,119.8117095104
730410,7304,73,Rumbia,-5.461475079428,119.88110162584
730411,7304,73,Tarowang,-5.5860065440901,119.86531249172
730501,7305,73,Mappakasunggu,-5.4631723498393,119.41120320187
730502,7305,73,Mangarabombang,-5.4986343137946,119.45240408628
730503,7305,73,"Polongbangkeng Selatan",-5.439804365676,119.49732361718
730504,7305,73,"Polongbangkeng Utara",-5.3400228296458,119.50071594636
730505,7305,73,"Galesong Selatan",-5.3718057758992,119.37757503785
730506,7305,73,"Galesong Utara",-5.2513828569749,119.3912877874
730507,7305,73,Pattallassang,-5.4265279019434,119.44275318339
730508,7305,73,Sanrobone,-5.4297709711941,119.39628580784
730509,7305,73,Galesong,-5.3285132854886,119.37925391436
730510,7305,73,"Kepulauan Tanakeke",-5.4918857160377,119.28082725996
730511,7305,73,"Polongbangkeng Timur",-5.3795366845477,119.5676854618
