code,regency_code,province_code,name,latitude,longitude
110101,1101,11,Bakongan,2.9603257434207,97.460873070985
110102,1101,11,"Kluet Utara",3.1232480750343,97.346199852364
110103,1101,11,"Kluet Selatan",3.0434784424036,97.42795842197
110104,1101,11,Labuhanhaji,3.605460156156,97.066736161124
110105,1101,11,Meukek,3.5627965562643,97.173340070306
110106,1101,11,Samadua,3.3370795000567,97.190483512532
110107,1101,11,Sawang,3.4087155232062,97.1494535094
110108,1101,11,Tapaktuan,3.2839902043873,97.226059545658
110109,1101,11,Trumon,2.6420997359802,97.713458983095
110110,1101,11,"Pasi Raja",3.2043053733701,97.292016522441
110111,1101,11,"Labuhan Haji Timur",3.5808886105416,97.089149254021
110112,1101,11,"Labuhan Haji Barat",3.6134339381141,97.030823204686
110113,1101,11,"Kluet Tengah",3.4191498430655,97.342437854995
110114,1101,11,"Kluet Timur",3.185092498269,97.45603769716
110115,1101,11,"Bakongan Timur",2.9115973989999,97.560209065501
110116,1101,11,"Trumon Timur",2.889577013828,97.800245118975
110117,1101,11,"Kota Bahagia",3.0110808826317,97.564158688014
110118,1101,11,"Trumon Tengah",2.9047625986482,97.661567285342
110201,1102,11,"Lawe Alas",3.4245901083765,97.610929052762
110202,1102,11,"Lawe Sigala-Gala",3.3531243007118,97.933442900444
110203,1102,11,Bambel,3.4520073608518,97.879521183474
110204,1102,11,Babussalam,3.4900412365695,97.641222511742
110205,1102,11,Badar,3.5905954765053,97.820989593792
110206,1102,11,"Babul Makmur",3.3100622197316,97.969930698784
110207,1102,11,"Darul Hasanah",3.5519758889453,97.628487571364
110208,1102,11,"Lawe Bulan",3.4995467531969,97.87227343402
110209,1102,11,"Bukit Tusam",3.4264057852542,97.889114114175
110210,1102,11,Semadam,3.3988286463381,97.903729101116
110211,1102,11,"Babul Rahmah",3.3016944669149,97.699835822941
110212,1102,11,Ketambe,3.6616780002947,97.581361604199
110213,1102,11,"Deleng Pokhkisen",3.5334313999257,97.856981236491
110214,1102,11,"Lawe Sumur",3.4739490371181,97.888265579399
110215,1102,11,"Tanoh Alas",3.3541181328397,97.682021609121
110216,1102,11,Leuser,3.1302095201083,97.747969718183
110301,1103,11,"Darul Aman",4.9706854799108,97.700728255811
110302,1103,11,Julok,5.0354060059036,97.601614883294
110303,1103,11,"Idi Rayeuk",4.9539708947039,97.75848737768
110304,1103,11,"Birem Bayeun",4.4808550739895,97.858646811491
110305,1103,11,Serbajadi,4.4163096420208,97.457814842095
110306,1103,11,Nurussalam,4.9698743105337,97.656078043321
110307,1103,11,Peureulak,4.7631437316573,97.855419050551
110308,1103,11,"Rantau Selamat",4.6161546954859,97.832855197284
110309,1103,11,"Simpang Ulim",5.10792199829,97.578927232704
110310,1103,11,"Ranto Peureulak",4.7482906325042,97.738475279408
110311,1103,11,"Pante Bidari",4.8205673955123,97.45850181343
110312,1103,11,Madat,5.1659952924448,97.518631056178
110313,1103,11,"Indra Makmu",4.8616284409761,97.582397739046
110314,1103,11,"Idi Tunong",4.8761856359156,97.729200600504
110315,1103,11,"Banda Alam",4.8077034118381,97.659568337663
110316,1103,11,Peudawa,4.8842793225299,97.82170286903
110317,1103,11,"Peureulak Timur",4.7190017116203,97.884162356789
110318,1103,11,"Peureulak Barat",4.8511084985055,97.860609183925
110319,1103,11,"Sungai Raya",4.665545155175,97.887136652453
110320,1103,11,"Simpang Jernih",4.3725525561991,97.669685136892
