code,regency_code,province_code,name,latitude,longitude
630101,6301,63,Takisung,-3.8692317894793,114.64883141786
630102,6301,63,Jorong,-3.9482566873957,114.9603046759
630103,6301,63,Pelaihari,-3.7922134103698,114.74707029738
630104,6301,63,Kurau,-3.6496533773307,114.63088670203
630105,6301,63,"Bati Bati",-3.5774227077091,114.78298080655
630106,6301,63,Panyipatan,-4.056864432717,114.7098445623
630107,6301,63,Kintap,-3.7731600324581,115.20842143065
630108,6301,63,"Tambang Ulang",-3.6558263940638,114.74168046707
630109,6301,63,"Batu Ampar",-3.8454466075287,114.92323998991
630110,6301,63,Bajuin,-3.7242848522876,114.88469046433
630111,6301,63,"Bumi Makmur",-3.5549088802722,114.62980498284
630201,6302,63,"Pulau Sembilan",-4.774690463043,115.77647403368
630202,6302,63,"Pulau Laut Barat",-3.8628933968654,116.10928963902
630203,6302,63,"Pulau Laut Selatan",-3.8155621205029,116.23467709331
630204,6302,63,"Pulau Laut Timur",-3.5500053972523,116.22612681561
630205,6302,63,"Pulau Sebuku",-3.5097910772464,116.38044342581
630206,6302,63,"Pulaulaut Utara",-3.3065134981355,116.19192284747
630207,6302,63,"Kelumpang Selatan",-3.1024796461486,116.13210424505
630208,6302,63,"Kelumpang Hulu",-2.915663033112,115.95893063817
630209,6302,63,"Kelumpang Tengah",-2.8742174377016,116.20999801943
630210,6302,63,"Kelumpang Utara",-2.8438041094167,116.30482131318
630211,6302,63,"Pamukan Selatan",-2.5410390118071,116.41516804659
630212,6302,63,Sampanahan,-2.642793153939,116.25657977073
630213,6302,63,"Pamukan Utara",-2.4047639359088,116.26106974773
630214,6302,63,Hampang,-2.8983126492922,115.73883517694
630215,6302,63,"Sungai Durian",-2.5352800565407,115.98724138507
630216,6302,63,"Pulau Laut Tengah",-3.5566285546136,116.09927043223
630217,6302,63,"Kelumpang Hilir",-3.1901349555571,116.0428406705
630218,6302,63,"Kelumpang Barat",-2.7141588861938,116.08530057892
630219,6302,63,"Pamukan Barat",-2.3886513464466,115.98726001781
630220,6302,63,"Pulau Laut Kepulauan",-3.9607835715195,116.17082846403
630221,6302,63,"Pulau Laut Tanjung Selayar",-4.0139047952507,116.09331682098
630222,6302,63,"Pulaulaut Sigam",-3.2531785463862,116.25436237932
630301,6303,63,"Aluh Aluh",-3.4525293755145,114.53751898086
630302,6303,63,"Kertak Hanyar",-3.3751035969327,114.63518204344
630303,6303,63,Gambut,-3.4333895352399,114.64916665984
630304,6303,63,"Sungai Tabuk",-3.3054473583269,114.70585367882
630305,6303,63,Martapura,-3.4130214478402,114.84172974087
630306,6303,63,"Karang Intan",-3.4859361940538,114.97010451723
630307,6303,63,Astambul,-3.3352304901168,114.89183617216
630308,6303,63,"Simpang Empat",-3.2471020124721,115.04537909232
630309,6303,63,Pengaron,-3.3103688475539,115.15388265356
630310,6303,63,"Sungai Pinang",-3.251095106226,115.31745086153
630311,6303,63,Aranio,-3.5220971672927,115.15567542959
630312,6303,63,Mataraman,-3.3262393648894,114.98514061807
630313,6303,63,"Beruntung Baru",-3.5055114596463,114.60708831664
630314,6303,63,"Martapura Barat",-3.342889763336,114.79210415521
630315,6303,63,"Martapura Timur",-3.3814676307992,114.85010551448
630316,6303,63,"Sambung Makmur",-3.2167226917783,115.13997375929
630317,6303,63,Paramasan,-3.0174156113668,115.42637549112
630318,6303,63,"Telaga Bauntung",-3.0950511492857,115.2309474337
630319,6303,63,"Tatah Makmur",-3.4095146111872,114.58187514573
630320,6303,63,"Cintapuri Darussalam",-3.1806225309505,114.9013390037
630401,6304,63,Tabunganen,-3.4362198637145,114.43950812897
630402,6304,63,Tamban,-3.3298329820364,114.46936527876
630403,6304,63,"Anjir Pasar",-3.1364952993413,114.50801883757
630404,6304,63,"Anjir Muara",-3.1869453628046,114.53020837658
630405,6304,63,Alalak,-3.2281078731112,114.59345412695
630406,6304,63,Mandastana,-3.2144848124298,114.66755854721
630407,6304,63,"Rantau Badauh",-3.1104749094593,114.71409928076
630408,6304,63,Belawang,-3.1159283873703,114.6201775373
630409,6304,63,Cerbon,-3.0467107130079,114.77499955036
630410,6304,63,Bakumpai,-2.8815582556253,114.78969019021
630411,6304,63,Kuripan,-2.6752019093365,114.79866360342
630412,6304,63,Tabukan,-2.8290368969805,114.65635176475
630413,6304,63,Mekarsari,-3.2784121536606,114.45241017573
630414,6304,63,Barambai,-2.9909165627766,114.65504813014
630415,6304,63,Marabahan,-2.9080667811595,114.7145851817
630416,6304,63,Wanaraya,-3.0129271626384,114.57664272101
630417,6304,63,Jejangkit,-3.1649968237785,114.78328691589
630501,6305,63,Binuang,-3.1144726431711,115.06044774629
630502,6305,63,"Tapin Selatan",-3.0301338048625,115.10734672469
630503,6305,63,"Tapin Tengah",-2.9893513095428,114.99048052789
630504,6305,63,"Tapin Utara",-2.9271165916619,115.15762888207
630505,6305,63,"Candi Laras Selatan",-2.8606388104648,114.98841503399
630506,6305,63,"Candi Laras Utara",-2.7793227375316,114.88295751042
630507,6305,63,Bakarangan,-2.880522746429,115.11502623951
630508,6305,63,Piani,-2.9374818392613,115.38566565377
630509,6305,63,Bungur,-2.9940641325313,115.2138496345
630510,6305,63,Lokpaikat,-2.9137320826089,115.21057399464
630511,6305,63,"Salam Babaris",-3.0710621273575,115.17177328869
630512,6305,63,Hatungun,-3.1523870849465,115.17894542006
630601,6306,63,"Sungai Raya",-2.8477304258583,115.23343677863
630602,6306,63,"Padang Batung",-2.8528055063079,115.31966030371
630603,6306,63,"Telaga Langsat",-2.748209966031,115.35570668412
630604,6306,63,Angkinang,-2.7198551987162,115.27421560726
630605,6306,63,Kandangan,-2.7267737347207,115.22347926505
630606,6306,63,Simpur,-2.7674280872429,115.18745367324
630607,6306,63,"Daha Selatan",-2.6566715040177,115.05451632723
630608,6306,63,"Daha Utara",-2.5640434011867,115.04617767449
630609,6306,63,Kalumpang,-2.8002027541066,115.12579109229
630610,6306,63,Loksado,-2.8074583472479,115.48051465301
630611,6306,63,"Daha Barat",-2.6767672683534,115.00103215721
630701,6307,63,Haruyan,-2.6955602317065,115.36519438129
630702,6307,63,"Batu Benawa",-2.6160590958101,115.43563641755
630703,6307,63,"Labuan Amas Selatan",-2.6484154723464,115.31060662442
630704,6307,63,"Labuan Amas Utara",-2.5961264350506,115.23694182712
630705,6307,63,Pandawan,-2.550266151271,115.32090505447
630706,6307,63,Barabai,-2.5798761435619,115.38750637492
630707,6307,63,"Batang Alai Selatan",-2.5598123818449,115.46174474476
630708,6307,63,"Batang Alai Utara",-2.5014505788139,115.39795934707
630709,6307,63,Hantakan,-2.6833365443863,115.49261697547
630710,6307,63,"Batang Alai Timur",-2.6068298773254,115.64150665694
630711,6307,63,Limpasu,-2.4952106318107,115.47991644869
630801,6308,63,"Danau Panggang",-2.4424557982585,115.09391454019
630802,6308,63,Babirik,-2.5122763573795,115.12189403113
630803,6308,63,"Sungai Pandan",-2.4978387695268,115.19923575602
630804,6308,63,"Amuntai Selatan",-2.3692525488098,115.16383110702
630805,6308,63,"Amuntai Tengah",-2.4775024711747,115.25802125677
630806,6308,63,"Amuntai Utara",-2.3728039658302,115.29378988273
630807,6308,63,Banjang,-2.4467950977233,115.32823024243
630808,6308,63,"Haur Gading",-2.3717933494342,115.23553535615
630809,6308,63,Paminggir,-2.448606173559,114.98718331133
630810,6308,63,"Sungai Tabukan",-2.4450571363809,115.17815238529
630901,6309,63,"Banua Lawas",-2.2952727637545,115.22865497346
630902,6309,63,Kelua,-2.2543476565284,115.28694360216
630903,6309,63,Tanta,-2.2383167674612,115.40398552943
630904,6309,63,Tanjung,-2.1171988984061,115.37395613192
630905,6309,63,Haruai,-2.0286011494299,115.53774948491
630906,6309,63,"Murung Pudak",-2.1505803652037,115.4625515951
630907,6309,63,"Muara Uya",-1.6951008705816,115.60176414438
630908,6309,63,"Muara Harus",-2.2576868026707,115.33446661496
630909,6309,63,Pugaan,-2.3179207844408,115.32706297502
630910,6309,63,Upau,-2.0730560789955,115.62451897793
630911,6309,63,Jaro,-1.7826838978505,115.6563106322
630912,6309,63,"Bintang Ara",-1.6944862638197,115.44727840923
631001,6310,63,"Batu Licin",-3.4522151997774,115.94268940622
631002,6310,63,"Kusan Hilir",-3.596965772915,115.89644972553
631003,6310,63,"Sungai Loban",-3.6252947093272,115.68206712897
631004,6310,63,Satui,-3.668363024429,115.40906350978
631005,6310,63,"Kusan Hulu",-3.4686116341476,115.78136040875
631006,6310,63,"Simpang Empat",-3.3214082410347,115.99268481186
631007,6310,63,"Karang Bintang",-3.3591801142792,115.86119522029
631008,6310,63,Mantewe,-3.1847967649489,115.69203274505
631009,6310,63,Angsana,-3.6873826008367,115.58894373161
631010,6310,63,Kuranji,-3.5338891701034,115.70121491655
631011,6310,63,"Kusan Tengah",-3.5317440951795,115.89459801471
631012,6310,63,"Teluk Kepayang",-3.3737299910191,115.54693440733
631101,6311,63,Juai,-2.2789547588828,115.58829069921
631102,6311,63,Halong,-2.2476894738454,115.72608666657
631103,6311,63,Awayan,-2.4092222673712,115.54582615899
631104,6311,63,"Batu Mandi",-2.4270220600645,115.44683098263
631105,6311,63,Lampihong,-2.3570130809033,115.36853432777
631106,6311,63,Paringin,-2.2825997912273,115.48609712737
631107,6311,63,"Paringin Selatan",-2.3606188945365,115.4795515191
631108,6311,63,"Tebing Tinggi",-2.4620651958997,115.67080599459
637101,6371,63,"Banjarmasin Selatan",-3.355494760364,114.57791771875
637102,6371,63,"Banjarmasin Timur",-3.3298664266654,114.62697605024
637103,6371,63,"Banjarmasin Barat",-3.3214319829345,114.57017293888
637104,6371,63,"Banjarmasin Utara",-3.2926525776101,114.60186751132
637105,6371,63,"Banjarmasin Tengah",-3.3196357753138,114.58916708716
637202,6372,63,"Landasan Ulin",-3.4591297035151,114.7643998321
637203,6372,63,Cempaka,-3.5101051580031,114.84254098484
637204,6372,63,"Banjarbaru Utara",-3.4455076609058,114.84745514627
637205,6372,63,"Banjarbaru Selatan",-3.4573009054881,114.83162398261
637206,6372,63,"Liang Anggang",-3.4501204719453,114.71065440556
