code,name,latitude,longitude,coordinates
11,Aceh,5.5705469629205,95.340808511872,"[[[2.079098,97.077157],[2.090249,97.083166],[2.09145,97.098615],[2.107232,97.09295],[2.113579,97.099474],[2.110491,97.124879],[2.086132,97.154405],[2.07155,97.163503],[2.053194,97.152174],[2.043596,97.1344],[2.048874,97.129373],[2.036211,97.119214],[2.01082,97.130888],[2.005845,97.124021],[2.002929,97.113893],[2.079098,97.077157]],[[2.113201,96.616642],[2.121527,96.62458],[2.122378,96.664176],[2.112837,96.678082],[2.091021,96.688517],[2.073302,96.677046],[2.057815,96.648562],[2.060788,96.635198],[2.082102,96.613688],[2.113201,96.616642]],[[2.971524,95.392933],[2.9851,95.390191],[2.972636,95.400929],[2.961884,95.397559],[2.971524,95.392933]],[[2.524515,95.937029],[2.530187,95.917155],[2.547285,95.936635],[2.521339,95.962218],[2.524515,95.937029]],[[2.647906,96.373176],[2.660004,96.35653],[2.654917,96.385845],[2.645021,96.396436],[2.647906,96.373176]],[[2.703299,95.723994],[2.714369,95.720719],[2.714243,95.747545],[2.702921,95.740492],[2.703299,95.723994]],[[5.550159,95.17137],[5.551805,95.149883],[5.562289,95.168624],[5.560068,95.176692],[5.550159,95.17137]],[[5.6251,95.052948],[5.635764,95.057241],[5.644305,95.085566],[5.632518,95.080759],[5.620559,95.056383],[5.6251,95.052948]],[[5.850973,95.238913],[5.874445,95.22065],[5.904416,95.216299],[5.895883,95.236166],[5.876047,95.246948],[5.870308,95.267627],[5.856945,95.261869],[5.839949,95.296103],[5.844927,95.304656],[5.872104,95.301571],[5.867261,95.316397],[5.88208,95.323215],[5.892657,95.310188],[5.901428,95.325484],[5.885133,95.349023],[5.865609,95.354051],[5.848271,95.37219],[5.805221,95.375047],[5.827051,95.34725],[5.796642,95.345663],[5.772772,95.330402],[5.780179,95.285063],[5.804523,95.267923],[5.846346,95.254562],[5.850973,95.238913]],[[5.647209,95.056726],[5.669475,95.06787],[5.6729,95.047936],[5.688529,95.057988],[5.69665,95.05064],[5.693924,95.041455],[5.70396,95.039457],[5.712811,95.059506],[5.719807,95.059473],[5.722242,95.048062],[5.736279,95.043862],[5.722204,95.014055],[5.750232,95.035019],[5.744535,95.07177],[5.737527,95.063659],[5.722027,95.075266],[5.709217,95.109426],[5.695381,95.104963],[5.68479,95.134661],[5.666,95.143587],[5.668513,95.07529],[5.658233,95.078612],[5.647209,95.056726]],[[4.876338,95.388106],[4.861093,95.382292],[4.872423,95.366947],[4.876338,95.388106]],[[5.11963,95.286588],[5.11775,95.296344],[5.108165,95.284871],[5.11963,95.286588]],[[5.576166,95.185329],[5.580439,95.214266],[5.576166,95.185329]],[[5.6249,95.127635],[5.635774,95.144522],[5.655549,95.136684],[5.660545,95.152247],[5.652345,95.16495],[5.643291,95.157911],[5.642778,95.169241],[5.6249,95.171824],[5.605081,95.194443],[5.606903,95.171301],[5.594444,95.143861],[5.602032,95.146017],[5.605207,95.135965],[5.594432,95.128557],[5.614904,95.118641],[5.6249,95.127635]],[[2.152312,96.655437],[2.152643,96.632723],[2.18216,96.609089],[2.185934,96.635181],[2.169466,96.659557],[2.152312,96.655437]],[[2.190772,97.44211],[2.158235,97.442361],[2.18014,97.42907],[2.190772,97.44211]],[[2.221648,97.2241],[2.234633,97.234528],[2.225628,97.30158],[2.207603,97.306408],[2.200378,97.293108],[2.177262,97.310357],[2.171708,97.330923],[2.162917,97.323484],[2.164111,97.332547],[2.152387,97.333464],[2.164254,97.337085],[2.159749,97.340284],[2.124045,97.347973],[2.121511,97.33721],[2.098532,97.359036],[2.083232,97.35791],[2.065258,97.34428],[2.040334,97.346809],[2.033268,97.338873],[2.040627,97.328456],[2.044785,97.338032],[2.060344,97.336903],[2.056681,97.314331],[2.0958,97.289599],[2.105004,97.268755],[2.120846,97.25883],[2.133675,97.262613],[2.150461,97.230966],[2.167676,97.234146],[2.156121,97.222898],[2.175348,97.215954],[2.183099,97.204599],[2.180062,97.17737],[2.200398,97.150502],[2.198663,97.126424],[2.214787,97.113035],[2.22461,97.119276],[2.223913,97.161895],[2.235028,97.166765],[2.23417,97.179811],[2.217955,97.178219],[2.225811,97.186208],[2.202246,97.195431],[2.211843,97.200612],[2.204495,97.209337],[2.207052,97.224101],[2.21736,97.230108],[2.221648,97.2241]],[[2.180833,97.31267],[2.188482,97.305782],[2.193453,97.314918],[2.180833,97.31267]],[[2.23572,97.224037],[2.225013,97.22474],[2.238628,97.213289],[2.23572,97.224037]],[[2.303124,97.420309],[2.342573,97.390439],[2.332797,97.389409],[2.336227,97.381856],[2.359725,97.378595],[2.34669,97.406576],[2.303124,97.420309]],[[2.347692,96.196634],[2.35586,96.189212],[2.358761,96.204378],[2.347692,96.196634]],[[2.414966,96.509956],[2.422597,96.480915],[2.428667,96.482146],[2.429797,96.489627],[2.435599,96.487261],[2.433626,96.50371],[2.42742,96.515782],[2.414966,96.509956]],[[2.342534,96.246542],[2.343393,96.233419],[2.357687,96.216963],[2.360803,96.241486],[2.373055,96.254824],[2.361341,96.261277],[2.342534,96.246542]],[[2.310772,97.310274],[2.29422,97.316253],[2.300208,97.306669],[2.310772,97.310274]],[[2.280311,97.264783],[2.285308,97.259631],[2.276366,97.283495],[2.272078,97.27783],[2.280311,97.264783]],[[2.285629,97.257574],[2.280874,97.259456],[2.290088,97.247961],[2.285629,97.257574]],[[2.8124,95.717476],[2.82382,95.718974],[2.830678,95.731334],[2.823053,95.762862],[2.830416,95.78974],[2.837536,95.789699],[2.846108,95.765495],[2.859481,95.76292],[2.907485,95.771331],[2.909714,95.781287],[2.928915,95.791072],[2.930287,95.803603],[2.913143,95.79914],[2.910743,95.805492],[2.916229,95.827808],[2.899256,95.823001],[2.894799,95.836219],[2.915372,95.836219],[2.9128,95.872611],[2.89617,95.903854],[2.870797,95.917415],[2.845422,95.912608],[2.870384,95.886157],[2.87039,95.873176],[2.858754,95.883545],[2.86051,95.878276],[2.850044,95.87532],[2.841136,95.887202],[2.832735,95.879134],[2.825877,95.889606],[2.828277,95.905742],[2.84175,95.919],[2.823,95.936],[2.81075,95.976],[2.79075,95.9805],[2.783,96.00275],[2.7665,96.00875],[2.7575,96.0245],[2.75425,96.0995],[2.75575,96.086],[2.7345,96.08325],[2.74675,96.09175],[2.7355,96.1145],[2.710589,96.116583],[2.70029,96.128461],[2.711233,96.145803],[2.688863,96.151592],[2.679338,96.123538],[2.678878,96.088565],[2.663144,96.102561],[2.649928,96.10221],[2.636281,96.118261],[2.645434,96.155169],[2.632495,96.174467],[2.615865,96.182897],[2.620335,96.191319],[2.65023,96.184599],[2.676929,96.159389],[2.615413,96.240897],[2.591656,96.244387],[2.584845,96.252621],[2.546052,96.350549],[2.5211,96.340516],[2.513467,96.366271],[2.495938,96.365358],[2.496625,96.371214],[2.471629,96.381875],[2.474576,96.391364],[2.455099,96.387285],[2.462932,96.398785],[2.452726,96.401888],[2.455947,96.406194],[2.470651,96.408334],[2.487452,96.399461],[2.504501,96.407399],[2.506758,96.401897],[2.511105,96.409332],[2.480633,96.423073],[2.478787,96.430321],[2.487853,96.425218],[2.491146,96.430576],[2.461559,96.465729],[2.448289,96.472331],[2.430573,96.468126],[2.416346,96.485527],[2.399402,96.479362],[2.363126,96.498744],[2.344215,96.481181],[2.328739,96.438828],[2.330834,96.410573],[2.349076,96.378556],[2.337632,96.36802],[2.341493,96.344102],[2.359474,96.314354],[2.372243,96.334597],[2.386874,96.335368],[2.385294,96.315829],[2.41742,96.31535],[2.441657,96.229135],[2.465486,96.214693],[2.488452,96.186973],[2.484767,96.181454],[2.494069,96.167583],[2.511867,96.160961],[2.51982,96.128669],[2.54167,96.119275],[2.55575,96.085],[2.5655,96.08175],[2.57075,96.06725],[2.5635,96.059],[2.5895,96.01325],[2.58825,96.0055],[2.566,95.99475],[2.579,95.99475],[2.58775,95.9805],[2.56925,95.95025],[2.582322,95.925856],[2.59925,95.91475],[2.603,95.88675],[2.62225,95.88675],[2.637173,95.85941],[2.635,95.84375],[2.623,95.84125],[2.64625,95.822],[2.62925,95.799],[2.638807,95.790042],[2.659042,95.794505],[2.672931,95.789012],[2.702425,95.75571],[2.714599,95.762748],[2.717514,95.75159],[2.735004,95.740432],[2.745806,95.701293],[2.754722,95.6958],[2.775469,95.691852],[2.8124,95.717476]],[[4.288793,98.252417],[4.294328,98.246952],[4.28431,98.239168],[4.287129,98.215451],[4.2988,98.210278],[4.301677,98.199817],[4.294832,98.199223],[4.290296,98.146629],[4.266478,98.145973],[4.254427,98.116654],[4.263368,98.088715],[4.255623,98.068848],[4.24377,98.06887],[4.23582,98.086716],[4.216775,98.094826],[4.194784,98.088104],[4.190727,98.059311],[4.147188,98.07296],[4.139163,98.052116],[4.048639,98.037369],[4.040006,98.045914],[4.022917,98.029297],[4.006437,98.032661],[3.972603,98.02417],[3.928891,97.95816],[3.892756,97.952232],[3.913972,97.914833],[3.907516,97.900917],[3.89141,97.89991],[3.844411,97.921272],[3.822932,97.910461],[3.770563,97.841622],[3.72591,97.799499],[3.675606,97.825989],[3.655327,97.846336],[3.632058,97.850655],[3.611723,97.869049],[3.595794,97.862129],[3.574891,97.866974],[3.553616,97.906898],[3.494371,97.923325],[3.484362,97.951851],[3.445408,97.9319],[3.416646,97.948097],[3.394303,97.948174],[3.371767,97.976151],[3.369784,98.003082],[3.333337,98.026672],[3.293108,98.013443],[3.275579,97.984924],[3.249049,97.872261],[3.225005,97.926758],[3.182431,97.943977],[3.164997,97.942329],[3.134203,97.973396],[3.113875,97.982262],[3.083911,97.983467],[3.069946,97.974823],[3.062281,97.957466],[3.071936,97.939224],[3.06259,97.930649],[3.039891,97.943985],[3.007963,97.947426],[2.99105,97.941215],[2.986153,97.953003],[2.973193,97.956894],[2.929824,97.949974],[2.901543,97.954613],[2.887485,97.987564],[2.889557,98.00679],[2.828039,98.042091],[2.820031,98.056908],[2.821928,98.088204],[2.792552,98.110176],[2.785697,98.111321],[2.775677,98.096962],[2.739853,98.086548],[2.713818,98.099251],[2.693255,98.099136],[2.679833,98.120255],[2.662322,98.129234],[2.63422,98.085129],[2.603463,98.087303],[2.580368,98.075409],[2.50935,98.083992],[2.473579,98.107452],[2.424449,98.112091],[2.41494,98.154373],[2.379863,98.157349],[2.363216,98.174225],[2.336951,98.175545],[2.322896,98.187614],[2.176948,98.160515],[2.153261,98.1454],[2.195968,98.095663],[2.269617,97.952891],[2.271973,97.914183],[2.243476,97.880174],[2.246803,97.867708],[2.256724,97.888711],[2.278941,97.89903],[2.264628,97.860619],[2.257281,97.857504],[2.250999,97.867727],[2.269903,97.801066],[2.233915,97.787574],[2.243997,97.77661],[2.311393,97.736965],[2.402916,97.662556],[2.678268,97.64922],[2.820436,97.618135],[2.878519,97.594658],[2.891727,97.578661],[2.892685,97.554256],[2.883629,97.541914],[2.921406,97.484782],[2.92511,97.443751],[2.939068,97.419665],[2.986316,97.372605],[3.05254,97.318234],[3.219696,97.259096],[3.235531,97.243523],[3.231447,97.224305],[3.242417,97.223453],[3.250305,97.199373],[3.260021,97.194299],[3.249698,97.179918],[3.257615,97.169335],[3.307559,97.145073],[3.317947,97.129057],[3.35061,97.123673],[3.36111,97.108839],[3.42622,97.072654],[3.43026,97.062567],[3.443235,97.06449],[3.548647,96.999207],[3.544767,96.994744],[3.573517,96.941867],[3.601757,96.9036],[3.655888,96.889287],[3.689983,96.868226],[3.738022,96.774004],[3.745726,96.671944],[3.730595,96.545772],[3.749668,96.49654],[3.848368,96.385985],[3.991519,96.289364],[4.126976,96.167431],[4.142384,96.141384],[4.137747,96.131677],[4.12368,96.127667],[4.151041,96.112318],[4.20858,96.048087],[4.196266,96.023115],[4.207456,96.021935],[4.320157,95.921062],[4.517399,95.72806],[4.619738,95.609746],[4.63172,95.586376],[4.624419,95.576049],[4.631727,95.564364],[4.646599,95.584829],[4.657282,95.582309],[4.667209,95.562849],[4.654815,95.556283],[4.655852,95.541013],[4.6711,95.540738],[4.706984,95.5089],[4.720939,95.511987],[4.751253,95.492303],[4.78274,95.454422],[4.805183,95.448272],[4.819488,95.41221],[4.835762,95.426337],[4.873126,95.396712],[4.892792,95.400506],[4.917528,95.388487],[4.918313,95.378438],[4.948348,95.366419],[4.967978,95.381788],[4.999625,95.356797],[5.013854,95.355253],[5.014106,95.36366],[5.026079,95.36701],[5.047705,95.348831],[5.050726,95.333],[5.078708,95.311655],[5.090148,95.320788],[5.111606,95.303398],[5.120982,95.31094],[5.138357,95.301751],[5.162001,95.309211],[5.19516,95.28601],[5.200068,95.267775],[5.221985,95.252714],[5.221626,95.243081],[5.232539,95.253463],[5.249919,95.248058],[5.256781,95.233547],[5.26557,95.245959],[5.280692,95.241472],[5.286122,95.232214],[5.272156,95.221181],[5.280072,95.213363],[5.290756,95.219563],[5.303323,95.214555],[5.312309,95.222856],[5.321026,95.217454],[5.314175,95.230822],[5.318776,95.235965],[5.342021,95.225665],[5.35853,95.228096],[5.338853,95.241039],[5.386916,95.252209],[5.423986,95.242931],[5.432065,95.230662],[5.452202,95.243382],[5.468225,95.240545],[5.483637,95.227774],[5.49405,95.22936],[5.502061,95.211348],[5.528935,95.195117],[5.575621,95.227132],[5.57135,95.237028],[5.557141,95.235797],[5.54942,95.246132],[5.551518,95.279692],[5.593401,95.327173],[5.611345,95.376783],[5.656308,95.431109],[5.646512,95.463264],[5.612627,95.488886],[5.594778,95.518917],[5.602361,95.531369],[5.612039,95.529029],[5.627908,95.61166],[5.59531,95.663618],[5.576469,95.729902],[5.507445,95.882701],[5.483226,95.894335],[5.462721,95.891932],[5.421879,95.921629],[5.326934,96.049062],[5.295242,96.076231],[5.260534,96.18513],[5.263565,96.258151],[5.236602,96.310271],[5.209934,96.391467],[5.237368,96.466457],[5.21224,96.481797],[5.201557,96.500815],[5.198614,96.529671],[5.209846,96.611683],[5.219799,96.660996],[5.248599,96.730255],[5.276881,96.84891],[5.27493,96.859639],[5.253319,96.871325],[5.248909,96.882161],[5.261631,96.985411],[5.250589,97.033135],[5.24583,97.02919],[5.23794,97.03848],[5.246099,97.035813],[5.225101,97.103126],[5.217143,97.09865],[5.211679,97.106368],[5.216606,97.117212],[5.192108,97.148381],[5.1766,97.153727],[5.163677,97.140179],[5.153369,97.145339],[5.141143,97.188589],[5.248108,97.500867],[5.210984,97.555784],[5.204125,97.547574],[5.142684,97.595177],[5.118663,97.651666],[5.08464,97.656604],[5.079625,97.64687],[5.071542,97.651575],[4.929202,97.813364],[4.893496,97.868361],[4.890406,97.903414],[4.672752,97.976588],[4.67972,97.967875],[4.667504,97.963793],[4.609959,98.018988],[4.586722,98.018693],[4.603539,98.015701],[4.604566,98.008589],[4.558151,97.97661],[4.532526,97.989265],[4.531037,98.001646],[4.547517,98.038052],[4.526986,98.039563],[4.553732,98.06542],[4.523313,98.087475],[4.522077,98.125098],[4.506657,98.16306],[4.483906,98.18803],[4.460727,98.237757],[4.441071,98.230642],[4.436273,98.241471],[4.444925,98.248593],[4.417974,98.28628],[4.393333,98.276368],[4.330677,98.280232],[4.288793,98.252417]]]"
