code,district_code,regency_code,province_code,name,latitude,longitude,coordinates
8101092014,810109,8101,81,Dender,,,null
8101122002,810112,8101,81,Paperu,,,null
8101202009,810120,8101,81,Latea,,,null
8102032003,810203,8102,81,Ohoinangan,,,null
8102032020,810203,8102,81,Ohoiel,,,null
8102032035,810203,8102,81,Bombay,,,null
8102132004,810213,8102,81,Rat,,,null
8102132013,810213,8102,81,Ohoinol,,,null
8102142005,810214,8102,81,Ohoira,,,null
8102172009,810217,8102,81,Uwat,,,null
8104032003,810403,8104,81,Waekasar,,,null
8104062005,810406,8104,81,Namsina,,,null
8104062009,810406,8104,81,Waepotih,,,null
8105042006,810504,8105,81,Mida,,,null
8105042051,810504,8105,81,"Rumanama Kotawouw Kataloka",,,null
8105042053,810504,8105,81,"Aroa Kataloka",,,null
8105052003,810505,8105,81,Lahema,,,null
8105072003,810507,8105,81,"Naiwel Ahinulin",,,null
8105082010,810508,8105,81,Kilmury,,,null
8106012014,810601,8106,81,Waipirit,,,null
8106022004,810602,8106,81,Neniari,,,null
8106032003,810603,8106,81,Niwelehu,,,null
8106082004,810608,8106,81,Iha,,,null
8106102013,810610,8106,81,Walakone,,,null
8106102014,810610,8106,81,Hatunuru,,,null
8108132004,810813,8108,81,Lurang,,,null
8109032002,810903,8109,81,Masawoy,,,null
8109042004,810904,8109,81,Nanali,,,null
8101012003,810101,8101,81,Rutah,,,null
8101062053,810106,8101,81,Olong,,,null
8101092015,810109,8101,81,Lautang,,,null
8101112015,810111,8101,81,Piliana,,,null
8101112016,810111,8101,81,Yaputih,,,null
8101122001,810112,8101,81,Booi,,,null
8101162007,810116,8101,81,Leinitu,,,null
8101232006,810123,8101,81,Laimu,,,null
8101262004,810126,8101,81,"Siri Sori Amalatu",,,null
8102032009,810203,8102,81,"El Ralang",,,null
8102032033,810203,8102,81,Soinrat,,,null
8103011001,810301,8103,81,Saumlaki,,,null
8103042003,810304,8103,81,Welutu,,,null
8104112006,810411,8104,81,Wabloy,,,null
8104112007,810411,8104,81,Ohilahin,,,null
8105052008,810505,8105,81,"Tamher Timur",,,null
8105112018,810511,8105,81,Etaralu,,,null
8105132009,810513,8105,81,Kileser,,,null
8106092001,810609,8106,81,Luhutuban,,,null
8107012006,810701,8107,81,Tungu,,,null
8107022008,810702,8107,81,Ngaibor,,,null
8107092010,810709,8107,81,"Gomar Meti",,,null
8108011001,810801,8108,81,Tiakur,,,null
8108102004,810810,8108,81,Welora,,,null
8108162003,810816,8108,81,Solath,,,null
8109012013,810901,8109,81,Kamlanglale,,,null
8109022001,810902,8109,81,Waetawa,,,null
8109052018,810905,8109,81,Slealale,,,null
8109062002,810906,8109,81,Mangeswaen,,,null
8171011010,817101,8171,81,"Mangga Dua",,,null
8171032005,817103,8171,81,Nania,,,null
8171052007,817105,8171,81,Rutong,,,null
8172032003,817203,8172,81,"Tayando Yamtel",,,null
8101062048,810106,8101,81,Elemata,,,null
8101202003,810120,8101,81,Wailulu,,,null
8101252004,810125,8101,81,Kobimukti,,,null
8101252009,810125,8101,81,"Way Asih",,,null
8102042016,810204,8102,81,Soindat,,,null
8102052001,810205,8102,81,Hollat,,,null
8102052023,810205,8102,81,Tuburlay,,,null
8102132005,810213,8102,81,Abean,,,null
8102142002,810214,8102,81,Matwair,,,null
8102172011,810217,8102,81,"Uwat Reyaan",,,null
8103011002,810301,8103,81,"Saumlaki Utara",,,null
8103052002,810305,8103,81,Ritabel,,,null
8103072010,810307,8103,81,Karatat,,,null
8104062010,810406,8104,81,Skikilale,,,null
8104112009,810411,8104,81,Wapsalit,,,null
8105042048,810504,8105,81,Arewang,,,null
8105062007,810506,8105,81,Gah,,,null
8105072006,810507,8105,81,Lapela,,,null
8105082011,810508,8105,81,"Kilbon Kway",,,null
8105082012,810508,8105,81,Mising,,,null
8105132004,810513,8105,81,"Watu Watu",,,null
8106032030,810603,8106,81,Buria,,,null
8106042001,810604,8106,81,Waesala,,,null
8106102005,810610,8106,81,Seakasale,,,null
8107012009,810701,8107,81,Wokam,,,null
8107032037,810703,8107,81,"Tanah Miring",,,null
8108052010,810805,8108,81,Manuweri,,,null
8108142003,810814,8108,81,Ustutun,,,null
8108142005,810814,8108,81,Ilmamau,,,null
8109022011,810902,8109,81,"Batu Kasa",,,null
8109052005,810905,8109,81,Erwiri,,,null
8171041008,817104,8171,81,Tihu,,,null
8172021005,817202,8172,81,"Lodar El",,,null
8101132004,810113,8101,81,Haruku,,,null
8101142006,810114,8101,81,Suli,,,null
8102052009,810205,8102,81,Renfan,,,null
8102052016,810205,8102,81,"Haar Ohoiwait",,,null
8102192007,810219,8102,81,Sare,,,null
8102192011,810219,8102,81,Garara,,,null
8103052001,810305,8103,81,Lelingluan,,,null
8103092004,810309,8103,81,Tutukembong,,,null
8105022006,810502,8105,81,Urung,,,null
8105042023,810504,8105,81,Kulugowa,,,null
8105042043,810504,8105,81,Dulak,,,null
8105072004,810507,8105,81,Polin,,,null
8105072012,810507,8105,81,Adabai,,,null
8105112013,810511,8105,81,Goha,,,null
8105152008,810515,8105,81,"Tubir Wasiwang",,,null
8106062003,810606,8106,81,Rumberu,,,null
8106102012,810610,8106,81,Waraloin,,,null
8107082001,810708,8107,81,Longgar,,,null
8107092001,810709,8107,81,Meror,,,null
8107092002,810709,8107,81,Dosimar,,,null
8107102005,810710,8107,81,Juring,,,null
8108162002,810816,8108,81,Jerusu,,,null
8109012001,810901,8109,81,Wamkana,,,null
8109012003,810901,8109,81,Lektama,,,null
8109042011,810904,8109,81,Waeha,,,null
8109062004,810906,8109,81,Fakal,,,null
8171011007,817101,8171,81,Wainitu,,,null
8171021016,817102,8171,81,"Batu Gajah",,,null
8171042001,817104,8171,81,"Hunuth/Durian Patah",,,null
8101062012,810106,8101,81,Huaulu,,,null
8101062052,810106,8101,81,Oping,,,null
8101092003,810109,8101,81,Merdeka,,,null
8101092004,810109,8101,81,Rajawali,,,null
8101112012,810111,8101,81,Mosso,,,null
8101202004,810120,8101,81,Paa,,,null
8101212003,810121,8101,81,Liang,,,null
8101232005,810123,8101,81,Hunisi,,,null
8101262002,810126,8101,81,Ullath,,,null
8101262005,810126,8101,81,Mahu,,,null
8102052021,810205,8102,81,"Banda Efruan",,,null
8102132019,810213,8102,81,Watngon,,,null
8102162004,810216,8102,81,Evu,,,null
8103072011,810307,8103,81,Wunlah,,,null
8103082005,810308,8103,81,"Alusi Kelaan",,,null
8103092002,810309,8103,81,Watmuri,,,null
8104132003,810413,8104,81,Waspait,,,null
8105042004,810504,8105,81,Ondor,,,null
8105052023,810505,8105,81,Karlomin,,,null
8106052005,810605,8106,81,Hualoy,,,null
8106062004,810606,8106,81,Honitetu,,,null
8106112007,810611,8106,81,"Huku Kecil",,,null
8107032028,810703,8107,81,Kobadangar,,,null
8107052006,810705,8107,81,Sewer,,,null
8107052008,810705,8107,81,Kompane,,,null
8107062006,810706,8107,81,Leiting,,,null
8107062007,810706,8107,81,Bardefan,,,null
8107082004,810708,8107,81,Mesiang,,,null
8107082007,810708,8107,81,Warabal,,,null
8107092007,810709,8107,81,Karey,,,null
8108032010,810803,8108,81,Pupliora,,,null
8108042005,810804,8108,81,Wanuwui,,,null
8108052005,810805,8108,81,Emplawas,,,null
8109022002,810902,8109,81,Waesili,,,null
8109042006,810904,8109,81,Fogi,,,null
8172021003,817202,8172,81,Ketsoblak,,,null
8172052002,817205,8172,81,Warkar,,,null
8101022003,810102,8101,81,Kokroman,,,null
8101022005,810102,8101,81,Ameth,,,null
8101062003,810106,8101,81,Pasahari,,,null
8101062045,810106,8101,81,Malaku,,,null
8101092005,810109,8101,81,"Kampung Baru",,,null
8101092008,810109,8101,81,Lonthoir,,,null
8101132009,810113,8101,81,Pelauw,,,null
8101132010,810113,8101,81,Kariu,,,null
8101232007,810123,8101,81,Maneoratu,,,null
8101242005,810124,8101,81,Waitila,,,null
8101252011,810125,8101,81,Marasahua,,,null
8101252012,810125,8101,81,Kabauhari,,,null
8101262008,810126,8101,81,Iha,,,null
