code,district_code,regency_code,province_code,name,latitude,longitude,coordinates
3601042010,360104,3601,36,Leuwibalang,,,null
3601072010,360107,3601,36,Kramatmanik,,,null
3601082018,360108,3601,36,Lebak,,,null
3601122004,360112,3601,36,Caringin,,,null
3601172008,360117,3601,36,Cikumbuen,,,null
3601192008,360119,3601,36,Kadugemblo,,,null
3601211003,360121,3601,36,"Babakan Kalanganyar",,,null
3601222003,360122,3601,36,Kurungdahu,,,null
3601232003,360123,3601,36,Kaduronyok,,,null
3601251014,360125,3601,36,Juhut,,,null
3601272002,360127,3601,36,Manglid,,,null
3601282008,360128,3601,36,Kawoyang,,,null
3601302005,360130,3601,36,Kadujangkung,,,null
3601322003,360132,3601,36,Sukasari,,,null
3601322007,360132,3601,36,Banjarnegara,,,null
3602012019,360201,3602,36,Sumberwaras,,,null
3602032016,360203,3602,36,Pasirgombong,,,null
3602072007,360207,3602,36,Harjawana,,,null
3602112015,360211,3602,36,Sangkanmanik,,,null
3602202004,360220,3602,36,Cijengkol,,,null
3602242004,360224,3602,36,Aweh,,,null
3602252006,360225,3602,36,Lebaksangka,,,null
3602272006,360227,3602,36,Parakanlima,,,null
3602272008,360227,3602,36,Cempaka,,,null
3603042005,360304,3603,36,Daru,,,null
3603082009,360308,3603,36,"Tanjung Anom",,,null
3603112006,360311,3603,36,Lembangsari,,,null
3603142002,360314,3603,36,"Kosambi Timur",,,null
3603192004,360319,3603,36,"Ranca Kalapa",,,null
3603202009,360320,3603,36,Rancagong,,,null
3603302008,360330,3603,36,"Tanah Merah",,,null
3604062006,360406,3604,36,"Suka Dalem",,,null
3604062011,360406,3604,36,Kemuning,,,null
3604132004,360413,3604,36,"Pontang Legon",,,null
3604152012,360415,3604,36,Songgomjaya,,,null
3604162002,360416,3604,36,Ketos,,,null
3604222008,360422,3604,36,Cisalam,,,null
3604272008,360427,3604,36,Cemplang,,,null
3604322004,360432,3604,36,Talaga,,,null
3604352010,360435,3604,36,Kebonratu,,,null
3672031004,367203,3672,36,Suralaya,,,null
3673011009,367301,3673,36,Lontarbaru,,,null
3673061013,367306,3673,36,Cibendung,,,null
3674031006,367403,3674,36,"Pondok Kacang Barat",,,null
3674051003,367405,3674,36,Pisangan,,,null
3601042008,360104,3601,36,Cikadongdong,,,null
3601072005,360107,3601,36,Cikayas,,,null
3601092013,360109,3601,36,Margagiri,,,null
3601112003,360111,3601,36,Kadupandak,,,null
3601112008,360111,3601,36,Kadubera,,,null
3601132006,360113,3601,36,Muruy,,,null
3601132010,360113,3601,36,Sukamanah,,,null
3601162008,360116,3601,36,Jayamekar,,,null
3601292001,360129,3601,36,Seuseupan,,,null
3601332002,360133,3601,36,Awilega,,,null
3601332005,360133,3601,36,Pakuluran,,,null
3601352004,360135,3601,36,Bojen,,,null
3602022014,360202,3602,36,Sindangratu,,,null
3602032008,360203,3602,36,Cimancak,,,null
3602042013,360204,3602,36,Jayapura,,,null
3602042020,360204,3602,36,Harumsari,,,null
3602062009,360206,3602,36,Margawangi,,,null
3602102002,360210,3602,36,Parungkujang,,,null
3602112006,360211,3602,36,Karyajaya,,,null
3602122001,360212,3602,36,Maraya,,,null
3602152009,360215,3602,36,Jagabaya,,,null
3602172011,360217,3602,36,Parage,,,null
3602212013,360221,3602,36,Karangpamindangan,,,null
3602222008,360222,3602,36,"Sinar Jaya",,,null
3602232010,360223,3602,36,Lebakasih,,,null
3602272003,360227,3602,36,Karangnunggal,,,null
3603022006,360302,3603,36,Jayanti,,,null
3603032002,360303,3603,36,"Pasir Bolang",,,null
3603042001,360304,3603,36,Sukamanah,,,null
3603042008,360304,3603,36,Mekarsari,,,null
3603042009,360304,3603,36,"Ancol Pasir",,,null
3603052002,360305,3603,36,Caringin,,,null
3603072015,360307,3603,36,Blukbuk,,,null
3603202003,360320,3603,36,"Serdang Wetan",,,null
3603202007,360320,3603,36,Palasari,,,null
3603222005,360322,3603,36,Cijantra,,,null
3603272002,360327,3603,36,Sukamulya,,,null
3603272003,360327,3603,36,Kaliasin,,,null
3603322004,360332,3603,36,Kedung,,,null
3604072004,360407,3604,36,"Karang Kepuh",,,null
3604142008,360414,3604,36,Pedaleman,,,null
3604142009,360414,3604,36,Cibodas,,,null
3604172001,360417,3604,36,Carenang,,,null
3604232011,360423,3604,36,Sukaratu,,,null
3604242002,360424,3604,36,Damping,,,null
3604262007,360426,3604,36,Parakan,,,null
3604282010,360428,3604,36,Sindangsari,,,null
3604302012,360430,3604,36,"Grogol Indah",,,null
3604322013,360432,3604,36,"Bale Kambang",,,null
3604352003,360435,3604,36,"Lebak Wangi",,,null
3671011007,367101,3671,36,Sukasari,,,null
3671071007,367107,3671,36,Pabuaran,,,null
3671091005,367109,3671,36,"Uwung Jaya",,,null
3672031001,367203,3672,36,Tamansari,,,null
3672041003,367204,3672,36,Kubangsari,,,null
3672071002,367207,3672,36,Kotabumi,,,null
3672081007,367208,3672,36,Citangkil,,,null
3673021009,367302,3673,36,Kilasah,,,null
3673031007,367303,3673,36,"Pager Agung",,,null
3674011009,367401,3674,36,Serpong,,,null
3601022002,360102,3601,36,Cibadak,,,null
3601022004,360102,3601,36,Batuhideung,,,null
3601052004,360105,3601,36,Karyabuana,,,null
3601062001,360106,3601,36,Panimbangjaya,,,null
3601062004,360106,3601,36,Gombong,,,null
3601082001,360108,3601,36,Pasanggrahan,,,null
3601092006,360109,3601,36,Bama,,,null
3601102008,360110,3601,36,Cahayamekar,,,null
3601112001,360111,3601,36,Pasirsedang,,,null
3601122013,360112,3601,36,Kalanganyar,,,null
3601142003,360114,3601,36,Majau,,,null
3601152007,360115,3601,36,Curugbarang,,,null
3601152010,360115,3601,36,Pasirmae,,,null
3601172010,360117,3601,36,Gunungsari,,,null
3601262006,360126,3601,36,Karyautama,,,null
3601272008,360127,3601,36,Kiarajangkung,,,null
3601302003,360130,3601,36,Warasinga,,,null
3601332006,360133,3601,36,Setrajaya,,,null
3601341004,360134,3601,36,Pagerbatu,,,null
3602012005,360201,3602,36,"Malingping Utara",,,null
3602062010,360206,3602,36,Wantisari,,,null
3602102003,360210,3602,36,Cileles,,,null
3602132005,360213,3602,36,Tanjungsari,,,null
3602132022,360213,3602,36,"Buyut Mekar",,,null
3602162015,360216,3602,36,Cimenga,,,null
3602172012,360217,3602,36,Sukadaya,,,null
3602202006,360220,3602,36,Lebaktipar,,,null
3602222006,360222,3602,36,Hariang,,,null
3603072006,360307,3603,36,Pasir,,,null
3603102004,360310,3603,36,Pekayon,,,null
3603122001,360312,3603,36,"Pasar Kemis",,,null
3603142004,360314,3603,36,"Salembaran Jati",,,null
3603152003,360315,3603,36,Bonasari,,,null
3603272006,360327,3603,36,Merak,,,null
3603272007,360327,3603,36,Bunar,,,null
3604082005,360408,3604,36,Salira,,,null
3604092015,360409,3604,36,Beberan,,,null
3604112008,360411,3604,36,"Jeruk Tipis",,,null
3604132010,360413,3604,36,Laban,,,null
3604172004,360417,3604,36,Teras,,,null
3604202004,360420,3604,36,Malanggah,,,null
3604202007,360420,3604,36,"Bojong Catang",,,null
3604282013,360428,3604,36,Pasanggrahan,,,null
3604292010,360429,3604,36,Kelumpang,,,null
3604312011,360431,3604,36,Kamasan,,,null
3604322003,360432,3604,36,Angsana,,,null
3604332001,360433,3604,36,Gunungsari,,,null
3604352004,360435,3604,36,"Lebak Kepuh",,,null
3671051008,367105,3671,36,"Poris Plawad",,,null
3671091003,367109,3671,36,"Cibodas Baru",,,null
3672021005,367202,3672,36,Ciwaduk,,,null
3672041004,367204,3672,36,"Gunung Sugih",,,null
3672081004,367208,3672,36,"Taman Baru",,,null
3673021011,367302,3673,36,Margaluyu,,,null
3673031004,367303,3673,36,Pangampelan,,,null
3674071003,367407,3674,36,Keranggan,,,null
3601052001,360105,3601,36,Karangbolong,,,null
3601052007,360105,3601,36,Banyuasih,,,null
3601142012,360114,3601,36,Girijaya,,,null
3601162007,360116,3601,36,Citaman,,,null
3601202014,360120,3601,36,Pasirawi,,,null
3601332004,360133,3601,36,Koroncong,,,null
3601341003,360134,3601,36,Saruni,,,null
3601352002,360135,3601,36,Teluklada,,,null
3602042010,360204,3602,36,Sukasari,,,null
3602052018,360205,3602,36,Jagaraksa,,,null
3602122008,360212,3602,36,Sukamarga,,,null
3602132009,360213,3602,36,"Gubugan Cibeureum",,,null
3602141006,360214,3602,36,"Cijoro Lebak",,,null
3602142016,360214,3602,36,Pabuaran,,,null
3602182010,360218,3602,36,"Pasar Keong",,,null
3602192010,360219,3602,36,"Citorek Timur",,,null
3602192020,360219,3602,36,Gunungwangun,,,null
3602222009,360222,3602,36,Cirompang,,,null
3602242003,360224,3602,36,Cilangkap,,,null
3602262006,360226,3602,36,Lebakpeundeuy,,,null
3602272002,360227,3602,36,Cirinten,,,null
3603032004,360303,3603,36,"Pasir Nangka",,,null
3603102003,360310,3603,36,"Rawa Kidang",,,null
3603141001,360314,3603,36,"Kosambi Barat",,,null
3603172010,360317,3603,36,Cukanggalih,,,null
3603182007,360318,3603,36,Cikupa,,,null
3603202006,360320,3603,36,Legok,,,null
3603332003,360333,3603,36,Cijeruk,,,null
3604122013,360412,3604,36,"Suka Jaya",,,null
3604182003,360418,3604,36,Renged,,,null
3604192012,360419,3604,36,"Mekar Baru",,,null
3604282009,360428,3604,36,Pancanegara,,,null
3604292003,360429,3604,36,Cibojong,,,null
3604302008,360430,3604,36,Banjarsari,,,null
3604342003,360434,3604,36,Penamping,,,null
3604342006,360434,3604,36,Blokang,,,null
3671021003,367102,3671,36,"Pasir Jaya",,,null
3671031003,367103,3671,36,"Poris Gaga",,,null
3671031007,367103,3671,36,"Poris Jaya",,,null
3671051006,367105,3671,36,Petir,,,null
3671051007,367105,3671,36,Ketapang,,,null
3671071013,367107,3671,36,Gerendeng,,,null
3672031003,367203,3672,36,Mekarsari,,,null
3673011012,367301,3673,36,Kagungan,,,null
3673031014,367303,3673,36,Pipitan,,,null
3674021005,367402,3674,36,"Pondok Jagung Timur",,,null
3674051005,367405,3674,36,Rempoa,,,null
3674071006,367407,3674,36,"Bakti Jaya",,,null
3601092009,360109,3601,36,Tegalpapak,,,null
3601112005,360111,3601,36,Ciherang,,,null
3601192002,360119,3601,36,Banyumundu,,,null
3601282001,360128,3601,36,Banjarmasin,,,null
3601282003,360128,3601,36,Sukarame,,,null
3601292008,360129,3601,36,Cibungur,,,null
3602032018,360203,3602,36,Pamubulan,,,null
3602072012,360207,3602,36,Keboncau,,,null
3602082011,360208,3602,36,Kramatjaya,,,null
3602092001,360209,3602,36,Kerta,,,null
3602102008,360210,3602,36,Daroyon,,,null
3602152008,360215,3602,36,Sukaraja,,,null
3602192021,360219,3602,36,Wanasari,,,null
3602232008,360223,3602,36,Sekarwangi,,,null
3602272001,360227,3602,36,Datarcae,,,null
3603031001,360303,3603,36,Tigaraksa,,,null
3603042010,360304,3603,36,"Pasir Barat",,,null
3603072001,360307,3603,36,Kronjo,,,null
3603072007,360307,3603,36,Muncung,,,null
3603152012,360315,3603,36,"Kiara Payung",,,null
3603162011,360316,3603,36,"Pisangan Jaya",,,null
3603202005,360320,3603,36,Ciangir,,,null
3603312004,360331,3603,36,Cireundeu,,,null
3604072007,360407,3604,36,Margagiri,,,null
3604082007,360408,3604,36,Banyuwangi,,,null
3604092006,360409,3604,36,Gosara,,,null
3604132006,360413,3604,36,Sujung,,,null
3604142003,360414,3604,36,Tenjoayu,,,null
3604342007,360434,3604,36,Babakan,,,null
3604352002,360435,3604,36,"Teras Bendung",,,null
3671131001,367113,3671,36,"Larangan Utara",,,null
3672061003,367206,3672,36,"Rawa Arum",,,null
3672061004,367206,3672,36,Gerem,,,null
3672081005,367208,3672,36,Kebonsari,,,null
3673031012,367303,3673,36,Pasuluhan,,,null
3674021003,367402,3674,36,Pakujaya,,,null
3601032009,360103,3601,36,Sukajadi,,,null
3601032016,360103,3601,36,Sorongan,,,null
3601072009,360107,3601,36,Cipinang,,,null
3601092010,360109,3601,36,Bulagor,,,null
3601112009,360111,3601,36,Ganggaeng,,,null
3601132002,360113,3601,36,Tegalwangi,,,null
3601162012,360116,3601,36,Salapraya,,,null
3601172009,360117,3601,36,Ramea,,,null
3601182001,360118,3601,36,Cimanuk,,,null
3601192006,360119,3601,36,Palurahan,,,null
3601222013,360122,3601,36,Tanagara,,,null
3601232007,360123,3601,36,Kondangjaya,,,null
3601232009,360123,3601,36,Palembang,,,null
3601262003,360126,3601,36,Cipicung,,,null
3601322006,360132,3601,36,Kaduhejo,,,null
3601332001,360133,3601,36,Sukajaya,,,null
3602052007,360205,3602,36,Sindangwangi,,,null
3602072008,360207,3602,36,Kadurahayu,,,null
3602122003,360212,3602,36,Sukarame,,,null
3602142011,360214,3602,36,"Kolelet Wetan",,,null
3602212003,360221,3602,36,Cilangkap,,,null
3602252002,360225,3602,36,Ciladaeun,,,null
3602262009,360226,3602,36,Barunai,,,null
3602272005,360227,3602,36,Badur,,,null
3603032012,360303,3603,36,Sodong,,,null
3603032014,360303,3603,36,"Bantar Panjang",,,null
3603042002,360304,3603,36,Jambe,,,null
3603042004,360304,3603,36,Taban,,,null
3603062018,360306,3603,36,Kresek,,,null
3603112003,360311,3603,36,Pangarengan,,,null
3603132002,360313,3603,36,"Bojong Renged",,,null
3603132010,360313,3603,36,"Tanjung Pasir",,,null
3603202012,360320,3603,36,Cirarab,,,null
3603221004,360322,3603,36,Medang,,,null
3603302007,360330,3603,36,"Pondok Kelor",,,null
3603332008,360333,3603,36,Gandaria,,,null
3604122003,360412,3604,36,Linduk,,,null
3604122010,360412,3604,36,Singarajan,,,null
3604142005,360414,3604,36,Lempuyang,,,null
3604252002,360425,3604,36,Garut,,,null
3604262002,360426,3604,36,Bojot,,,null
3604332005,360433,3604,36,"Kadu Agung",,,null
3671031001,367103,3671,36,Batuceper,,,null
3671071003,367107,3671,36,"Karawaci Baru",,,null
3671091006,367109,3671,36,Jatiuwung,,,null
3673011005,367301,3673,36,Lopang,,,null
3673021007,367302,3673,36,Banten,,,null
