code,province_code,name,latitude,longitude
3401,34,"Kab. Kulon Progo",-7.818708973161,110.16711452957
3402,34,"Kab. Bantul",-7.9013334549497,110.35488149437
3403,34,"Kab. Gunungkidul",-7.9939102537876,110.61179752735
3404,34,"Kab. Sleman",-7.7164635270379,110.38321299281
3471,34,"Kota Yogyakarta",-7.8032975193085,110.37435793497
