code,regency_code,province_code,name,latitude,longitude
340101,3401,34,Temon,-7.888895639212,110.07196019719
340102,3401,34,Wates,-7.8906155242949,110.13206745296
340103,3401,34,Panjatan,-7.9159627804152,110.15692877152
340104,3401,34,Galur,-7.9525191907774,110.20283091966
340105,3401,34,Lendah,-7.9137183150419,110.2309906738
340106,3401,34,Sentolo,-7.8598550324107,110.2202257483
340107,3401,34,Pengasih,-7.8302840793268,110.15466319712
340108,3401,34,Kokap,-7.8307577266915,110.09568089043
340109,3401,34,Girimulyo,-7.750010396466,110.15926389695
340110,3401,34,Nanggulan,-7.7871854608446,110.20092026889
340111,3401,34,Samigaluh,-7.6814938298695,110.1693935603
340112,3401,34,Kalibawang,-7.6877231808573,110.23247281639
340201,3402,34,Srandakan,-7.9610940458567,110.24160452616
340202,3402,34,Sanden,-7.9806322221581,110.26572933621
340203,3402,34,Kretek,-7.9951078226214,110.30583290769
340204,3402,34,Pundong,-7.9690727837202,110.34201699987
340205,3402,34,Bambanglipuro,-7.9443971615407,110.3128749815
340206,3402,34,Pandak,-7.9243517119117,110.28762902167
340207,3402,34,Pajangan,-7.8706161542445,110.28753604227
340208,3402,34,Bantul,-7.8954261050042,110.33296363998
340209,3402,34,Jetis,-7.9107590736653,110.36514692584
340210,3402,34,Imogiri,-7.9372914245212,110.39766034192
340211,3402,34,Dlingo,-7.920952627004,110.45876086603
340212,3402,34,Banguntapan,-7.8293935752185,110.40754602202
340213,3402,34,Pleret,-7.8767013613593,110.41409418949
340214,3402,34,Piyungan,-7.8431933788147,110.46276571283
340215,3402,34,Sewon,-7.8575062647289,110.35702891956
340216,3402,34,Kasihan,-7.8288814278662,110.3244355219
340217,3402,34,Sedayu,-7.8242895093862,110.25833482289
340301,3403,34,Wonosari,-7.9776007250873,110.59077093708
340302,3403,34,Nglipar,-7.8756840964115,110.63309144549
340303,3403,34,Playen,-7.9415429809704,110.52215277567
340304,3403,34,Patuk,-7.8612864200864,110.5249085027
340305,3403,34,Paliyan,-8.0145895294468,110.52948735272
340306,3403,34,Panggang,-8.0321067892694,110.44057349602
340307,3403,34,Tepus,-8.1217703151564,110.65784267119
340308,3403,34,Semanu,-8.0316386569836,110.65721645049
340309,3403,34,Karangmojo,-7.9384187688089,110.66778311052
340310,3403,34,Ponjong,-7.9711691859972,110.730818146
340311,3403,34,Rongkop,-8.0872123421152,110.74408875031
340312,3403,34,Semin,-7.8621803569891,110.74262446108
340313,3403,34,Ngawen,-7.8311328201314,110.69138488365
340314,3403,34,Gedangsari,-7.828707032143,110.59493921794
340315,3403,34,Saptosari,-8.0788329087519,110.51145078735
340316,3403,34,Girisubo,-8.1664308452958,110.75907338987
340317,3403,34,Tanjungsari,-8.0920004108401,110.59089987174
340318,3403,34,Purwosari,-8.0244310446202,110.37669901258
340401,3404,34,Gamping,-7.7903164189548,110.32020368651
340402,3404,34,Godean,-7.7680575802206,110.2956842174
340403,3404,34,Moyudan,-7.7774198778803,110.2478305964
340404,3404,34,Minggir,-7.7317862780906,110.24841251936
340405,3404,34,Seyegan,-7.7265218883102,110.30028869066
340406,3404,34,Mlati,-7.7393912422697,110.34587950502
340407,3404,34,Depok,-7.7668965278857,110.41075482459
340408,3404,34,Berbah,-7.8073847908639,110.45045390574
340409,3404,34,Prambanan,-7.7971986679406,110.50493756575
340410,3404,34,Kalasan,-7.7466539663929,110.46412179309
340411,3404,34,Ngemplak,-7.7068605354076,110.44355872479
340412,3404,34,Ngaglik,-7.7118557696845,110.39923130245
340413,3404,34,Sleman,-7.6937763382298,110.34899376461
340414,3404,34,Tempel,-7.6656819048891,110.31796648209
340415,3404,34,Turi,-7.6284731241959,110.38172493524
340416,3404,34,Pakem,-7.6281217368976,110.41542247352
340417,3404,34,Cangkringan,-7.6272298427712,110.44985790988
347101,3471,34,Tegalrejo,-7.7786555731415,110.35693499374
347102,3471,34,Jetis,-7.782848446351,110.36413809071
347103,3471,34,Gondokusuman,-7.7861218430915,110.38135105951
347104,3471,34,Danurejan,-7.7931859985374,110.37218301384
347105,3471,34,Gedongtengen,-7.7920370038735,110.3610970483
347106,3471,34,Ngampilan,-7.8007322524042,110.3578198126
347107,3471,34,Wirobrajan,-7.8033931779489,110.35042992859
347108,3471,34,Mantrijeron,-7.818936741048,110.35909866258
347109,3471,34,Kraton,-7.8089897644588,110.3628311863
347110,3471,34,Gondomanan,-7.8016824112369,110.36717440167
347111,3471,34,Pakualaman,-7.7999725208731,110.37546155544
347112,3471,34,Mergangsan,-7.8137268044791,110.37379043105
347113,3471,34,Umbulharjo,-7.8138207125652,110.38712367126
347114,3471,34,Kotagede,-7.81864012707,110.39878839966
