code,district_code,regency_code,province_code,name,postal_code
5201011001,520101,5201,52,"Gerung Utara",83363
5201011004,520101,5201,52,"Dasan Geres",83363
5201011011,520101,5201,52,"Gerung Selatan",83363
5201012002,520101,5201,52,"Kebon Ayu",83363
5201012003,520101,5201,52,Gapuk,83363
5201012005,520101,5201,52,"Suka Makmur",83363
5201012006,520101,5201,52,"Banyu Urip",83363
5201012007,520101,5201,52,Babussalam,83363
5201012008,520101,5201,52,"Dasan Tapen",83363
5201012009,520101,5201,52,Beleke,83363
5201012010,520101,5201,52,Tempos,83363
5201012012,520101,5201,52,Mesanggok,83363
5201012013,520101,5201,52,"Taman Ayu",83363
5201012014,520101,5201,52,"Giri Tembesi",83363
5201022001,520102,5201,52,Kediri,83362
5201022002,520102,5201,52,"Montong Are",83362
5201022003,520102,5201,52,"Jagaraga Indah",83362
5201022004,520102,5201,52,Gelogor,83362
5201022005,520102,5201,52,Rumak,83362
5201022006,520102,5201,52,Banyumulek,83362
5201022007,520102,5201,52,"Ombe Baru",83362
5201022008,520102,5201,52,"Dasan Baru",83362
5201022009,520102,5201,52,"Kediri Selatan",83362
5201022010,520102,5201,52,Lelede,83362
5201032001,520103,5201,52,Lembuak,83370
5201032002,520103,5201,52,"Nyur Lembang",83370
5201032003,520103,5201,52,Peresak,83370
5201032004,520103,5201,52,Keru,83370
5201032005,520103,5201,52,"Batu Kuta",83370
5201032006,520103,5201,52,"Tanak Beak",83370
5201032007,520103,5201,52,Sedau,83370
5201032008,520103,5201,52,Suranadi,83370
5201032009,520103,5201,52,Selat,83370
5201032010,520103,5201,52,"Lebah Sempage",83370
5201032011,520103,5201,52,Sesaot,83370
5201032012,520103,5201,52,"Dasan Tereng",83370
5201032013,520103,5201,52,Badrain,83370
5201032014,520103,5201,52,Sembung,83370
5201032015,520103,5201,52,"Kramat Jaya",83370
5201032016,520103,5201,52,"Grimax Indah",83370
5201032017,520103,5201,52,Pakuan,83370
5201032018,520103,5201,52,Golong,83370
5201032019,520103,5201,52,Mekarsari,83370
5201032020,520103,5201,52,"Buwun Sejati",83370
5201032021,520103,5201,52,Narmada,83370
5201072001,520107,5201,52,"Sekotong Tengah",83365
5201072002,520107,5201,52,"Sekotong Barat",83365
5201072003,520107,5201,52,Pelangan,83365
5201072004,520107,5201,52,"Buwun Mas",83365
5201072005,520107,5201,52,Kedaro,83365
5201072006,520107,5201,52,"Batu Putih",83365
5201072007,520107,5201,52,"Gili Gede Indah",83365
5201072008,520107,5201,52,"Cendi Manik",83365
5201072009,520107,5201,52,"Taman Baru",83365
5201082001,520108,5201,52,Bengkel,83361
5201082002,520108,5201,52,Merembu,83361
5201082003,520108,5201,52,"Bagik Polak",83361
5201082004,520108,5201,52,Telagawaru,83361
5201082005,520108,5201,52,Perampuan,83361
5201082006,520108,5201,52,Bajur,83361
5201082007,520108,5201,52,"Terong Tawah",83361
5201082008,520108,5201,52,Kuranji,83361
5201082009,520108,5201,52,"Karang Bongkot",83361
5201082010,520108,5201,52,Labuapi,83361
5201082011,520108,5201,52,"Bagik Polak Barat",83361
5201082012,520108,5201,52,"Kuranji Dalang",83361
5201092001,520109,5201,52,Gunungsari,83351
5201092002,520109,5201,52,Midang,83351
5201092003,520109,5201,52,Sesele,83351
5201092004,520109,5201,52,Kekait,83351
5201092005,520109,5201,52,Kekeri,83351
5201092006,520109,5201,52,Mambalan,83351
5201092007,520109,5201,52,Dopang,83351
5201092008,520109,5201,52,Penimbung,83351
5201092009,520109,5201,52,"Taman Sari",83351
5201092010,520109,5201,52,Jatisela,83351
5201092011,520109,5201,52,"Guntur Macan",83351
5201092012,520109,5201,52,"Mekar Sari",83351
5201092013,520109,5201,52,Ranjok,83351
5201092014,520109,5201,52,Gelangsar,83351
5201092015,520109,5201,52,Jeringo,83351
5201092016,520109,5201,52,Bukittinggi,83351
5201122001,520112,5201,52,Lingsar,83371
5201122002,520112,5201,52,"Batu Kumbang",83371
5201122003,520112,5201,52,Sigerongan,83371
5201122004,520112,5201,52,Duman,83371
5201122005,520112,5201,52,"Karang Bayan",83371
5201122006,520112,5201,52,Langko,83371
5201122007,520112,5201,52,"Dasan Geria",83371
5201122008,520112,5201,52,"Peteluan Indah",83371
5201122009,520112,5201,52,Gegerung,83371
5201122010,520112,5201,52,"Batu Mekar",83371
5201122011,520112,5201,52,"Giri Madia",83371
5201122012,520112,5201,52,Bug-Bug,83371
5201122013,520112,5201,52,Gegelang,83371
5201122014,520112,5201,52,Saribaye,83371
5201122015,520112,5201,52,Gontoran,83371
5201132001,520113,5201,52,Lembar,83364
5201132002,520113,5201,52,"Jembatan Kembar",83364
5201132003,520113,5201,52,Mareje,83364
5201132004,520113,5201,52,"Sekotong Timur",83364
5201132005,520113,5201,52,"Labuan Tereng",83364
5201132006,520113,5201,52,"Jembatan Gantung",83364
5201132007,520113,5201,52,"Lembar Selatan",83364
5201132008,520113,5201,52,"Mareje Timur",83364
5201132009,520113,5201,52,"Jembatan Kembar Timur",83364
5201132010,520113,5201,52,"Eyat Mayang",83364
5201142001,520114,5201,52,Batulayar,83355
5201142002,520114,5201,52,Meninting,83355
5201142003,520114,5201,52,Sandik,83355
5201142004,520114,5201,52,"Lembah Sari",83355
5201142005,520114,5201,52,Senteluk,83355
5201142006,520114,5201,52,Senggigi,83355
5201142007,520114,5201,52,Bengkaung,83355
5201142008,520114,5201,52,"Pusuk Lestari",83355
5201142009,520114,5201,52,"Batu Layar Barat",83355
5201152001,520115,5201,52,Kuripan,83360
5201152002,520115,5201,52,Jagaraga,83360
5201152003,520115,5201,52,"Kuripan Utara",83360
5201152004,520115,5201,52,"Kuripan Selatan",83360
5201152005,520115,5201,52,"Kuripan Timur",83360
5201152006,520115,5201,52,"Giri Sasak",83360
5202011001,520201,5202,52,Praya,83511
5202011002,520201,5202,52,Leneng,83515
5202011003,520201,5202,52,Gerunung,83514
5202011004,520201,5202,52,Semayan,83512
5202011005,520201,5202,52,Perapen,83519
5202011006,520201,5202,52,Tiwugalih,83518
5202011007,520201,5202,52,Gonjak,83522
5202011008,520201,5202,52,"Panji Sari",83516
5202011009,520201,5202,52,Renteng,83521
5202012010,520201,5202,52,"Mertak Tombok",83511
5202012011,520201,5202,52,"Aik Mual",83511
5202012012,520201,5202,52,"Montong Terep",83511
5202012013,520201,5202,52,Jago,83511
5202012014,520201,5202,52,"Bunut Baok",83511
5202012015,520201,5202,52,"Mekar Damai",83511
5202022001,520202,5202,52,Barejulat,83561
5202022002,520202,5202,52,Ubung,83561
5202022003,520202,5202,52,Jelantik,83561
5202022004,520202,5202,52,Labulia,83561
5202022005,520202,5202,52,"Batu Tulis",83561
5202022006,520202,5202,52,Perina,83561
5202022007,520202,5202,52,Pengenjek,83561
5202022008,520202,5202,52,Puyung,83561
5202022009,520202,5202,52,Nyerot,83561
5202022010,520202,5202,52,Sukarara,83561
5202022011,520202,5202,52,Gemel,83561
5202022012,520202,5202,52,Bonjeruk,83561
5202022013,520202,5202,52,Bunkate,83561
5202032001,520203,5202,52,Bujak,83552
5202032002,520203,5202,52,Selebung,83552
5202032003,520203,5202,52,Peresak,83552
5202032004,520203,5202,52,Mantang,83552
5202032005,520203,5202,52,"Aik Darek",83552
5202032006,520203,5202,52,"Tampak Siring",83552
5202032007,520203,5202,52,Barabali,83552
5202032008,520203,5202,52,Beber,83552
5202032009,520203,5202,52,Pagutan,83552
5202032010,520203,5202,52,"Mekar Bersatu",83552
5202042001,520204,5202,52,Sengkol,83573
5202042002,520204,5202,52,"Segala Anyar",83573
5202042003,520204,5202,52,Sukadana,83573
5202042004,520204,5202,52,Teruwai,83573
5202042005,520204,5202,52,Pengengat,83573
5202042006,520204,5202,52,Kawo,83573
5202042007,520204,5202,52,Gapura,83573
5202042008,520204,5202,52,Rembitan,83573
5202042009,520204,5202,52,Kuta,83573
5202042010,520204,5202,52,Pengembur,83573
5202042011,520204,5202,52,Tumpak,83573
5202042012,520204,5202,52,Mertak,83573
5202042013,520204,5202,52,Prabu,83573
5202042014,520204,5202,52,"Tanak Awu",83573
5202042015,520204,5202,52,Ketara,83573
5202042016,520204,5202,52,"Bangket Parak",83573
5202052001,520205,5202,52,Bonder,83572
5202052002,520205,5202,52,"Banyu Urip",83572
5202052003,520205,5202,52,Mangkung,83572
5202052004,520205,5202,52,Kateng,83572
5202052005,520205,5202,52,Setanggor,83572
5202052006,520205,5202,52,Penujak,83572
5202052007,520205,5202,52,"Selong Blanak",83572
5202052008,520205,5202,52,"Mekar Sari",83572
5202052009,520205,5202,52,Batujai,83572
5202052010,520205,5202,52,"Tanak Rarang",83572
5202062001,520206,5202,52,Sukaraja,83581
5202062002,520206,5202,52,Beleka,83581
5202062003,520206,5202,52,Semoyang,83581
5202062004,520206,5202,52,Mujur,83581
5202062005,520206,5202,52,Landah,83581
5202062006,520206,5202,52,Sengkerang,83581
5202062007,520206,5202,52,Bilelando,83581
5202062008,520206,5202,52,Ganti,83581
5202062009,520206,5202,52,Marong,83581
