code,regency_code,province_code,name
120101,1201,12,Barus
120102,1201,12,Sorkam
120103,1201,12,Pandan
120104,1201,12,Pinangsori
120105,1201,12,Manduamas
120106,1201,12,Kolang
120107,1201,12,"Tapian Nauli"
120108,1201,12,Sibabangun
120109,1201,12,Sosorgadong
120110,1201,12,"Sorkam Barat"
120111,1201,12,Sirandorung
120112,1201,12,"Andam Dewi"
120113,1201,12,Sitahuis
120114,1201,12,Tukka
120115,1201,12,Badiri
120116,1201,12,"Pasaribu Tobing"
120117,1201,12,"Barus Utara"
120118,1201,12,"Suka Bangun"
120119,1201,12,Lumut
120120,1201,12,Sarudik
120201,1202,12,Tarutung
120202,1202,12,"Siatas Barita"
120203,1202,12,"Adian Koting"
120204,1202,12,Sipoholon
120205,1202,12,"Pahae Julu"
120206,1202,12,"Pahae Jae"
120207,1202,12,Simangumban
120208,1202,12,"Purba Tua"
120209,1202,12,Siborong-Borong
120210,1202,12,Pagaran
120211,1202,12,Parmonangan
120212,1202,12,Sipahutar
120213,1202,12,Pangaribuan
120214,1202,12,Garoga
120215,1202,12,Muara
120301,1203,12,"Angkola Barat"
120302,1203,12,"Batang Toru"
120303,1203,12,"Angkola Timur"
120304,1203,12,Sipirok
120305,1203,12,"Saipar Dolok Hole"
120306,1203,12,"Angkola Selatan"
120307,1203,12,"Batang Angkola"
120314,1203,12,Arse
120320,1203,12,Marancar
120321,1203,12,"Sayur Matinggi"
120322,1203,12,"Aek Bilah"
120329,1203,12,"Muara Batang Toru"
120330,1203,12,"Tano Tombangan Angkola"
120331,1203,12,"Angkola Sangkunur"
120332,1203,12,"Angkola Muara Tais"
120405,1204,12,Hiliduho
120406,1204,12,Gido
120410,1204,12,Idanogawo
120411,1204,12,Bawolato
120420,1204,12,Hiliserangkai
120421,1204,12,Botomuzoi
120427,1204,12,Ulugawo
120428,1204,12,Ma'u
120429,1204,12,Somolo-molo
120435,1204,12,Sogae'adu
120501,1205,12,Bahorok
120502,1205,12,Salapian
120503,1205,12,Kuala
120504,1205,12,"Sei Bingei"
120505,1205,12,Binjai
120506,1205,12,Selesai
120507,1205,12,Stabat
120508,1205,12,Wampu
120509,1205,12,Secanggang
120510,1205,12,Hinai
120511,1205,12,"Tanjung Pura"
120512,1205,12,"Padang Tualang"
120513,1205,12,Gebang
120514,1205,12,Babalan
120515,1205,12,"Pangkalan Susu"
120516,1205,12,Besitang
120517,1205,12,"Sei Lepan"
120518,1205,12,"Berandan Barat"
120519,1205,12,"Batang Serangan"
120520,1205,12,"Sawit Seberang"
120521,1205,12,Sirapit
120522,1205,12,Kutambaru
120523,1205,12,"Pematang Jaya"
120601,1206,12,Kabanjahe
120602,1206,12,Berastagi
120603,1206,12,Barusjahe
120604,1206,12,Tigapanah
120605,1206,12,Merek
120606,1206,12,Munte
120607,1206,12,Juhar
120608,1206,12,Tigabinanga
120609,1206,12,Laubaleng
120610,1206,12,Mardingding
120611,1206,12,Payung
120612,1206,12,"Simpang Empat"
120613,1206,12,Kutabuluh
120614,1206,12,"Dolat Rayat"
120615,1206,12,Merdeka
120616,1206,12,"Naman Teran"
120617,1206,12,Tiganderket
120701,1207,12,"Gunung Meriah"
120702,1207,12,"Tanjung Morawa"
120703,1207,12,Sibolangit
120704,1207,12,Kutalimbaru
120705,1207,12,"Pancur Batu"
120706,1207,12,Namorambe
120707,1207,12,Sibiru-biru
120708,1207,12,"STM Hilir"
120709,1207,12,"Bangun Purba"
120719,1207,12,Galang
120720,1207,12,"STM Hulu"
120721,1207,12,Patumbak
120722,1207,12,"Deli Tua"
120723,1207,12,Sunggal
120724,1207,12,"Hamparan Perak"
