code,province_code,name,latitude,longitude
1901,19,"Kab. Bangka",-1.9042799441108,105.91963403683
1902,19,"Kab. Belitung",-2.867597308263,107.710180817
1903,19,"Kab. Bangka Selatan",-2.778606504261,106.34914386104
1904,19,"Kab. Bangka Tengah",-2.4324258470584,106.23391043674
1905,19,"Kab. Bangka Barat",-1.8892112371435,105.48762896662
1906,19,"Kab. Belitung Timur",-2.9084591307427,108.04817900107
1971,19,"Kota Pangkal Pinang",-2.1105131488491,106.11321019909
