code,province_code,name,latitude,longitude
9501,95,"Kab. Jayawijaya",-4.0934574404226,138.86676235179
9502,95,"Kab. Pegunungan Bintang",-4.5409646832318,140.53526152589
9503,95,"Kab. Yahukimo",-4.4725681775286,139.56483395328
9504,95,"Kab. Tolikara",-3.4539268836387,138.47333095879
9505,95,"Kab. Mamberamo Tengah",-3.5866504302127,139.01982774088
9506,95,"Kab. Yalimo",-3.8276962131117,139.46703542517
9507,95,"Kab. Lanny Jaya",-3.9621549623101,138.38440906026
9508,95,"Kab. Nduga",-4.4157562609189,138.33670762429
