code,province_code,name,latitude,longitude
1401,14,"Kab. Kampar",0.32139448332872,101.06575454366
1402,14,"Kab. Indragiri Hulu",-0.54143193005257,102.33188543087
1403,14,"Kab. Bengkalis",1.4119064602347,101.64286133082
1404,14,"Kab. Indragiri Hilir",-0.23344038798817,103.16381105606
1405,14,"Kab. Pelalawan",0.21750886847276,102.28038767797
1406,14,"Kab. Rokan Hulu",0.94302532507803,100.50535633513
1407,14,"Kab. Rokan Hilir",1.7731272763886,100.74919106633
1408,14,"Kab. Siak",0.81701478951171,101.87542601371
1409,14,"Kab. Kuantan Singingi",-0.47417003876014,101.50591625
1410,14,"Kab. Kepulauan Meranti",1.0032604298796,102.64933988386
1471,14,"Kota Pekanbaru",0.55127655268554,101.46572629457
1472,14,"Kota Dumai",1.8207559200442,101.28228692079
