code,district_code,regency_code,province_code,name,postal_code,latitude,longitude
6501011001,650101,6501,65,"Tanjung Palas Hulu",77215,2.8142505836643,117.35495782589
6501011002,650101,6501,65,"Tanjung Palas Tengah",77216,2.8301735884507,117.35269264038
6501011003,650101,6501,65,"Tanjung Palas Hilir",77211,2.8924760515718,117.32263099942
6501011004,650101,6501,65,"Karang Anyar",77214,2.836717457608,117.34860325773
6501012005,650101,6501,65,"Gunung Putih",77211,2.8421078604776,117.33431853114
6501012006,650101,6501,65,Pejalin,77211,2.8473131835972,117.28211785329
6501012007,650101,6501,65,Antutan,77211,2.6248886635652,117.31152313347
6501012008,650101,6501,65,"Teras Baru",77214,2.888579152364,117.32962531058
6501012009,650101,6501,65,"Teras Nawang",77214,2.8848048901831,117.34857083457
6501022001,650102,6501,65,"Long Beluah",77217,2.7495051818405,117.10417844305
6501022002,650102,6501,65,"Long Sam",77217,2.6547220818892,117.1271258407
6501022003,650102,6501,65,"Mara I",77217,2.6803537714899,117.20082304942
6501022004,650102,6501,65,"Mara Hilir",77217,2.6438391684339,117.24841823317
6501022005,650102,6501,65,"Long Pari",77217,2.8579014784716,117.19025851179
6501032001,650103,6501,65,"Karang Agung",77218,3.0350927638034,117.11977738085
6501032002,650103,6501,65,Pimping,77218,2.9741309113291,117.17603094598
6501032003,650103,6501,65,"Panca Agung",77218,3.0899452636221,117.1711365783
6501032004,650103,6501,65,"Ruhui Rahayu",77218,3.0627154652255,117.25569224241
6501032005,650103,6501,65,"Ardi Mulyo",77218,3.0983404725881,117.23546574257
6501032006,650103,6501,65,Kelubir,77218,3.0217992271852,117.26904876402
6501042001,650104,6501,65,"Tanah Kuning",77215,2.6199039626137,117.74863023747
6501042002,650104,6501,65,Mangkupadi,77215,2.4587196098453,117.7975362625
6501042003,650104,6501,65,Sajau,77215,2.6000444229133,117.56800750306
6501042004,650104,6501,65,Wonomulyo,77215,2.7032851437667,117.54254997116
6501042005,650104,6501,65,"Tanjung Agung",77215,2.7196049107915,117.50749543235
6501042006,650104,6501,65,Binai,77215,2.6135852200989,117.68527226063
6501042007,650104,6501,65,"Sajau Hilir",77215,2.761089864546,117.6504774831
6501042008,650104,6501,65,"Pura Sajau",77215,2.6858793268063,117.64554359815
6501051001,650105,6501,65,"Tanjung Selor Hulu",77211,2.8250089177761,117.36969365274
6501051002,650105,6501,65,"Tanjung Selor Hilir",77212,2.8675128223291,117.4059010831
6501051008,650105,6501,65,"Tanjung Selor Timur",77212,2.8494027185829,117.43652027065
6501052003,650105,6501,65,"Jelarai Selor",77212,2.6436202409117,117.43377777396
6501052004,650105,6501,65,"Gunung Seriang",77212,2.7247614893438,117.36772258763
6501052005,650105,6501,65,"Bumi Rahayu",77212,2.792696443642,117.45674234214
6501052006,650105,6501,65,"Gunung Sari",77212,2.7525095179101,117.4604839192
6501052007,650105,6501,65,Apung,77212,2.7729830466591,117.51041965367
6501052009,650105,6501,65,Tengkapak,77212,2.8271964603889,117.50644089239
6501062001,650106,6501,65,Salimbatu,77216,3.0411734229132,117.41818100023
6501062002,650106,6501,65,"Silva Rahayu",77216,2.9954578738139,117.2964057805
6501062003,650106,6501,65,"Tanjung Buka",77216,2.898247552976,117.59098453599
6501072001,650107,6501,65,"Lepak Aru",77261,2.8499661824445,116.7973678991
6501072002,650107,6501,65,"Long Lasan",77261,2.8111868200902,116.80435781341
