code,district_code,regency_code,province_code,name,postal_code,latitude,longitude,coordinates
5301162005,530116,5301,53,Oenif,85390,,,null
5301162006,530116,5301,53,Tunfeu,85390,,,null
5301162007,530116,5301,53,Oepaha,85390,,,null
5301162008,530116,5301,53,Bone,85390,,,null
5301162009,530116,5301,53,Taloetan,85390,,,null
5301162010,530116,5301,53,Oben,85390,,,null
5301162011,530116,5301,53,Bismarak,85390,,,null
5301171001,530117,5301,53,Teunbaun,85376,,,null
5301172002,530117,5301,53,Soba,85376,,,null
5301172003,530117,5301,53,Toobaun,85376,,,null
5301172004,530117,5301,53,Niukbaun,85376,,,null
5301172005,530117,5301,53,Tunbaun,85376,,,null
5301172006,530117,5301,53,Nekbaun,85376,,,null
5301172007,530117,5301,53,Merbaun,85376,,,null
5301172008,530117,5301,53,Erbaun,85376,,,null
5301181001,530118,5301,53,Buraen,85377,,,null
5301181002,530118,5301,53,Sonraen,85377,,,null
5301182003,530118,5301,53,Nekmese,85377,,,null
5301182004,530118,5301,53,Retraen,85377,,,null
5301182005,530118,5301,53,Sahraen,85377,,,null
5301192001,530119,5301,53,Oebesi,85378,,,null
5301192002,530119,5301,53,Pakubaun,85378,,,null
5301192003,530119,5301,53,Rabeka,85378,,,null
5301192004,530119,5301,53,Enoraen,85378,,,null
5301202001,530120,5301,53,Seki,85363,,,null
5301202002,530120,5301,53,Oemofa,85363,,,null
5301202003,530120,5301,53,Nunmafo,85363,,,null
5301202004,530120,5301,53,Muke,85363,,,null
5301202005,530120,5301,53,Pathau,85363,,,null
5301202006,530120,5301,53,Oeniko,85363,,,null
5301202007,530120,5301,53,Oenuntono,85363,,,null
5301202008,530120,5301,53,Oemolo,85363,,,null
5301202009,530120,5301,53,Enolanan,85363,,,null
5301202010,530120,5301,53,Oenaunu,85363,,,null
5301212001,530121,5301,53,Manubelon,85364,,,null
5301212002,530121,5301,53,Letkole,85364,,,null
5301212003,530121,5301,53,Nefoneut,85364,,,null
5301212004,530121,5301,53,"Bioba Baru",85364,,,null
5301222001,530122,5301,53,Soliu,85372,,,null
5301222002,530122,5301,53,Saukibe,85372,,,null
5301222003,530122,5301,53,Oelfatu,85372,,,null
5301222004,530122,5301,53,Timau,85372,,,null
5301222005,530122,5301,53,Honuk,85372,,,null
5301222006,530122,5301,53,Faumes,85372,,,null
5301232001,530123,5301,53,Akle,85353,,,null
5301232002,530123,5301,53,"Uitiuh Ana",85353,,,null
5301232003,530123,5301,53,Onansila,85353,,,null
5301232004,530123,5301,53,"Uitiuh Tuan",85353,,,null
5301232005,530123,5301,53,Naikean,85353,,,null
5301232006,530123,5301,53,Uiboa,85353,,,null
5301242001,530124,5301,53,Oeltuah,85360,,,null
5301242002,530124,5301,53,Baumata,85360,,,null
5301242003,530124,5301,53,Kuaklalo,85360,,,null
5301242004,530124,5301,53,Oeletsala,85360,,,null
5301242005,530124,5301,53,Bokong,85360,,,null
5301242006,530124,5301,53,"Baumata Utara",85360,,,null
5301242007,530124,5301,53,"Baumata Timur",85360,,,null
5301242008,530124,5301,53,"Baumata Barat",85360,,,null
5301252001,530125,5301,53,Fatukanutu,85362,,,null
5301252002,530125,5301,53,Kairane,85362,,,null
5301252003,530125,5301,53,Raknamo,85362,,,null
5301252004,530125,5301,53,Kuanheum,85362,,,null
5301252005,530125,5301,53,Fatuteta,85362,,,null
5301252006,530125,5301,53,Oefeto,85363,,,null
5301252007,530125,5301,53,Niunbaun,85363,,,null
5301262001,530126,5301,53,Nunuanah,85375,,,null
5301262002,530126,5301,53,Kifu,85375,,,null
5301262003,530126,5301,53,"Netemnanu Selatan",85375,,,null
5301262004,530126,5301,53,"Netemnanu Utara",85375,,,null
5301262005,530126,5301,53,Netemnanu,85375,,,null
5301272001,530127,5301,53,Poto,85223,,,null
5301272002,530127,5301,53,Nuataus,85223,,,null
5301272003,530127,5301,53,Kalali,85223,,,null
5301272004,530127,5301,53,Tuakau,85223,,,null
5301272005,530127,5301,53,Naitae,85223,,,null
5301282001,530128,5301,53,Oelbiteno,85220,,,null
5301282002,530128,5301,53,Nonbaun,85220,,,null
5301282003,530128,5301,53,Nunsaen,85220,,,null
5301282004,530128,5301,53,Passi,85220,,,null
5301302001,530130,5301,53,Fatumonas,85374,,,null
5301302002,530130,5301,53,Binafun,85374,,,null
5301302003,530130,5301,53,Bitobe,85374,,,null
5301302004,530130,5301,53,Bonmuti,85374,,,null
5302011001,530201,5302,53,SoE,85519,,,null
5302011002,530201,5302,53,Cendana,85519,,,null
5302011003,530201,5302,53,Oebesa,85515,,,null
5302011004,530201,5302,53,Taubneno,85511,,,null
5302011005,530201,5302,53,Nonohonis,85517,,,null
5302011006,530201,5302,53,"Karang Sirih",85519,,,null
5302011007,530201,5302,53,Nunumeu,85516,,,null
5302011008,530201,5302,53,Kobekamusa,85515,,,null
5302011009,530201,5302,53,"Oe Kefan",85519,,,null
5302011010,530201,5302,53,"Kota Baru",85519,,,null
5302011011,530201,5302,53,"Kampung Baru",85519,,,null
5302012012,530201,5302,53,Kuatae,85519,,,null
5302012013,530201,5302,53,Noemeto,85519,,,null
5302022001,530202,5302,53,Biloto,85542,,,null
5302022003,530202,5302,53,Kesetnana,85542,,,null
5302022006,530202,5302,53,Tuasene,85542,,,null
5302022008,530202,5302,53,Oinlasi,85542,,,null
5302022010,530202,5302,53,Bisene,85542,,,null
5302022012,530202,5302,53,Noinbila,85542,,,null
5302022013,530202,5302,53,Bikekneno,85542,,,null
5302032001,530203,5302,53,O'besi,85552,,,null
5302032002,530203,5302,53,Eonbesi,85552,,,null
5302032003,530203,5302,53,Bosen,85552,,,null
5302032004,530203,5302,53,Sebot,85552,,,null
5302032007,530203,5302,53,Ajaobaki,85552,,,null
5302032008,530203,5302,53,Netpala,85552,,,null
5302032009,530203,5302,53,Tunua,85552,,,null
5302032010,530203,5302,53,Bijaepunu,85552,,,null
5302032011,530203,5302,53,Nefokoko,85552,,,null
5302032012,530203,5302,53,Leloboko,85552,,,null
5302032013,530203,5302,53,Lelobatan,85552,,,null
5302032014,530203,5302,53,Halmei,85552,,,null
5302032015,530203,5302,53,Fatukoto,85552,,,null
5302032016,530203,5302,53,Kokfe'u,85552,,,null
5302032017,530203,5302,53,To'fen,85552,,,null
5302032018,530203,5302,53,Taiftob,85552,,,null
5302032019,530203,5302,53,Iusmolo,85552,,,null
5302032020,530203,5302,53,To'manat,85552,,,null
5302042001,530204,5302,53,Billa,85572,,,null
5302042002,530204,5302,53,Oelet,85572,,,null
5302042004,530204,5302,53,Pisan,85572,,,null
5302042005,530204,5302,53,Mauleum,85572,,,null
5302042007,530204,5302,53,Nifukiu,85572,,,null
5302042008,530204,5302,53,Mnelaanen,85572,,,null
5302042009,530204,5302,53,Teluk,85572,,,null
5302042012,530204,5302,53,Oe'Ekam,85572,,,null
5302042016,530204,5302,53,Sini,85572,,,null
5302042017,530204,5302,53,Tliu,85572,,,null
5302051010,530205,5302,53,Niki-Niki,85571,,,null
5302052001,530205,5302,53,Taebesa,85571,,,null
5302052002,530205,5302,53,Nakfunu,85571,,,null
5302052003,530205,5302,53,Oe'ekam,85571,,,null
5302052004,530205,5302,53,Baki,85571,,,null
5302052005,530205,5302,53,Tumu,85571,,,null
5302052006,530205,5302,53,Noebesa,85571,,,null
5302052007,530205,5302,53,Nobi-Nobi,85571,,,null
5302052008,530205,5302,53,Sopo,85571,,,null
5302052009,530205,5302,53,Bone,85571,,,null
5302052011,530205,5302,53,"Maunum Niki-Niki",85571,,,null
5302062001,530206,5302,53,Pollo,85562,,,null
5302062002,530206,5302,53,Oekiu,85562,,,null
5302062003,530206,5302,53,Oebelo,85562,,,null
5302062004,530206,5302,53,Noemuke,85562,,,null
5302062010,530206,5302,53,Kiubaat,85562,,,null
5302062011,530206,5302,53,Linamnutu,85562,,,null
5302062014,530206,5302,53,Mio,85562,,,null
5302062015,530206,5302,53,Batnun,85562,,,null
5302062018,530206,5302,53,Bena,85562,,,null
5302062019,530206,5302,53,"Eno Neten",85562,,,null
5302072007,530207,5302,53,Tublopo,85551,,,null
5302072008,530207,5302,53,Nule,85551,,,null
5302072009,530207,5302,53,Nusa,85551,,,null
5302072010,530207,5302,53,Mnelalete,85514,,,null
5302072011,530207,5302,53,Pusu,85551,,,null
5302072012,530207,5302,53,Tubuhue,85551,,,null
5302072013,530207,5302,53,"Haumeni Baki",85551,,,null
5302072015,530207,5302,53,Nifukani,85551,,,null
5302082001,530208,5302,53,Oinlasi,85573,,,null
5302082002,530208,5302,53,Nunleu,85573,,,null
5302082003,530208,5302,53,Kokoi,85573,,,null
5302082004,530208,5302,53,Fenun,85573,,,null
5302082005,530208,5302,53,Kualeu,85573,,,null
5302082006,530208,5302,53,Lanu,85573,,,null
5302082007,530208,5302,53,Sunu,85573,,,null
5302082008,530208,5302,53,Anin,85573,,,null
5302082009,530208,5302,53,To'i,85573,,,null
5302082010,530208,5302,53,Nifuleo,85573,,,null
5302082011,530208,5302,53,Fatulunu,85573,,,null
5302082012,530208,5302,53,Fae,85573,,,null
5302082013,530208,5302,53,Netutnana,85573,,,null
5302092001,530209,5302,53,Lilo,85574,,,null
5302092002,530209,5302,53,Fotilo,85574,,,null
5302092003,530209,5302,53,Nasi,85574,,,null
5302092004,530209,5302,53,Snok,85574,,,null
5302092005,530209,5302,53,Tumu,85574,,,null
5302092006,530209,5302,53,"Fatu Oni",85574,,,null
5302092007,530209,5302,53,Sono,85574,,,null
5302092009,530209,5302,53,Tauanas,85574,,,null
5302092015,530209,5302,53,Muna,85574,,,null
5302102001,530210,5302,53,Pilli,85575,,,null
5302102002,530210,5302,53,Falas,85575,,,null
5302102003,530210,5302,53,Oenai,85575,,,null
5302102004,530210,5302,53,Belle,85575,,,null
5302102005,530210,5302,53,Napi,85575,,,null
5302102006,530210,5302,53,Boti,85575,,,null
5302102007,530210,5302,53,Fatuulan,85575,,,null
5302102008,530210,5302,53,Tesiayofanu,85575,,,null
5302102009,530210,5302,53,Oinlasi,85575,,,null
5302102010,530210,5302,53,Nekmese,85575,,,null
5302102011,530210,5302,53,"Eno Napi",85575,,,null
5302102012,530210,5302,53,Fatukusi,85575,,,null
5302102013,530210,5302,53,Naile'u,85575,,,null
5302112001,530211,5302,53,Olais,85564,,,null
5302112002,530211,5302,53,Lasi,85564,,,null
5302112003,530211,5302,53,Kakan,85564,,,null
5302112005,530211,5302,53,Basmuti,85564,,,null
5302112006,530211,5302,53,Kusi,85564,,,null
5302112007,530211,5302,53,Kuanfatu,85564,,,null
5302112008,530211,5302,53,Kelle,85564,,,null
5302112009,530211,5302,53,Taupi,85564,,,null
5302112010,530211,5302,53,Oebo,85564,,,null
5302112011,530211,5302,53,"Kusi Utara",85564,,,null
5302112012,530211,5302,53,"Kelle Tunan",85564,,,null
5302112013,530211,5302,53,Noebeba,85564,,,null
5302112014,530211,5302,53,Oehan,85564,,,null
5302122001,530212,5302,53,Nenas,85561,,,null
5302122004,530212,5302,53,Fatumnasi,85561,,,null
5302122005,530212,5302,53,Nuapin,85561,,,null
5302122009,530212,5302,53,Kuanoel,85561,,,null
5302122010,530212,5302,53,Mutis,85561,,,null
5302132001,530213,5302,53,Konbaki,85545,,,null
5302132002,530213,5302,53,Fatumnutu,85545,,,null
5302132003,530213,5302,53,Bijeli,85545,,,null
5302132004,530213,5302,53,Loli,85545,,,null
5302132005,530213,5302,53,Usapimnasi,85545,,,null
5302132006,530213,5302,53,Mnesatbubuk,85545,,,null
5302132007,530213,5302,53,Puna,85545,,,null
5302132008,530213,5302,53,Laob,85545,,,null
5302132009,530213,5302,53,Oelnunuh,85545,,,null
5302132010,530213,5302,53,Balu,85545,,,null
5302132011,530213,5302,53,Sainoni,85545,,,null
5302142001,530214,5302,53,Benlutu,85565,,,null
5302142002,530214,5302,53,Boentuka,85565,,,null
5302142003,530214,5302,53,Hane,85565,,,null
5302142004,530214,5302,53,Oebobo,85565,,,null
5302142005,530214,5302,53,Tupan,85565,,,null
5302142006,530214,5302,53,Tuakole,85565,,,null
5302142007,530214,5302,53,Oehela,85565,,,null
5302152006,530215,5302,53,Sabun,85584,,,null
5302152007,530215,5302,53,Nano,85584,,,null
5302152009,530215,5302,53,Boking,85584,,,null
5302152010,530215,5302,53,Baus,85584,,,null
5302152011,530215,5302,53,Meusin,85584,,,null
5302152013,530215,5302,53,Leonmeni,85584,,,null
5302152014,530215,5302,53,"Fatu Manufui",85584,,,null
5302162001,530216,5302,53,Toianas,85578,,,null
5302162002,530216,5302,53,Skinu,85578,,,null
5302162003,530216,5302,53,Oeleu,85578,,,null
5302162004,530216,5302,53,Sanbet,85578,,,null
5302162005,530216,5302,53,Bokong,85578,,,null
5302162006,530216,5302,53,Tuataum,85578,,,null
5302162007,530216,5302,53,Lobus,85578,,,null
5302162008,530216,5302,53,Noeolin,85578,,,null
5302162009,530216,5302,53,Milli,85578,,,null
5302172001,530217,5302,53,OP,85586,,,null
5302172002,530217,5302,53,Sahan,85586,,,null
5302172003,530217,5302,53,Nenoat,85586,,,null
5302172004,530217,5302,53,Haineno,85586,,,null
5302172005,530217,5302,53,Nunkolo,85586,,,null
5302172006,530217,5302,53,Saenam,85586,,,null
5302172007,530217,5302,53,Fat,85586,,,null
5302172008,530217,5302,53,Haumeni,85586,,,null
5302172009,530217,5302,53,Putun,85586,,,null
5302182001,530218,5302,53,Neke,85583,,,null
5302182002,530218,5302,53,"Pene Utara",85583,,,null
5302182003,530218,5302,53,Noenoni,85583,,,null
5302182004,530218,5302,53,Hoi,85583,,,null
5302182005,530218,5302,53,"Niki Niki Un",85583,,,null
5302182006,530218,5302,53,Oenino,85583,,,null
5302182007,530218,5302,53,Abi,85583,,,null
5302192001,530219,5302,53,Kolbano,85563,,,null
5302192002,530219,5302,53,Noesiu,85563,,,null
5302192003,530219,5302,53,"Pene Selatan",85563,,,null
5302192004,530219,5302,53,Oetuke,85563,,,null
5302192005,530219,5302,53,Babuin,85563,,,null
5302192006,530219,5302,53,Oeleu,85563,,,null
5302192007,530219,5302,53,Se'i,85563,,,null
5302192008,530219,5302,53,Nununamat,85563,,,null
5302192009,530219,5302,53,Pana,85563,,,null
5302192010,530219,5302,53,Haunobenak,85563,,,null
5302192011,530219,5302,53,Ofu,85563,,,null
5302192012,530219,5302,53,Spaha,85563,,,null
5302202001,530220,5302,53,Kot'olin,85576,,,null
5302202002,530220,5302,53,Nunbena,85576,,,null
5302202003,530220,5302,53,Fatuat,85576,,,null
5302202004,530220,5302,53,Hoibeti,85576,,,null
5302202005,530220,5302,53,Nualunat,85576,,,null
5302202006,530220,5302,53,Binenok,85576,,,null
5302202007,530220,5302,53,Ponite,85576,,,null
5302202008,530220,5302,53,O'obibi,85576,,,null
5302212001,530221,5302,53,Kualin,85566,,,null
5302212002,530221,5302,53,Oni,85566,,,null
5302212003,530221,5302,53,Nunusunu,85566,,,null
5302212004,530221,5302,53,Tuapakas,85566,,,null
5302212005,530221,5302,53,Toineke,85566,,,null
5302212006,530221,5302,53,Tuafanu,85566,,,null
5302212007,530221,5302,53,Kiufatu,85566,,,null
5302212008,530221,5302,53,Oemaman,85566,,,null
5302222001,530222,5302,53,Besana,85541,,,null
5302222002,530222,5302,53,Fatukoko,85541,,,null
5302222003,530222,5302,53,Koa,85541,,,null
5302222004,530222,5302,53,"Oel Uban",85541,,,null
5302222005,530222,5302,53,Salbait,85541,,,null
5302232001,530223,5302,53,Lotas,85577,,,null
5302232002,530223,5302,53,Sabnala,85577,,,null
5302232003,530223,5302,53,Koloto,85577,,,null
5302232004,530223,5302,53,Niti,85577,,,null
5302232005,530223,5302,53,Obaki,85577,,,null
5302232006,530223,5302,53,Benehe,85577,,,null
5302242001,530224,5302,53,Noebana,85585,,,null
5302242002,530224,5302,53,Fatumnasi,85585,,,null
5302242003,530224,5302,53,Suni,85585,,,null
5302242004,530224,5302,53,Mella,85585,,,null
5302242005,530224,5302,53,Mnelapetu,85585,,,null
5302252001,530225,5302,53,Santian,85587,,,null
5302252002,530225,5302,53,Poli,85587,,,null
5302252003,530225,5302,53,Manufui,85587,,,null
5302252004,530225,5302,53,Nenotes,85587,,,null
5302252005,530225,5302,53,Naifatu,85587,,,null
5302262001,530226,5302,53,Naip,85567,,,null
5302262002,530226,5302,53,Fatutnana,85567,,,null
5302262003,530226,5302,53,Oepliki,85567,,,null
5302262004,530226,5302,53,Oe'ekam,85567,,,null
5302262005,530226,5302,53,Teas,85567,,,null
5302262006,530226,5302,53,Oebaki,85567,,,null
5302262007,530226,5302,53,"Eno Nabuasa",85567,,,null
5302272001,530227,5302,53,Tetaf,85551,,,null
5302272002,530227,5302,53,Naukae,85551,,,null
5302272003,530227,5302,53,Supul,85551,,,null
5302272004,530227,5302,53,Lakat,85551,,,null
5302272005,530227,5302,53,Enoneontes,85551,,,null
5302272006,530227,5302,53,O'of,85551,,,null
5302272007,530227,5302,53,Tubmonas,85551,,,null
5302272008,530227,5302,53,"Oe Oe",85551,,,null
5302282001,530228,5302,53,Sillu,85582,,,null
5302282002,530228,5302,53,Nunukhniti,85582,,,null
5302282003,530228,5302,53,Kaeneno,85582,,,null
5302282004,530228,5302,53,Oeleon,85582,,,null
5302282005,530228,5302,53,Tunis,85582,,,null
5302282006,530228,5302,53,Bileon,85582,,,null
5302282007,530228,5302,53,Besle'u,85582,,,null
5302292001,530229,5302,53,Fatukopa,85581,,,null
5302292002,530229,5302,53,Besnam,85581,,,null
5302292003,530229,5302,53,Taebone,85581,,,null
5302292004,530229,5302,53,Nunfutu,85581,,,null
5302292005,530229,5302,53,Kiki,85581,,,null
5302292006,530229,5302,53,Ello,85581,,,null
5302292007,530229,5302,53,Nifulinah,85581,,,null
5302302001,530230,5302,53,Oelbubuk,85543,,,null
5302302002,530230,5302,53,Nekemunifeto,85543,,,null
5302302003,530230,5302,53,Binaus,85543,,,null
5302302004,530230,5302,53,Oel'Ekam,85543,,,null
5302302005,530230,5302,53,Kualeu,85543,,,null
5302302006,530230,5302,53,Pika,85543,,,null
5302312001,530231,5302,53,Tobu,85552,,,null
5302312002,530231,5302,53,Tutem,85552,,,null
5302312003,530231,5302,53,Tune,85561,,,null
5302312004,530231,5302,53,Bonleu,85561,,,null
5302312005,530231,5302,53,Pubasu,85552,,,null
5302312006,530231,5302,53,Huetalan,85552,,,null
5302312007,530231,5302,53,Saubalan,85552,,,null
5302312008,530231,5302,53,Bestobe,85552,,,null
5302322001,530232,5302,53,"Lill ana",85544,,,null
5302322002,530232,5302,53,Nunbena,85544,,,null
5302322003,530232,5302,53,Noebesi,85544,,,null
5302322004,530232,5302,53,Taneotob,85544,,,null
5302322005,530232,5302,53,"Feto Mone",85544,,,null
5302322006,530232,5302,53,Tunbes,85544,,,null
5303011006,530301,5303,53,Bitefa,85654,,,null
5303011020,530301,5303,53,Oesena,85654,,,null
5303012005,530301,5303,53,Bokon,85654,,,null
5303012007,530301,5303,53,Keanbaun,85654,,,null
5303012018,530301,5303,53,Amol,85654,,,null
5303012019,530301,5303,53,Fatusene,85654,,,null
5303012021,530301,5303,53,Jak,85654,,,null
5303012022,530301,5303,53,Tuntun,85654,,,null
5303012023,530301,5303,53,Tunoe,85654,,,null
5303012024,530301,5303,53,Femnasi,85654,,,null
5303012025,530301,5303,53,Taekas,85654,,,null
5303021026,530302,5303,53,Eban,85661,,,null
5303021027,530302,5303,53,Sallu,85661,,,null
5303022001,530302,5303,53,Noepesu,85661,,,null
5303022002,530302,5303,53,Fatuneno,85661,,,null
5303022003,530302,5303,53,Suanae,85661,,,null
5303022004,530302,5303,53,Lemon,85661,,,null
5303022005,530302,5303,53,Fatunisuan,85661,,,null
5303022006,530302,5303,53,Haulasi,85661,,,null
5303022018,530302,5303,53,Neotoko,85661,,,null
5303022019,530302,5303,53,Fatutasu,85661,,,null
5303022020,530302,5303,53,Manusasi,85661,,,null
5303022025,530302,5303,53,Saenam,85661,,,null
5303022028,530302,5303,53,Sa'tab,85661,,,null
5303031003,530303,5303,53,"Up Faon",85680,,,null
5303031011,530303,5303,53,Supun,85680,,,null
5303032001,530303,5303,53,Pantae,85680,,,null
5303032002,530303,5303,53,Oenaem,85680,,,null
5303032007,530303,5303,53,Tautpah,85680,,,null
5303032009,530303,5303,53,Tokbesi,85680,,,null
5303032010,530303,5303,53,Sainiup,85680,,,null
5303032012,530303,5303,53,Tunbaen,85680,,,null
5303041011,530304,5303,53,Oenak,85664,,,null
5303041012,530304,5303,53,Nifuboke,85664,,,null
5303041013,530304,5303,53,Noemuti,85664,,,null
5303041014,530304,5303,53,Fatumuti,85664,,,null
5303041015,530304,5303,53,Kiuola,85664,,,null
5303042001,530304,5303,53,Bijeli,85664,,,null
5303042002,530304,5303,53,Noebaun,85664,,,null
5303042003,530304,5303,53,Seo,85664,,,null
5303042004,530304,5303,53,Popnam,85664,,,null
5303042009,530304,5303,53,Nibaaf,85664,,,null
5303042010,530304,5303,53,Banfanu,85664,,,null
5303042016,530304,5303,53,Oeperigi,85664,,,null
5303051001,530305,5303,53,"Kefamenanu Utara",85611,,,null
5303051002,530305,5303,53,Aplasi,85614,,,null
5303051003,530305,5303,53,"Kefamenanu Tengah",85612,,,null
5303051004,530305,5303,53,Bansone,85615,,,null
5303051005,530305,5303,53,Benpasi,85613,,,null
5303051006,530305,5303,53,"Kefamenanu Selatan",85613,,,null
5303051007,530305,5303,53,Tubuhue,85617,,,null
5303051008,530305,5303,53,Maubeli,85617,,,null
5303051009,530305,5303,53,Sasi,85616,,,null
5303061001,530306,5303,53,Boronubaen,85683,,,null
5303061015,530306,5303,53,"Boronubaen Timur",85683,,,null
5303062002,530306,5303,53,Hautaes,85683,,,null
5303062003,530306,5303,53,Tualena,85683,,,null
5303062004,530306,5303,53,Biloe,85683,,,null
5303062005,530306,5303,53,Taunbaen,85683,,,null
5303062006,530306,5303,53,Sapaen,85683,,,null
5303062012,530306,5303,53,Lokomea,85683,,,null
5303062013,530306,5303,53,"Taunbaen Timur",85683,,,null
5303062014,530306,5303,53,"Hauteas Barat",85683,,,null
5303071007,530307,5303,53,Ponu,85613,,,null
5303072001,530307,5303,53,Motadik,85613,,,null
5303072002,530307,5303,53,Nonotbatan,85613,,,null
5303072003,530307,5303,53,Sifaniha,85613,,,null
5303072004,530307,5303,53,Maukabatan,85613,,,null
5303072005,530307,5303,53,Kotafoun,85613,,,null
5303072006,530307,5303,53,Tuamese,85613,,,null
5303072008,530307,5303,53,Oemanu,85613,,,null
5303072009,530307,5303,53,Nifutasi,85613,,,null
5303081015,530308,5303,53,Ainiut,85671,,,null
5303081016,530308,5303,53,Nunmafo,85671,,,null
5303081018,530308,5303,53,"Manunain A",85671,,,null
5303081024,530308,5303,53,Fatoin,85671,,,null
5303081029,530308,5303,53,Bitauni,85671,,,null
5303082005,530308,5303,53,Nansean,85671,,,null
