code,district_code,regency_code,province_code,name,postal_code,latitude,longitude
5101011006,510101,5101,51,"Baler Bale Agung",82212,-8.2904832033171,114.63051067486
5101011008,510101,5101,51,"Banjar Tengah",82213,-8.3577688415726,114.61464607381
5101011013,510101,5101,51,Lelateng,82214,-8.3788667540021,114.60990204206
5101011014,510101,5101,51,"Loloan Barat",82215,-8.368410093879,114.62056326919
5101012001,510101,5101,51,Cupel,82218,-8.3651798224767,114.56253139464
5101012002,510101,5101,51,Baluk,82218,-8.358378553319,114.58268204624
5101012003,510101,5101,51,Banyubiru,82218,-8.3430629821831,114.55629144841
5101012004,510101,5101,51,Kaliakah,82218,-8.333426277987,114.58546508747
5101012005,510101,5101,51,Berangbang,82218,-8.2894613261093,114.61451746514
5101012009,510101,5101,51,"Tegal Badeng Timur",82218,-8.3745274743239,114.59716955983
5101012010,510101,5101,51,"Tegal Badeng Barat",82218,-8.3743390272345,114.58100352023
5101012011,510101,5101,51,Pengambengan,82218,-8.3930353155698,114.59562271287
5101021006,510102,5101,51,Tegalcangkring,82261,-8.3261113574027,114.70626315016
5101022001,510102,5101,51,"Mendoyo Dauh Tukad",82261,-8.3337768082068,114.67278611767
5101022002,510102,5101,51,Pohsanten,82261,-8.3201187512644,114.68652475006
5101022003,510102,5101,51,"Mendoyo Dangin Tukad",82261,-8.3798752150432,114.66613704753
5101022004,510102,5101,51,Pergung,82261,-8.3130769168879,114.69672544653
5101022005,510102,5101,51,Delodberawah,82261,-8.394274036213,114.68181219794
5101022007,510102,5101,51,Penyaringan,82261,-8.3157402792426,114.71847393783
5101022008,510102,5101,51,Yehembang,82261,-8.3280151798891,114.77891097624
5101022009,510102,5101,51,"Yeh Sumbul",82261,-8.3740154040256,114.80653470252
5101022010,510102,5101,51,"Yehembang Kauh",82261,-8.2887555166364,114.74684459488
5101022011,510102,5101,51,"Yehembang Kangin",82261,-8.3324406834488,114.79751487513
5101032001,510103,5101,51,Medewi,82262,-8.3717793457773,114.82731174986
5101032002,510103,5101,51,Pulukan,82262,-8.373348396141,114.85446279944
5101032003,510103,5101,51,Asahduren,82262,-8.4006415802715,114.8644918051
5101032004,510103,5101,51,Pekutatan,82262,-8.4219420467953,114.83974809349
5101032005,510103,5101,51,Pangyangan,82262,-8.42566178677,114.87192815223
5101032006,510103,5101,51,Gumbrih,82262,-8.4274984361755,114.89022646884
5101032007,510103,5101,51,Manggissari,82262,-8.3816669944335,114.89050066763
5101032008,510103,5101,51,Pengeragoan,82262,-8.4218159971536,114.91491897865
5101041001,510104,5101,51,Gilimanuk,82252,-8.2005618534683,114.45910355219
5101042002,510104,5101,51,Melaya,82252,-8.2484690379218,114.48914499552
5101042003,510104,5101,51,Belimbingsari,82252,-8.2185884050371,114.51887142538
5101042004,510104,5101,51,Ekasari,82252,-8.2218730508524,114.56333674193
5101042005,510104,5101,51,Nusasari,82252,-8.2771578892185,114.5140748555
5101042006,510104,5101,51,Warnasari,82252,-8.2729262638107,114.54405200134
5101042007,510104,5101,51,Candikusuma,82252,-8.2955590274232,114.52577255804
5101042008,510104,5101,51,Tuwed,82252,-8.3170072261285,114.53135054303
5101042009,510104,5101,51,Tukadaya,82252,-8.2476708877591,114.58203283892
5101042010,510104,5101,51,Manistutu,82252,-8.2803809559291,114.59378333024
5101051001,510105,5101,51,Pendem,82211,-8.2865947142298,114.64364423769
5101051003,510105,5101,51,"Loloan Timur",82216,-8.3741957637845,114.62492415141
5101051005,510105,5101,51,Dauhwaru,82218,-8.3080121789791,114.64883410284
5101051009,510105,5101,51,Sangkaragung,82218,-8.3821996541035,114.6489460082
5101052002,510105,5101,51,Perancak,82218,-8.4015172781776,114.62572778568
5101052004,510105,5101,51,"Batu Agung",82218,-8.2965496902981,114.66400677678
5101052006,510105,5101,51,Budeng,82218,-8.3850640491558,114.63365980652
5101052007,510105,5101,51,"Air Kuning",82218,-8.3996919669505,114.64561099918
5101052008,510105,5101,51,Yehkuning,82218,-8.3958577779233,114.65996677921
5101052010,510105,5101,51,"Dangin Tukadaya",82218,-8.3501724465895,114.65988733282
5102012001,510201,5102,51,Bajera,82164,-8.5035660969977,115.02572606012
5102012002,510201,5102,51,Wanagiri,82164,-8.4031260915061,115.06608345442
5102012003,510201,5102,51,"Pupuan Sawah",82164,-8.4492313960268,115.042840359
5102012004,510201,5102,51,Berembeng,82164,-8.5216342371774,115.02545975968
5102012005,510201,5102,51,Selemadeg,82164,-8.4821420566839,115.04277763187
5102012006,510201,5102,51,Serampingan,82164,-8.5123211110286,115.0375829059
5102012007,510201,5102,51,Antap,82164,-8.5233562362152,115.00179666525
5102012008,510201,5102,51,"Wanagiri Kauh",82164,-8.4092461210272,115.05099893254
5102012009,510201,5102,51,Manikyang,82164,-8.4520518450491,115.0544497179
5102012010,510201,5102,51,"Bajera Utara",82164,-8.4753080950898,115.03315595679
5102022001,510202,5102,51,"Gunung Salak",82160,-8.4517132144122,115.06615048314
5102022002,510202,5102,51,Gadungan,82160,-8.4767503444426,115.07476698219
5102022003,510202,5102,51,Bantas,82160,-8.5045598577668,115.0678080968
5102022004,510202,5102,51,Mambang,82160,-8.5281021531547,115.06284380536
5102022005,510202,5102,51,Megati,82160,-8.4886006052508,115.05459401253
5102022006,510202,5102,51,Tangguntiti,82160,-8.5382984899568,115.04902801232
5102022007,510202,5102,51,Beraban,82160,-8.552262103691,115.03641448811
5102022008,510202,5102,51,"Tegal Mengkeb",82160,-8.5357190497553,115.03150188252
5102022009,510202,5102,51,Dalang,82160,-8.4322603270299,115.07995754618
5102022010,510202,5102,51,Gadungsari,82160,-8.4679985855586,115.08883744023
5102032001,510203,5102,51,Mundeh,82162,-8.4326166256203,114.97103517732
5102032002,510203,5102,51,"Mundeh Kangin",82162,-8.4226971126899,114.99324052724
5102032003,510203,5102,51,Lalanglinggah,82162,-8.4758076599682,114.95712528045
5102032004,510203,5102,51,Antosari,82162,-8.4985475446483,115.01516130175
5102032005,510203,5102,51,Lumbung,82162,-8.482216772388,114.99884036038
5102032006,510203,5102,51,"Lumbung Kauh",82162,-8.4658492069053,114.98581799952
5102032007,510203,5102,51,"Tiying Gading",82162,-8.462517191601,115.02563835384
5102032008,510203,5102,51,"Mundeh Kauh",82162,-8.4303707929372,114.95426883108
5102032009,510203,5102,51,Angkah,82162,-8.4473108140821,115.01302973294
5102032010,510203,5102,51,Selabih,82162,-8.4559213849711,114.93163305273
5102032011,510203,5102,51,"Bengkel Sari",82162,-8.5007306464381,114.9963128453
5102042001,510204,5102,51,Tibubiu,82161,-8.5637894297728,115.04866509491
5102042002,510204,5102,51,Kelating,82161,-8.5721509277472,115.06245321878
5102042003,510204,5102,51,Penarukan,82161,-8.5605998121584,115.07068038092
5102042004,510204,5102,51,Belumbang,82161,-8.5526717222372,115.06293179644
5102042005,510204,5102,51,Tista,82161,-8.5429960366393,115.07379048354
5102042006,510204,5102,51,Kerambitan,82161,-8.5511636506957,115.07727647592
5102042007,510204,5102,51,"Pangkung Karung",82161,-8.5471457237314,115.09679534599
5102042008,510204,5102,51,Samsam,82161,-8.5268462616794,115.10950886654
5102042009,510204,5102,51,Kukuh,82161,-8.5398491013785,115.0920704334
5102042010,510204,5102,51,Baturiti,82161,-8.5307123323474,115.08135771909
5102042011,510204,5102,51,Meliling,82161,-8.5117850004445,115.07940421214
5102042012,510204,5102,51,"Sembung Gede",82161,-8.5118094427167,115.09505960681
5102042013,510204,5102,51,Batuaji,82161,-8.5093760030123,115.10801272708
5102042014,510204,5102,51,Kesiut,82161,-8.4850230189437,115.1106659598
5102042015,510204,5102,51,Timpag,82161,-8.4881535803366,115.09362824465
5102052001,510205,5102,51,Sudimara,82115,-8.5751985555224,115.07766508098
5102052002,510205,5102,51,Gubug,82115,-8.5569439670088,115.09753295912
5102052003,510205,5102,51,Bongan,82112,-8.5648117595835,115.10756223997
5102052004,510205,5102,51,"Delod Peken",82113,-8.5447709817144,115.12891578027
5102052005,510205,5102,51,"Dauh Peken",82111,-8.5431135552314,115.116953605
5102052006,510205,5102,51,"Dajan Peken",82114,-8.5318440814036,115.12948128775
5102052007,510205,5102,51,Denbantas,82115,-8.5156233618053,115.13609040142
5102052008,510205,5102,51,Subamia,82115,-8.5132846563087,115.12560288872
5102052009,510205,5102,51,Wanasari,82111,-8.4914426705266,115.13405638878
5102052010,510205,5102,51,Tunjuk,82115,-8.4677645357474,115.15130900375
5102052011,510205,5102,51,Buahan,82115,-8.4965397096492,115.14742329753
5102052012,510205,5102,51,Sesandan,82115,-8.4752573236483,115.13555993289
5102062001,510206,5102,51,Bengkel,82121,-8.586624894397,115.08881946276
5102062002,510206,5102,51,"Pangkung Tibah",82121,-8.5973653887697,115.08143850259
5102062003,510206,5102,51,Belalang,82121,-8.5980896979442,115.0959021011
5102062004,510206,5102,51,Beraban,82121,-8.6146508548717,115.10049512564
5102062005,510206,5102,51,Buwit,82121,-8.6039187160186,115.12178919526
5102062006,510206,5102,51,Cepaka,82121,-8.603184356893,115.14627893987
5102062007,510206,5102,51,Kaba-kaba,82121,-8.5964637482375,115.138857775
5102062008,510206,5102,51,Nyambu,82121,-8.5798326547287,115.14144447001
5102062009,510206,5102,51,"Pandak Bandung",82121,-8.5761578872517,115.13405927224
5102062010,510206,5102,51,"Pandak Gede",82121,-8.5943424292355,115.11730739692
5102062011,510206,5102,51,Nyitdah,82121,-8.5802372923854,115.1154069546
5102062012,510206,5102,51,Pejaten,82121,-8.5747297302992,115.10836888954
5102062013,510206,5102,51,Kediri,82121,-8.5634785478715,115.13231027498
5102062014,510206,5102,51,"Abian Tuwung",82121,-8.553823233935,115.15295781821
5102062015,510206,5102,51,"Banjar Anyar",82123,-8.5384396452873,115.14356271623
5102072001,510207,5102,51,Kukuh,82181,-8.5145567893302,115.15738706873
5102072002,510207,5102,51,"Beringkit Belayu",82181,-8.5276948659475,115.16225444987
5102072003,510207,5102,51,"Peken Belayu",82181,-8.5214366489425,115.16813398993
5102072004,510207,5102,51,Batannyuh,82181,-8.5069148114399,115.17225216252
5102072005,510207,5102,51,Tegaljadi,82181,-8.5014073532929,115.153398202
5102072006,510207,5102,51,Kuwum,82181,-8.4935481970936,115.16648244414
5102072007,510207,5102,51,Selanbawak,82181,-8.4844168286465,115.17662859229
5102072008,510207,5102,51,Marga,82181,-8.476389462077,115.16645258761
5102072009,510207,5102,51,Petiga,82181,-8.4394269102841,115.18006800177
5102072010,510207,5102,51,"Cau Belayu",82181,-8.4648651431023,115.20292206341
5102072011,510207,5102,51,Tua,82181,-8.4120624832504,115.18316789223
5102072012,510207,5102,51,Payangan,82181,-8.4302584596072,115.16887216972
5102072013,510207,5102,51,"Marga Dajan Puri",82181,-8.4624302048697,115.17291056325
5102072014,510207,5102,51,"Marga Dauh Puri",82181,-8.4691450240822,115.1597403632
5102072015,510207,5102,51,Geluntung,82181,-8.4535801502019,115.16953588803
5102072016,510207,5102,51,Baru,82181,-8.3905483861828,115.17931575923
5102082001,510208,5102,51,Rejasa,82152,-8.4614821624776,115.1126663595
5102082002,510208,5102,51,Jegu,82152,-8.4604623826815,115.1253470544
5102082003,510208,5102,51,"Riang Gede",82152,-8.4938383193271,115.12073967409
5102082004,510208,5102,51,Buruan,82152,-8.4612464019892,115.13791213963
5102082005,510208,5102,51,Biaung,82152,-8.4149280262147,115.16409241049
5102082006,510208,5102,51,Pitra,82152,-8.4339185471033,115.14135506791
5102082007,510208,5102,51,Penatahan,82152,-8.4350095480787,115.12248582976
5102082008,510208,5102,51,Tengkudak,82152,-8.4166999256158,115.11895941569
5102082009,510208,5102,51,Mengesta,82152,-8.3988791460469,115.1323265864
5102082010,510208,5102,51,Penebel,82152,-8.4183641761092,115.14900094326
5102082011,510208,5102,51,Babahan,82152,-8.393116899237,115.15168885529
5102082012,510208,5102,51,Senganan,82152,-8.3403540483451,115.13755005855
5102082013,510208,5102,51,Jatiluwih,82152,-8.3549409090944,115.1191596249
5102082014,510208,5102,51,"Wongaya Gede",82152,-8.376644452374,115.10023823293
5102082015,510208,5102,51,Tajen,82152,-8.4478360376762,115.14914907406
5102082016,510208,5102,51,Tegallinggah,82152,-8.4419758503335,115.11329062878
5102082017,510208,5102,51,Pesagi,82152,-8.4524725140304,115.09922466582
5102082018,510208,5102,51,Sangketan,82152,-8.4068691489172,115.09203114429
5102092001,510209,5102,51,Perean,82191,-8.4266405908037,115.19086355614
5102092002,510209,5102,51,Luwus,82191,-8.3998039735531,115.20055554917
5102092003,510209,5102,51,Apuan,82191,-8.3747594844631,115.17637846861
5102092004,510209,5102,51,Angseri,82191,-8.346040526553,115.15733366727
5102092005,510209,5102,51,Bangli,82191,-8.3257295708259,115.16386190816
5102092006,510209,5102,51,Baturiti,82191,-8.3276815555954,115.1795236259
5102092007,510209,5102,51,Antapan,82191,-8.3209776992532,115.19909184669
5102092008,510209,5102,51,Candikuning,82191,-8.2750343332912,115.16095217892
5102092009,510209,5102,51,Mekarsari,82191,-8.3771626868867,115.19549516983
5102092010,510209,5102,51,Batunya,82191,-8.2994920700582,115.18277072325
5102092011,510209,5102,51,"Perean Tengah",82191,-8.4321608428049,115.20020119354
5102092012,510209,5102,51,"Perean Kangin",82191,-8.4313006450976,115.21010187065
5102102001,510210,5102,51,Belimbing,82163,-8.403910560294,115.02895121594
5102102002,510210,5102,51,Sanda,82163,-8.3606459100751,115.04880887781
5102102003,510210,5102,51,Batungsel,82163,-8.3440507251867,115.0464501949
5102102004,510210,5102,51,"Kebon Padangan",82163,-8.3806758042214,114.9877663106
5102102005,510210,5102,51,Munduktemu,82163,-8.362275107068,114.96163458875
5102102006,510210,5102,51,Pujungan,82163,-8.3227346942963,115.05637469871
5102102007,510210,5102,51,Pupuan,82163,-8.3187805864742,115.01313339068
5102102008,510210,5102,51,Bantiran,82163,-8.3115500415693,114.98376984056
5102102009,510210,5102,51,Padangan,82163,-8.3586963694137,115.01163859668
5102102010,510210,5102,51,"Jelijih Punggang",82163,-8.4042226707321,115.00679627982
5102102011,510210,5102,51,Belatungan,82163,-8.4020936582151,114.93866604117
