code,regency_code,province_code,name,latitude,longitude
530104,5301,53,Semau,-10.184063582513,123.42356623959
530105,5301,53,"Kupang Barat",-10.286234820266,123.52441770873
530106,5301,53,"Kupang Timur",-10.091604224438,123.82363659463
530107,5301,53,Sulamu,-9.9915715648214,123.71451456441
530108,5301,53,"Kupang Tengah",-10.144476580022,123.726358172
530109,5301,53,Amarasi,-10.216369316875,123.88236946811
530110,5301,53,Fatuleu,-10.021235423086,123.96881071762
530111,5301,53,Takari,-9.8741219702417,124.00059969704
530112,5301,53,"Amfoang Selatan",-9.7208679813094,123.91182548517
530113,5301,53,"Amfoang Utara",-9.5086299787156,123.87544057248
530116,5301,53,Nekamese,-10.29831695497,123.63323188942
530117,5301,53,"Amarasi Barat",-10.298757634716,123.73798541692
530118,5301,53,"Amarasi Selatan",-10.288719261686,123.86717333333
530119,5301,53,"Amarasi Timur",-10.182240333721,124.07830460251
530120,5301,53,"Amabi Oefeto Timur",-10.0992082592,124.09607323363
530121,5301,53,"Amfoang Barat Daya",-9.6970995819587,123.75337659007
530122,5301,53,"Amfoang Barat Laut",-9.6035717464073,123.82954641625
530123,5301,53,"Semau Selatan",-10.284318593997,123.35760662556
530124,5301,53,Taebenu,-10.208571990839,123.72581152831
530125,5301,53,"Amabi Oefeto",-10.143724755716,123.93121414579
530126,5301,53,"Amfoang Timur",-9.4420279812419,124.02986700429
530127,5301,53,"Fatuleu Barat",-9.8577734623627,123.72469532901
530128,5301,53,"Fatuleu Tengah",-9.9218918633644,123.85876123696
530130,5301,53,"Amfoang Tengah",-9.6053594040492,124.04050085412
530201,5302,53,"Kota Soe",-9.8622832429796,124.28092445796
530202,5302,53,"Mollo Selatan",-9.8421393492373,124.23082961322
530203,5302,53,"Mollo Utara",-9.718946692299,124.20683849896
530204,5302,53,"Amanuban Timur",-9.7056426508072,124.58050506946
530205,5302,53,"Amanuban Tengah",-9.8679114657937,124.47643582909
530206,5302,53,"Amanuban Selatan",-10.062221592149,124.25207691679
530207,5302,53,"Amanuban Barat",-9.8893719688343,124.32963953007
530208,5302,53,"Amanatun Selatan",-9.8434101255596,124.6236599047
530209,5302,53,"Amanatun Utara",-9.6940738214085,124.70229948844
530210,5302,53,KI'E,-9.8564945990612,124.54445399552
530211,5302,53,Kuanfatu,-9.9991544913072,124.43396841947
530212,5302,53,Fatumnasi,-9.5796577462666,124.1889151553
530213,5302,53,Polen,-9.6631064094369,124.3987849072
530214,5302,53,"Batu Putih",-9.9394237348533,124.18062913801
530215,5302,53,Boking,-9.8200412726981,124.73955027298
530216,5302,53,Toianas,-9.7050442877193,124.77673916612
530217,5302,53,Nunkolo,-9.8908282061811,124.68554577736
530218,5302,53,Oenino,-9.7420050070825,124.44066340409
530219,5302,53,Kolbano,-9.9866164423237,124.52357546023
530220,5302,53,"Kot olin",-9.9499484765628,124.60121840089
530221,5302,53,Kualin,-10.105250934815,124.40988953448
530222,5302,53,"Mollo Barat",-9.8472764083759,124.13031717361
530223,5302,53,"Kok Baun",-9.6253321922968,124.76219734615
530224,5302,53,Noebana,-9.7713905472162,124.64657161868
530225,5302,53,Santian,-9.7809875166839,124.70626888267
530226,5302,53,Noebeba,-9.9801266869385,124.32705607566
530227,5302,53,Kuatnana,-9.8463995290103,124.3984407329
530228,5302,53,Fautmolo,-9.7810366844677,124.56828372702
530229,5302,53,Fatukopa,-9.649348302228,124.62320404328
530230,5302,53,"Mollo Tengah",-9.7749925807468,124.27315678109
530231,5302,53,Tobu,-9.6179859631033,124.28075180147
530232,5302,53,Nunbena,-9.6437298886335,124.12135777908
530301,5303,53,"Miomaffo Timur",-9.3811247784623,124.49000979306
530302,5303,53,"Miomaffo Barat",-9.553243367267,124.33152332733
530303,5303,53,"Biboki Selatan",-9.3403244649737,124.69089328684
530304,5303,53,Noemuti,-9.6008821399753,124.49425889637
530305,5303,53,"Kota Kefamenanu",-9.4680356553353,124.49982135489
530306,5303,53,"Biboki Utara",-9.2926670012495,124.80978302687
