code,district_code,regency_code,province_code,name,postal_code
3501012001,350101,3501,35,Widoro,63554
3501012002,350101,3501,35,Sawahan,63554
3501012003,350101,3501,35,Kalak,63554
3501012004,350101,3501,35,Sendang,63554
3501012005,350101,3501,35,Klepu,63554
3501012006,350101,3501,35,Gedompol,63554
3501012007,350101,3501,35,Cemeng,63554
3501012008,350101,3501,35,Gendaran,63554
3501012009,350101,3501,35,Sukodono,63554
3501012010,350101,3501,35,Sekar,63554
3501012011,350101,3501,35,Donorojo,63554
3501012012,350101,3501,35,Belah,63554
3501022001,350102,3501,35,Dersono,63552
3501022002,350102,3501,35,Sugihwaras,63552
3501022003,350102,3501,35,Watukarung,63552
3501022004,350102,3501,35,Jlubang,63552
3501022005,350102,3501,35,Candi,63552
3501022006,350102,3501,35,Poko,63552
3501022007,350102,3501,35,Dadapan,63552
3501022008,350102,3501,35,Pringkuku,63552
3501022009,350102,3501,35,Sobo,63552
3501022010,350102,3501,35,Ngadirejan,63552
3501022011,350102,3501,35,Glinggangan,63552
3501022012,350102,3501,35,Pelem,63552
3501022013,350102,3501,35,Tamanasri,63552
3501032001,350103,3501,35,Bomo,63553
3501032002,350103,3501,35,Sooka,63553
3501032003,350103,3501,35,Punung,63553
3501032004,350103,3501,35,"Mendolo Kidul",63553
3501032005,350103,3501,35,Piton,63553
3501032006,350103,3501,35,Kendal,63553
3501032007,350103,3501,35,Wareng,63553
3501032008,350103,3501,35,Mantren,63553
3501032009,350103,3501,35,"Mendolo Lor",63553
3501032010,350103,3501,35,Ploso,63553
3501032011,350103,3501,35,Gondosari,63553
3501032012,350103,3501,35,Kebonsari,63553
3501032013,350103,3501,35,Tinatar,63553
3501041001,350104,3501,35,Sidoharjo,63514
3501041002,350104,3501,35,Ploso,63515
3501041008,350104,3501,35,Baleharjo,63511
3501041012,350104,3501,35,Pucangsewu,63513
3501041013,350104,3501,35,Pacitan,63512
3501042003,350104,3501,35,Kembang,63518
3501042004,350104,3501,35,Sukoharjo,63518
3501042005,350104,3501,35,Kayen,63518
3501042006,350104,3501,35,Sirnoboyo,63518
3501042007,350104,3501,35,Arjowinangun,63516
3501042009,350104,3501,35,Bangunsari,63518
3501042010,350104,3501,35,Sedeng,63518
3501042011,350104,3501,35,Sumberharjo,63518
3501042014,350104,3501,35,Tanjungsari,63518
3501042015,350104,3501,35,Menadi,63517
3501042016,350104,3501,35,Mentoro,63518
3501042017,350104,3501,35,Purworejo,63518
3501042018,350104,3501,35,Nanggungan,63518
3501042019,350104,3501,35,Widoro,63518
3501042020,350104,3501,35,Semanten,63518
3501042021,350104,3501,35,Sambong,63518
3501042022,350104,3501,35,Banjarsari,63518
3501042023,350104,3501,35,Bolosingo,63518
3501042024,350104,3501,35,Ponggok,63518
3501042025,350104,3501,35,Tambakrejo,63518
3501052001,350105,3501,35,Plumbungan,63561
3501052002,350105,3501,35,Karangnongko,63561
3501052003,350105,3501,35,Kalipelus,63561
3501052004,350105,3501,35,Karanganyar,63561
3501052005,350105,3501,35,Katipugal,63561
3501052006,350105,3501,35,Klesem,63561
3501052007,350105,3501,35,Sidomulyo,63561
3501052008,350105,3501,35,Worawari,63561
3501052009,350105,3501,35,Mantren,63561
3501052010,350105,3501,35,Gawang,63561
3501052011,350105,3501,35,Kebonagung,63561
3501052012,350105,3501,35,Purwoasri,63561
3501052013,350105,3501,35,Banjarjo,63561
3501052014,350105,3501,35,Gembuk,63561
3501052015,350105,3501,35,Sanggrahan,63561
3501052016,350105,3501,35,Punjung,63561
3501052017,350105,3501,35,Wonogondo,63561
3501052018,350105,3501,35,Ketepung,63561
3501052019,350105,3501,35,Ketro,63561
3501062001,350106,3501,35,Mlati,63581
3501062002,350106,3501,35,Sedayu,63581
3501062003,350106,3501,35,Tremas,63581
3501062004,350106,3501,35,Arjosari,63581
3501062005,350106,3501,35,Gunungsari,63581
3501062006,350106,3501,35,Pagutan,63581
3501062007,350106,3501,35,Gembong,63581
3501062008,350106,3501,35,Borang,63581
3501062009,350106,3501,35,Gegeran,63581
3501062010,350106,3501,35,Kedungbendo,63581
3501062011,350106,3501,35,Mangunharjo,63581
3501062012,350106,3501,35,Jetiskidul,63581
3501062013,350106,3501,35,Temon,63581
3501062014,350106,3501,35,Karanggede,63581
3501062015,350106,3501,35,Gayuhan,63581
3501062016,350106,3501,35,Karangrejo,63581
3501062017,350106,3501,35,Jatimalang,63581
3501072001,350107,3501,35,Gondang,63584
3501072002,350107,3501,35,Mujing,63584
3501072003,350107,3501,35,Sempu,63584
3501072004,350107,3501,35,Nawangan,63584
3501072005,350107,3501,35,Tokawi,63584
3501072006,350107,3501,35,"Jetis Lor",63584
3501072007,350107,3501,35,Penggung,63584
3501072008,350107,3501,35,"Pakis Baru",63584
3501072009,350107,3501,35,Ngromo,63584
3501082001,350108,3501,35,Petungsinarang,63583
3501082002,350108,3501,35,Ngunut,63583
3501082003,350108,3501,35,Bandar,63583
3501082004,350108,3501,35,Kledung,63583
3501082005,350108,3501,35,Tumpuk,63583
3501082006,350108,3501,35,Watupatok,63583
3501082007,350108,3501,35,Bangunsari,63583
3501082008,350108,3501,35,Jeruk,63583
3501092001,350109,3501,35,Kebondalem,63582
3501092002,350109,3501,35,Gedangan,63582
3501092003,350109,3501,35,Ngreco,63582
3501092004,350109,3501,35,Kasihan,63582
3501092005,350109,3501,35,Pucangombo,63582
3501092006,350109,3501,35,Gemaharjo,63582
3501092007,350109,3501,35,Ploso,63582
3501092008,350109,3501,35,Tegalombo,63582
3501092009,350109,3501,35,Kemuning,63582
3501092010,350109,3501,35,Tahunan,63582
3501092011,350109,3501,35,"Tahunan Baru",63582
3501102001,350110,3501,35,Jetak,63571
3501102002,350110,3501,35,Nglaran,63571
3501102003,350110,3501,35,Wonoanti,63571
3501102004,350110,3501,35,Padi,63571
3501102005,350110,3501,35,Kluwih,63571
3501102006,350110,3501,35,Bungur,63571
3501102007,350110,3501,35,Tulakan,63571
3501102008,350110,3501,35,Jatigunung,63571
3501102009,350110,3501,35,Gasang,63571
3501102010,350110,3501,35,Kalikuning,63571
3501102011,350110,3501,35,Ngile,63571
3501102012,350110,3501,35,Bubakan,63571
3501102013,350110,3501,35,Losari,63571
3501102014,350110,3501,35,Ngumbul,63571
3501102015,350110,3501,35,Wonosidi,63571
3501102016,350110,3501,35,Ketro,63571
3501112001,350111,3501,35,Sidomulyo,63572
3501112002,350111,3501,35,Hadiwarno,63572
