code,district_code,regency_code,province_code,name,postal_code,latitude,longitude
1301012001,130101,1301,13,Inderapura,25671,-2.0730547528517,100.97832557916
1301012002,130101,1301,13,"Muaro Sakai Inderapura",25671,-2.054053415447,100.91785563939
1301012003,130101,1301,13,"Tiga Sepakat Inderapura",25671,-2.0946862554883,100.95168774097
1301012004,130101,1301,13,"Inderapura Barat",25671,-2.1066131175254,100.92640826087
1301012005,130101,1301,13,"Kudo-Kudo Inderapura",25671,-2.0331183243453,100.97448827555
1301012006,130101,1301,13,"Inderapura Selatan",25671,-2.0212645833977,101.11078443149
1301012009,130101,1301,13,"Simpang Lama Inderapura",25671,-2.0795646027413,100.96206855834
1301012010,130101,1301,13,"Tigo Sungai Inderapura",25671,-2.0469922903993,100.99985112285
1301012011,130101,1301,13,"Tluk Amplu Inderapura",25671,-2.1835673060783,100.88961643729
1301012012,130101,1301,13,"Inderapura Tengah",25671,-2.1012823286881,100.94033257
1301022001,130102,1301,13,Pelangai,25666,-1.7999484138756,100.83114100807
1301022002,130102,1301,13,"Sungai Tunu",25666,-1.8368227495673,100.83898764015
1301022003,130102,1301,13,"Sungai Tunu Utara",25666,-1.8175560175119,100.84364997708
1301022004,130102,1301,13,"Sungai Tunu Barat",25666,-1.8454710493139,100.81859469015
1301022005,130102,1301,13,"Nyiur Melambai Pelangai",25666,-1.8098028494905,100.79499711355
1301022006,130102,1301,13,"Sungai Liku Pelangai",25666,-1.626886569214,100.91997553905
1301022007,130102,1301,13,"Koto VIII Pelangai",25666,-1.7840987740721,100.81170756559
1301022008,130102,1301,13,"Pelangai Gadang",25666,-1.689481084031,100.94468664333
1301022009,130102,1301,13,"Pelangai Kaciak",25666,-1.7249707732903,100.9652237357
1301022010,130102,1301,13,"Pasia Pelangai",25666,-1.7673205172673,100.77350310842
1301032001,130103,1301,13,Kambang,25663,-1.523820739805,100.84400642671
1301032002,130103,1301,13,Lakitan,25663,-1.7209236858369,100.74665860214
1301032003,130103,1301,13,"Kambang Utara",25663,-1.5344547489736,100.78896058537
1301032004,130103,1301,13,"Kambang Timur",25663,-1.5605234197297,100.86892917393
1301032005,130103,1301,13,"Kambang Barat",25663,-1.6813530623123,100.7120619644
1301032006,130103,1301,13,"Lakitan Utara",25663,-1.7075061649509,100.72846118554
1301032007,130103,1301,13,"Lakitan Selatan",25663,-1.7383543986064,100.75931376492
1301032008,130103,1301,13,"Lakitan Timur",25663,-1.7028438789916,100.76323490056
1301032009,130103,1301,13,"Lakitan Tengah",25663,-1.6543174157577,100.85052619792
1301042001,130104,1301,13,"IV Koto Hilie",25661,-1.4106261629888,100.60526217978
1301042002,130104,1301,13,"IV Koto Mudiek",25661,-1.4243663139503,100.63390514536
1301042003,130104,1301,13,Taluak,25661,-1.502797296862,100.62808557071
1301042004,130104,1301,13,"Koto Nan Duo IV Koto Hilie",25661,-1.4318118995854,100.57416605812
1301042005,130104,1301,13,"Koto Nan Tigo IV Koto Hilie",25661,-1.471416813198,100.6154499847
1301042006,130104,1301,13,"Teratak Tempatih IV Koto Mudiek",25661,-1.3285379058679,100.70314763241
1301042007,130104,1301,13,"Tuik IV Koto Mudiek",25661,-1.3831339389804,100.70048139319
1301042008,130104,1301,13,"Sungai Nyalo IV Koto Mudiek",25661,-1.4568066793811,100.63460790582
1301042009,130104,1301,13,"Taluk Tigo Sakato",25661,-1.4932298981449,100.65263295031
1301052001,130105,1301,13,Painan,25651,-1.342986421376,100.58345505953
1301052002,130105,1301,13,Tambang,25651,-1.3227894346058,100.62729451186
1301052003,130105,1301,13,Salido,25651,-1.3183606719545,100.57648183102
1301052004,130105,1301,13,Lumpo,25651,-1.2604490089874,100.58800707293
1301052005,130105,1301,13,"Bunga Pasang Salido",25651,-1.3296750002881,100.59889180197
1301052006,130105,1301,13,"Sago Salido",25651,-1.307139384623,100.55175770356
1301052007,130105,1301,13,"Salido Sari Bulan",25651,-1.2554879205075,100.71542102756
1301052008,130105,1301,13,"Koto Rawang",25651,-1.3088725881555,100.64578748642
1301052009,130105,1301,13,"Limau Gadang Lumpo",25651,-1.2133455224535,100.69223450166
1301052010,130105,1301,13,"Batu Kunik Lumpo",25651,-1.254568993796,100.61022062324
1301052011,130105,1301,13,"Taratak Tangah Lumpo",25651,-1.2643473965725,100.60037414439
1301052012,130105,1301,13,"Ampuan Lumpo",25651,-1.282409547059,100.57675714252
1301052013,130105,1301,13,"Ampang Tareh Lumpo",25651,-1.2950440743404,100.58571225093
1301052014,130105,1301,13,"Balai Sinayan Lumpo",25651,-1.2556032695614,100.57945346575
1301052015,130105,1301,13,"Sungai Gayo Lumpo",25651,-1.2546890083342,100.5701988915
1301052016,130105,1301,13,"Sungai Sariak Lumpo",25651,-1.2577456069466,100.55759935958
1301052017,130105,1301,13,"Bukik Kaciak Lumpo",25651,-1.2755659391949,100.55610657491
1301052018,130105,1301,13,"Gunung Bungkuak Lumpo",25651,-1.2882138326967,100.56278078406
1301052019,130105,1301,13,"Painan Selatan Painan",25651,-1.3541678214631,100.62692201722
1301052020,130105,1301,13,"Painan Timur Painan",25651,-1.3639660683305,100.57751078876
1301062005,130106,1301,13,"Koto Berapak",25652,-1.2448928438769,100.53792098537
1301062006,130106,1301,13,Talaok,25652,-1.2579420742027,100.52636183323
1301062007,130106,1301,13,"Pasar Baru",25652,-1.3049802710166,100.51629086655
1301062008,130106,1301,13,"Gurun Panjang",25652,-1.2822621138231,100.52400594025
1301062009,130106,1301,13,"Api-api Pasar Baru",25652,-1.2990389682178,100.48972260265
1301062010,130106,1301,13,"Tanjung Durian Pasar Baru",25652,-1.2970392480214,100.50621320252
1301062011,130106,1301,13,"Asam Kamba Pasar Baru",25652,-1.2894170338096,100.50890003374
1301062012,130106,1301,13,"Sawah Laweh Pasar Baru",25652,-1.2745430241234,100.50628344283
1301062013,130106,1301,13,"Kapeh Panji Jaya Talaok",25652,-1.2600438425548,100.50976689401
1301062014,130106,1301,13,"Aur Begalung Talaok",25652,-1.2431349784803,100.51328555593
1301062015,130106,1301,13,"Kapelgam Koto Berapak",25652,-1.2351947920559,100.5449268237
1301062016,130106,1301,13,"Koto Baru Koto Berapak",25652,-1.2265878820337,100.570423832
1301062017,130106,1301,13,"Kubang Koto Berapak",25652,-1.1958701050418,100.55134015905
1301062018,130106,1301,13,"Kapujan Koto Berapak",25652,-1.2049852958257,100.53904972781
1301062019,130106,1301,13,"Gurun Panjang Utara",25652,-1.2699637686244,100.53852883819
1301062020,130106,1301,13,"Gurun Panjang Barat",25652,-1.2954079529221,100.5221486235
1301062021,130106,1301,13,"Gurun Panjang Selatan",25652,-1.2961753150127,100.53873338805
1301072001,130107,1301,13,Siguntur,25654,-1.0731782316946,100.44721480018
1301072002,130107,1301,13,"Sungai Pinang",25654,-1.1468478702211,100.40618206253
1301072003,130107,1301,13,Duku,25654,-1.2161973057344,100.50628407141
1301072004,130107,1301,13,"Batu Hampa",25654,-1.2328844662284,100.48881181704
1301072005,130107,1301,13,Nanggalo,25654,-1.2455486227132,100.47395204351
1301072006,130107,1301,13,"Ampang Pulai",25654,-1.2634501462675,100.43795430633
1301072007,130107,1301,13,Kapuh,25654,-1.2762797385317,100.48412722872
1301072008,130107,1301,13,"Barung-Barung Balantai",25654,-1.1330534099998,100.4768958268
1301072009,130107,1301,13,"Barung-Barung Balantai Selatan",25654,-1.1702029819573,100.51619988012
1301072010,130107,1301,13,Mandeh,25654,-1.1824733226058,100.44712184785
1301072011,130107,1301,13,"Kapuah Utara",25654,-1.2613557443273,100.48115348986
1301072012,130107,1301,13,"Taratak Sungai Lundang",25654,-1.0358159784736,100.53094429023
1301072013,130107,1301,13,"Siguntur Tua",25654,-1.099470954647,100.46020432598
1301072014,130107,1301,13,"Kampung Baru Korong Nan Ampek",25654,-1.0722178786823,100.5154577321
1301072015,130107,1301,13,"Duku Utara",25654,-1.1945317173557,100.5044742817
1301072016,130107,1301,13,"Pulau Karam Ampang Pulai",25654,-1.2648456910549,100.46459524496
1301072017,130107,1301,13,"Jinang Kampung Pansur Ampang Pulai",25654,-1.2534053381414,100.46544753298
1301072018,130107,1301,13,"Cerocok Anau Ampang Pulai",25654,-1.238809417484,100.4092027361
1301072019,130107,1301,13,"Sungai Nyalo Mudiak Aia",25654,-1.1701277851101,100.42000300691
1301072020,130107,1301,13,"Batu Hampar Selatan",25654,-1.2383443782586,100.48166485965
1301072021,130107,1301,13,"Barung-Barung Balantai Timur",25654,-1.1240284393797,100.52245318055
1301072022,130107,1301,13,"Barung-Barung Balantai Tengah",25654,-1.144805750304,100.53356111695
1301072023,130107,1301,13,"Setara Nanggalo",25654,-1.2162471281895,100.45646484591
1301082001,130108,1301,13,Taratak,25662,-1.5436910686587,100.64279642554
1301082002,130108,1301,13,Surantih,25662,-1.5992801388489,100.64541515158
1301082003,130108,1301,13,"Amping Parak",25662,-1.628480323187,100.68024482717
1301082004,130108,1301,13,"Amping Parak Timur",25662,-1.572429846344,100.72553016066
1301082005,130108,1301,13,"Koto Taratak",25662,-1.5281083719206,100.63788509104
1301082006,130108,1301,13,"Lansano Taratak",25662,-1.5673868555305,100.64027157626
1301082007,130108,1301,13,"Aur Duri Surantih",25662,-1.5914900475144,100.65966205181
1301082008,130108,1301,13,"Rawang Gunung Malelo Surantih",25662,-1.5607722740603,100.65853484521
1301082009,130108,1301,13,"Koto Nan Tigo Selatan Surantih",25662,-1.5812910577259,100.67768282634
1301082010,130108,1301,13,"Koto Nan Tigo Utara Surantih",25662,-1.5442668103845,100.67988231563
1301082011,130108,1301,13,"Ganting Mudiak Selatan Surantih",25662,-1.498308940366,100.69196887588
1301082012,130108,1301,13,"Ganting Mudiak Utara Surantih",25662,-1.3818619365468,100.78919579312
1301092001,130109,1301,13,Punggasan,25668,-1.8907048376529,100.87075386627
1301092002,130109,1301,13,"Air Haji",25668,-1.9088102263059,100.88133691942
1301092003,130109,1301,13,"Punggasan Utara",25668,-1.8696788455331,100.84619836654
1301092004,130109,1301,13,"Punggasan Timur",25668,-1.7732426942766,101.02331356477
1301092005,130109,1301,13,"Padang XI Punggasan",25668,-1.7631528528982,100.98095192549
1301092006,130109,1301,13,"Lagan Mudik Punggasan",25668,-1.8207616497057,100.89489513682
1301092007,130109,1301,13,"Lagan Hilir Punggasan",25668,-1.8436238958088,100.8631149082
1301092008,130109,1301,13,"Air Haji Tenggara",25668,-1.8998549636629,100.90737647632
1301092009,130109,1301,13,"Pasar Lama Muara Air Haji",25668,-1.9184608675875,100.86831668384
1301092010,130109,1301,13,"Pasar Bukit Air Haji",25668,-1.9545538579254,100.90449423886
1301092011,130109,1301,13,"Air Haji Barat",25668,-1.9417394877562,100.88124548763
1301092012,130109,1301,13,"Air Haji Tengah",25668,-1.9241723596741,100.8987535396
1301092013,130109,1301,13,"Rantau Simalenang Air Haji",25668,-1.8421368001467,101.00678280127
1301092014,130109,1301,13,"Muara Gadang Air Haji",25668,-1.9704568426708,100.88369479658
1301092015,130109,1301,13,"Sungai Sirah Air Haji",25668,-1.8735698092891,101.02286200941
1301092016,130109,1301,13,"Muara Kandis Punggasan",25668,-1.8941434123988,100.85513479214
1301102001,130110,1301,13,Lunang,25674,-2.230068773918,101.17529759371
1301102003,130110,1301,13,"Lunang Utara",25674,-2.1671440048559,101.17072223669
1301102004,130110,1301,13,"Lunang Selatan",25674,-2.2734573274403,101.15832620846
1301102005,130110,1301,13,"Lunang Barat",25674,-2.2912892326081,101.10545486119
1301102015,130110,1301,13,"Sindang Lunang",25674,-2.2909984048988,101.12643015188
1301102016,130110,1301,13,"Pondok Parian Lunang",25674,-2.2137837767293,101.10332281072
1301102017,130110,1301,13,"Lunang Tengah",25674,-2.1959123451608,101.18674936308
1301102018,130110,1301,13,"Lunang Satu",25674,-2.2702730547087,101.13909525078
1301102019,130110,1301,13,"Lunang Dua",25674,-2.2658827679984,101.08735759027
1301102020,130110,1301,13,"Lunang Tiga",25674,-2.300179169966,101.0764915365
1301112001,130111,1301,13,Tapan,25672,-2.1706150538507,101.00000770744
1301112002,130111,1301,13,"Pasar Tapan",25672,-2.1574581302204,101.08108569876
1301112007,130111,1301,13,"Batang Arah Tapan",25672,-2.1694972558286,101.08199683494
1301112008,130111,1301,13,"Ampang Tulak Tapan",25672,-2.1154614982323,101.05703138518
1301112009,130111,1301,13,"Tanjung Pondok Tapan",25672,-2.1416850918226,101.01980463724
1301112010,130111,1301,13,"Batang Betung Tapan",25672,-2.1496159779368,101.06466651947
1301112016,130111,1301,13,"Bukit Buai Tapan",25672,-2.0652426466518,101.12559661967
1301112017,130111,1301,13,"Riak Danau Tapan",25672,-2.1274452305525,101.06791588022
1301112018,130111,1301,13,"Koto Anau Tapan",25672,-2.151019211991,100.99959990843
1301112019,130111,1301,13,"Dusun Baru Tapan",25672,-2.1838653594946,101.07392156295
1301122001,130112,1301,13,Puluik-Puluik,25653,-1.1900557848962,100.5943776369
1301122002,130112,1301,13,"Koto Ranah",25653,-1.1228739884891,100.60053966089
1301122003,130112,1301,13,"Muaro Aie",25653,-1.1506788471512,100.62960520338
1301122004,130112,1301,13,"Pancuang Taba",25653,-1.164288823554,100.67181596489
1301122005,130112,1301,13,"Puluik-Puluik Selatan",25653,-1.1937626031249,100.57226074196
1301122006,130112,1301,13,"Limau Gadang Pancung Taba",25653,-1.1322435245864,100.71478662269
1301132001,130113,1301,13,"Inderapura Utara",25673,-1.8835369532655,101.05652864714
1301132002,130113,1301,13,"Muara Inderapura",25673,-1.9765067422102,100.93516439361
1301132003,130113,1301,13,"Damar Lapan Batang Inderapura",25673,-1.9809266414066,100.93519209494
1301132004,130113,1301,13,"Lalang Panjang Inderapura",25673,-2.0061955409911,100.96105439885
1301132005,130113,1301,13,"Palokan Inderapura",25673,-2.0311107687734,100.92781249325
1301132006,130113,1301,13,"Lubuk Betung Inderapura",25673,-1.9724929425931,101.06802075209
1301132007,130113,1301,13,"Tluk Kualo Inderapura",25673,-2.0284859738993,100.90511744813
1301132008,130113,1301,13,"Tanah Bakali Inderapura",25673,-2.0387752026278,100.94769942667
1301132009,130113,1301,13,"Inderapura Timur",25673,-2.0434722352259,100.95335749811
1301132010,130113,1301,13,"Pulau Rajo Inderapura",25673,-2.070621565771,100.88556028154
1301142001,130114,1301,13,"Sungai Gambir Sako Tapan",25670,-2.1064149025076,101.19421354616
1301142002,130114,1301,13,"Limau Purut Tapan",25670,-2.1286195756991,101.1291989371
1301142003,130114,1301,13,"Talang Balarik Tapan",25670,-2.1054722121449,101.12077369387
1301142004,130114,1301,13,"Tebing Tinggi Tapan",25670,-2.1168474981981,101.10219800732
1301142005,130114,1301,13,"Binjai Tapan",25670,-2.1503385674882,101.12580545034
1301142006,130114,1301,13,"Sungai Pinang Tapan",25670,-2.1420198547188,101.08848709772
1301142007,130114,1301,13,"Talang Koto Pulai Tapan",25670,-2.1523015922555,101.08666409574
1301142008,130114,1301,13,"Kampung Tengah Tapan",25670,-2.1643646826157,101.10987970586
1301142009,130114,1301,13,"Kubu Tapan",25670,-2.1925185521675,101.00881128838
1301142010,130114,1301,13,"Simpang Gunung Tapan",25670,-2.229072592482,100.98747263514
1301152001,130115,1301,13,Silaut,25675,-2.3387058499759,101.00999372067
1301152002,130115,1301,13,"Sungai Sirah",25675,-2.337017230758,101.20810447395
1301152003,130115,1301,13,"Sungai Sarik",25675,-2.3954237443061,101.12540116634
1301152004,130115,1301,13,"Sungai Pulai",25675,-2.3726031344033,101.08378173142
1301152005,130115,1301,13,"Pasir Binjai",25675,-2.4000372328994,101.09177052867
1301152006,130115,1301,13,"Talang Binjai",25675,-2.4219768245288,101.08946735734
1301152007,130115,1301,13,"Durian Seribu",25675,-2.3948753038616,101.04322263911
1301152008,130115,1301,13,"Lubuk Bunta",25675,-2.4000528148275,101.0663783683
1301152009,130115,1301,13,"Air Hitam",25675,-2.3941301533577,101.02211889218
1301152010,130115,1301,13,Sambungo,25675,-2.4388472213164,101.0241712995
1302032001,130203,1302,13,Lolo,27373,-1.2148154442821,100.85788151885
1302032002,130203,1302,13,Surian,27373,-1.2654191309301,100.91570441015
1302042001,130204,1302,13,"Alahan Panjang",27371,-1.0871887828273,100.77574601787
1302042002,130204,1302,13,"Sungai Nanam",27371,-1.0065721511023,100.79287026094
1302042003,130204,1302,13,Salimpat,27371,-1.0658486897649,100.82366178672
1302042004,130204,1302,13,"Aie Dingin",27371,-1.1506076579547,100.80816657049
1302052001,130205,1302,13,Supayang,27387,-0.87173747640591,100.80507303318
