code,district_code,regency_code,province_code,name,latitude,longitude,coordinates
6501042001,650104,6501,65,"Tanah Kuning",,,null
6501092015,650109,6501,65,Pentian,,,null
6501092021,650109,6501,65,"Anjar Arip",,,null
6502112004,650211,6502,65,"Long Tebulo",,,null
6502132002,650213,6502,65,Setarap,,,null
6502152004,650215,6502,65,"Rian Tubu",,,null
6503042003,650304,6503,65,Dabulon,,,null
6503052039,650305,6503,65,"Long Nawang",,,null
6503122003,650312,6503,65,"Aji Kuning",,,null
6503132002,650313,6503,65,"Tabur Lestari",,,null
6503132003,650313,6503,65,"Samaenre Semaja",,,null
6503152004,650315,6503,65,Tukulon,,,null
6503162010,650316,6503,65,Binanun,,,null
6503172001,650317,6503,65,"Tang Paye",,,null
6503182016,650318,6503,65,"Wa' Yagung",,,null
6503212002,650321,6503,65,Lipaga,,,null
6504042001,650404,6504,65,"Buong Baru",,,null
6501092004,650109,6501,65,Ujang,,,null
6502012006,650201,6502,65,Paking,,,null
6503021001,650302,6503,65,"Nunukan Timur",,,null
6503042022,650304,6503,65,Sangkub,,,null
6503072009,650307,6503,65,"Pa' Dalan",,,null
6503152012,650315,6503,65,Salan,,,null
6503152027,650315,6503,65,Labuk,,,null
6503182017,650318,6503,65,"Kampung Baru",,,null
6503192003,650319,6503,65,"Long Mangan",,,null
6503212008,650321,6503,65,Tuntulibing,,,null
6504022004,650402,6504,65,"Bandan Bikis",,,null
6501022001,650102,6501,65,"Long Beluah",,,null
6502012007,650201,6502,65,"Lidung Kemenci",,,null
6502052005,650205,6502,65,"Long Payau",,,null
6503042005,650304,6503,65,Podong,,,null
6503042014,650304,6503,65,Sedongon,,,null
6503052048,650305,6503,65,"Pa' Matung",,,null
6503062009,650306,6503,65,"Melasu Baru",,,null
6503072001,650307,6503,65,"Long Pasia",,,null
6503072018,650307,6503,65,"Long Pupung",,,null
6503152025,650315,6503,65,Sanal,,,null
6503192018,650319,6503,65,Sembudud,,,null
6503202003,650320,6503,65,Labang,,,null
6501092001,650109,6501,65,"Sekatak Buji",,,null
6501102001,650110,6501,65,"Bunyu Barat",,,null
6502032007,650203,6502,65,"Long Paliran",,,null
6502142004,650214,6502,65,Halanga,,,null
6503032007,650303,6503,65,Labuk,,,null
6503042019,650304,6503,65,"Tanjung Hulu",,,null
6503042027,650304,6503,65,Pa'lemumut,,,null
6503052033,650305,6503,65,"Liang Tuer",,,null
6503052037,650305,6503,65,"Pa' Sire",,,null
6503062005,650306,6503,65,Kekayap,,,null
6503152024,650315,6503,65,Tumantalas,,,null
6503182004,650318,6503,65,"Pa' Melade",,,null
6503202001,650320,6503,65,Sumentobol,,,null
6504032003,650403,6504,65,Sambungan,,,null
6504032004,650403,6504,65,"Tanah Merah Barat",,,null
6504042005,650404,6504,65,Maning,,,null
6504052002,650405,6504,65,Rian,,,null
6501072006,650107,6501,65,"Long Lian",,,null
6501082001,650108,6501,65,"Long Tungu",,,null
6501092011,650109,6501,65,Keriting,,,null
6502022001,650202,6502,65,"Batu Lidung",,,null
6502032003,650203,6502,65,"Long Pua",,,null
6502062002,650206,6502,65,"Long Loreh",,,null
6502062007,650206,6502,65,"Paya Seturan",,,null
6502072007,650207,6502,65,"Respen Tubu",,,null
6502132008,650213,6502,65,"Punan Long Adiu",,,null
6503012003,650301,6503,65,"Sungai Manurung",,,null
6503042008,650304,6503,65,Sapuyan,,,null
6503042010,650304,6503,65,Sasibu,,,null
6503042016,650304,6503,65,Sumalumung,,,null
6503072004,650307,6503,65,"Pa' Amai",,,null
6503132001,650313,6503,65,Srinanti,,,null
6503162003,650316,6503,65,Mambulu,,,null
6503162008,650316,6503,65,"Pulau Keras",,,null
6503192023,650319,6503,65,"Pa' Pani",,,null
6503202011,650320,6503,65,"Tambalang Hulu",,,null
6504022002,650402,6504,65,Sengkong,,,null
6504022008,650402,6504,65,"Sesayap Selor",,,null
6504052004,650405,6504,65,"Rian Rayo",,,null
6571041001,657104,6571,65,"Juata Laut",,,null
6501032005,650103,6501,65,"Ardi Mulyo",,,null
6501051008,650105,6501,65,"Tanjung Selor Timur",,,null
6502072003,650207,6502,65,"Malinau Seberang",,,null
6502072004,650207,6502,65,Putat,,,null
6502112002,650211,6502,65,"Long Alango",,,null
6502142001,650214,6502,65,"Long Lake",,,null
6503012001,650301,6503,65,Tanjungkarang,,,null
6503032002,650303,6503,65,Lubakan,,,null
6503032008,650303,6503,65,"Butas Bagu",,,null
6503052038,650305,6503,65,"Wa' Yanud",,,null
6503091001,650309,6503,65,Selisun,,,null
6503142005,650314,6503,65,Kalunsayan,,,null
6503172005,650317,6503,65,"Tang Badui",,,null
6571031006,657103,6571,65,"Pantai Amal",,,null
6501082004,650108,6501,65,"Naha Aya",,,null
6502022005,650202,6502,65,"Malinau Hilir",,,null
6502052003,650205,6502,65,"Long Temuyat",,,null
6502082004,650208,6502,65,Sesua,,,null
6502082005,650208,6502,65,Sentaban,,,null
6503021002,650302,6503,65,"Nunukan Barat",,,null
6503042009,650304,6503,65,Nainsid,,,null
6503062007,650306,6503,65,Lulu,,,null
6503152023,650315,6503,65,Linsayung,,,null
6503192019,650319,6503,65,"Liang Turan",,,null
6503192021,650319,6503,65,Lepatar,,,null
6503202004,650320,6503,65,Sumantipal,,,null
6501042005,650104,6501,65,"Tanjung Agung",,,null
6501051001,650105,6501,65,"Tanjung Selor Hulu",,,null
6501072002,650107,6501,65,"Long Lasan",,,null
6502122004,650212,6502,65,"Lung Simau",,,null
6503032006,650303,6503,65,Pagar,,,null
6503042015,650304,6503,65,"Tanjung Hilir",,,null
6503062006,650306,6503,65,Bebanas,,,null
6503072020,650307,6503,65,"Pa' Urang",,,null
6503152013,650315,6503,65,"Sinampila I",,,null
6503172009,650317,6503,65,"Ba' Liku",,,null
6503192005,650319,6503,65,"Long Kabid",,,null
6504012007,650401,6504,65,Sebawang,,,null
6504042004,650404,6504,65,Mendupo,,,null
6571011002,657101,6571,65,"Karang Rejo",,,null
6571021003,657102,6571,65,Sebengkok,,,null
6501082002,650108,6501,65,"Long Bang",,,null
6501092020,650109,6501,65,Pungit,,,null
6501102003,650110,6501,65,"Bunyu Timur",,,null
6502012001,650201,6502,65,"Long Gafid",,,null
6502012002,650201,6502,65,"Long Bisai",,,null
6502022006,650202,6502,65,"Tanjung Keranjang",,,null
6502102001,650210,6502,65,"Long Ampung",,,null
6502132003,650213,6502,65,"Punan Setarap",,,null
6502132007,650213,6502,65,"Long Adiu",,,null
6502142003,650214,6502,65,"Long Rat",,,null
6503062010,650306,6503,65,Harapan,,,null
6503082001,650308,6503,65,"Liang Bunyu",,,null
6503162001,650316,6503,65,"Lubok Buat",,,null
6503202002,650320,6503,65,Nantukidan,,,null
6503202006,650320,6503,65,"Bululaun Hilir",,,null
